trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.3092310617169482,1,None,0,0,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,0,1,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,0,2,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,0,3,367,-0.8,0,0,11296.200000047684,,,
1,0.3092310617169482,1,None,1,0,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,1,1,321,0.8,0,1,7384.899999856949,,,
1,0.3092310617169482,1,None,1,2,367,-0.8,0,0,9215.899999856949,,,
1,0.3092310617169482,1,None,1,3,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,2,0,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,2,1,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,2,2,227,0.8,0,1,2272.200000047684,,,
1,0.3092310617169482,1,None,2,3,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,3,0,123,0.8,0,1,2879.700000047684,,,
1,0.3092310617169482,1,None,3,1,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,3,2,367,0.8,0,0,,,,
1,0.3092310617169482,1,None,3,3,85,0.8,0,1,3415.700000047684,,,
1,0.3092310617169482,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,20817.199999809265,79.0,,
2,0.3869209413878369,1,Scale,0,0,44,-0.8078099039113802,0,0,,,,
2,0.3869209413878369,1,Scale,0,1,81,0.8278207207732018,0,1,6697.199999809265,,,
2,0.3869209413878369,1,Scale,0,2,144,-0.6522322477061661,0,1,7184.899999856949,,,
2,0.3869209413878369,1,Scale,0,3,44,0.7187562652051642,0,0,,,,
2,0.3869209413878369,1,Scale,0,4,44,0.7411643494336857,0,0,,,,
2,0.3869209413878369,1,Scale,0,5,44,0.66483665323435,0,0,,,,
2,0.3869209413878369,1,Scale,1,0,44,0.6268616504738571,0,0,,,,
2,0.3869209413878369,1,Scale,1,1,331,0.6922392981421825,0,1,7577.099999904633,,,
2,0.3869209413878369,1,Scale,1,2,44,0.7260865642392373,0,0,,,,
2,0.3869209413878369,1,Scale,1,3,44,0.7975523474946136,0,0,,,,
2,0.3869209413878369,1,Scale,1,4,44,0.6676013492245131,0,0,,,,
2,0.3869209413878369,1,Scale,1,5,44,0.8130352132557238,0,0,,,,
2,0.3869209413878369,1,Scale,2,0,209,-0.7283955100936003,0,1,8657.0,,,
2,0.3869209413878369,1,Scale,2,1,210,0.8645357866025896,0,1,7841.299999952316,,,
2,0.3869209413878369,1,Scale,2,2,47,0.7227707776400234,0,1,5544.899999856949,,,
2,0.3869209413878369,1,Scale,2,3,153,0.7357488236917761,0,1,3785.099999904633,,,
2,0.3869209413878369,1,Scale,2,4,44,0.7317584492766962,0,0,,,,
2,0.3869209413878369,1,Scale,2,5,205,0.8657136892839172,0,1,10633.199999809263,,,
2,0.3869209413878369,1,Scale,3,0,145,0.7014908081383471,0,1,8449.0,,,
2,0.3869209413878369,1,Scale,3,1,332,0.6861178514403078,0,1,8129.599999904633,,,
2,0.3869209413878369,1,Scale,3,2,44,0.7467753719477068,0,0,,,,
2,0.3869209413878369,1,Scale,3,3,44,0.8000569816510432,0,0,,,,
2,0.3869209413878369,1,Scale,3,4,44,0.7066325706283423,0,0,,,,
2,0.3869209413878369,1,Scale,3,5,203,0.8532249432937078,0,1,10385.099999904633,,,
2,0.3869209413878369,1,Scale,4,0,111,0.7154885690097176,0,1,9161.199999809263,,,
2,0.3869209413878369,1,Scale,4,1,44,0.7876442247422215,0,0,,,,
2,0.3869209413878369,1,Scale,4,2,44,0.8256752409763565,0,0,,,,
2,0.3869209413878369,1,Scale,4,3,44,0.8707391962974743,0,0,,,,
2,0.3869209413878369,1,Scale,4,4,44,0.7649541012189834,0,0,,,,
2,0.3869209413878369,1,Scale,4,5,44,0.6759590419917333,0,0,,,,
2,0.3869209413878369,1,Scale,5,0,44,0.6869133312690723,0,0,,,,
2,0.3869209413878369,1,Scale,5,1,44,0.7146286919779427,0,0,,,,
2,0.3869209413878369,1,Scale,5,2,44,0.8533442888386411,0,0,,,,
2,0.3869209413878369,1,Scale,5,3,44,0.6837245141199033,0,0,,,,
2,0.3869209413878369,1,Scale,5,4,342,0.6657762007189526,0,1,9969.699999809263,,,
2,0.3869209413878369,1,Scale,5,5,44,0.6783261519717486,0,0,,,,
2,0.3869209413878369,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,53539.29999995232,630.0,,
3,0.32195640781128,1,Scale,0,0,237,0.795112451087299,0,1,4525.100000143051,,,
3,0.32195640781128,1,Scale,0,1,164,0.632798652649172,0,0,,,,
3,0.32195640781128,1,Scale,0,2,164,0.840188800156757,0,0,,,,
3,0.32195640781128,1,Scale,0,3,164,0.7690600870363417,0,0,,,,
3,0.32195640781128,1,Scale,0,4,164,0.7394493199617376,0,0,,,,
3,0.32195640781128,1,Scale,0,5,26,0.8235895159910405,0,1,6300.200000047684,,,
3,0.32195640781128,1,Scale,0,6,307,0.6037871875958931,0,1,7924.600000143051,,,
3,0.32195640781128,1,Scale,0,7,164,-0.6350794136693642,0,0,,,,
3,0.32195640781128,1,Scale,1,0,357,0.847076447505895,0,1,4188.799999952316,,,
3,0.32195640781128,1,Scale,1,1,255,0.6058325152554556,0,1,3948.5,,,
3,0.32195640781128,1,Scale,1,2,164,0.6522917640725108,0,0,,,,
3,0.32195640781128,1,Scale,1,3,164,0.7625253847606319,0,0,,,,
3,0.32195640781128,1,Scale,1,4,84,0.7093250621477166,0,1,5628.600000143051,,,
3,0.32195640781128,1,Scale,1,5,82,0.8313816017129376,0,1,6036.600000143051,,,
3,0.32195640781128,1,Scale,1,6,164,-0.880865577271985,0,0,6788.799999952316,7676.700000047684,,
3,0.32195640781128,1,Scale,1,7,164,-0.799258099820136,0,0,,,,
3,0.32195640781128,1,Scale,2,0,164,0.6776716378080571,0,0,,,,
3,0.32195640781128,1,Scale,2,1,127,0.7451078800739801,0,1,3421.9000000953674,,,
3,0.32195640781128,1,Scale,2,2,164,0.8254126323898345,0,0,,,,
3,0.32195640781128,1,Scale,2,3,164,-0.8030061680266551,0,0,,,,
3,0.32195640781128,1,Scale,2,4,86,0.6564039468005344,0,1,,,,
