trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3212937742941748,1,Composite,0,0,254,0.8223579080476967,0.9392401225809164,0,4289.200000000186,,
1,0.3212937742941748,1,Composite,0,1,254,0.7611158134516949,0.9467851422428843,0,,,
1,0.3212937742941748,1,Composite,0,2,254,0.8836088907718025,0.9840303580696883,0,,,
1,0.3212937742941748,1,Composite,0,3,254,-0.7249969261532212,0.218267936177982,0,,,
1,0.3212937742941748,1,Composite,1,0,266,0.7149990374552133,0.738109550681175,1,,,
1,0.3212937742941748,1,Composite,1,1,254,0.6475236724873322,1.549129455273766,0,,,
1,0.3212937742941748,1,Composite,1,2,254,0.7234804465348693,-1.0490378712118062,0,,,
1,0.3212937742941748,1,Composite,1,3,254,0.7518636086721489,-0.32197371018969845,0,,,
1,0.3212937742941748,1,Composite,2,0,215,0.7746056551956564,-1.4623360122004423,1,3572.3000000002794,,
1,0.3212937742941748,1,Composite,2,1,254,0.7012870219937876,0.86528959390898,0,,,
1,0.3212937742941748,1,Composite,2,2,375,0.7625830875142221,1.3717318968335426,1,,,
1,0.3212937742941748,1,Composite,2,3,351,-0.822635271873921,0.16424913655397377,1,6800.300000000279,,
1,0.3212937742941748,1,Composite,3,0,254,0.859448849099993,0.9136386248314281,0,,,
1,0.3212937742941748,1,Composite,3,1,117,0.6472520186587232,-0.1506966952893456,1,5050.300000000279,,
1,0.3212937742941748,1,Composite,3,2,254,0.6982469337232201,1.41287798557875,0,,,
1,0.3212937742941748,1,Composite,3,3,254,0.8357760692788149,1.5641199679141438,0,,,
1,0.3212937742941748,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,14920.100000000091,124.0,
2,0.3151960291045551,1,None,0,0,206,0.8,0,0,,,
2,0.3151960291045551,1,None,0,1,206,0.8,0,0,,,
2,0.3151960291045551,1,None,0,2,206,0.8,0,0,,,
2,0.3151960291045551,1,None,0,3,206,0.8,0,0,,,
2,0.3151960291045551,1,None,0,4,206,-0.8,0,0,,,
2,0.3151960291045551,1,None,0,5,206,0.8,0,0,,,
2,0.3151960291045551,1,None,1,0,206,0.8,0,0,,,
2,0.3151960291045551,1,None,1,1,206,0.8,0,0,,,
2,0.3151960291045551,1,None,1,2,206,0.8,0,0,,,
2,0.3151960291045551,1,None,1,3,206,0.8,0,0,,,
2,0.3151960291045551,1,None,1,4,28,0.8,0,1,5291.800000000279,,
2,0.3151960291045551,1,None,1,5,206,0.8,0,0,,,
2,0.3151960291045551,1,None,2,0,206,0.8,0,0,,,
2,0.3151960291045551,1,None,2,1,206,0.8,0,0,,,
2,0.3151960291045551,1,None,2,2,206,-0.8,0,0,,,
2,0.3151960291045551,1,None,2,3,206,-0.8,0,0,,,
2,0.3151960291045551,1,None,2,4,206,0.8,0,0,,,
2,0.3151960291045551,1,None,2,5,206,0.8,0,0,,,
2,0.3151960291045551,1,None,3,0,206,0.8,0,0,,,
2,0.3151960291045551,1,None,3,1,349,0.8,0,1,2624.100000000093,,
2,0.3151960291045551,1,None,3,2,95,0.8,0,1,4662.9000000003725,,
2,0.3151960291045551,1,None,3,3,206,-0.8,0,0,,,
2,0.3151960291045551,1,None,3,4,206,-0.8,0,0,,,
2,0.3151960291045551,1,None,3,5,309,0.8,0,1,6090.600000000093,,
2,0.3151960291045551,1,None,4,0,164,0.8,0,1,1642.0,,
2,0.3151960291045551,1,None,4,1,206,0.8,0,0,,,
2,0.3151960291045551,1,None,4,2,206,-0.8,0,0,,,
2,0.3151960291045551,1,None,4,3,324,0.8,0,1,,,
