trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4
2,0.3449119507378324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,46308.20000000298,629.0,,,
3,0.3168695711241235,1,None,0,0,94,0.8,0,1,990.9000000059604,,,,
3,0.3168695711241235,1,None,0,1,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,0,2,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,0,3,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,0,4,188,0.8,0,1,6099.5,,,,
3,0.3168695711241235,1,None,0,5,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,0,6,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,0,7,170,0.8,0,1,9412.79999999702,,,,
3,0.3168695711241235,1,None,1,0,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,1,1,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,1,2,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,1,3,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,1,4,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,1,5,245,0.8,0,1,,,,,
3,0.3168695711241235,1,None,1,6,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,1,7,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,2,0,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,2,1,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,2,2,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,2,3,115,0.8,0,1,5568.70000000298,,,,
3,0.3168695711241235,1,None,2,4,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,2,5,224,0.8,0,1,7240.70000000298,,,,
3,0.3168695711241235,1,None,2,6,168,0.8,0,1,8600.59999999404,,,,
3,0.3168695711241235,1,None,2,7,201,0.8,0,1,8869.0,,,,
3,0.3168695711241235,1,None,3,0,11,-0.8,0,1,1617.5,,,,
3,0.3168695711241235,1,None,3,1,24,0.8,0,1,2049.0999999940395,,,,
3,0.3168695711241235,1,None,3,2,70,0.8,0,1,2391.0999999940395,,,,
3,0.3168695711241235,1,None,3,3,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,3,4,384,0.8,0,1,6924.79999999702,,,,
3,0.3168695711241235,1,None,3,5,310,-0.8,0,0,,,,,
3,0.3168695711241235,1,None,3,6,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,3,7,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,4,0,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,4,1,328,0.8,0,1,2848.5999999940395,,,,
3,0.3168695711241235,1,None,4,2,310,-0.8,0,0,,,,,
3,0.3168695711241235,1,None,4,3,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,4,4,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,4,5,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,4,6,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,4,7,110,0.8,0,1,9900.70000000298,,,,
3,0.3168695711241235,1,None,5,0,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,5,1,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,5,2,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,5,3,216,0.8,0,1,4869.59999999404,,,,
3,0.3168695711241235,1,None,5,4,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,5,5,112,-0.8,0,1,7673.40000000596,,,,
3,0.3168695711241235,1,None,5,6,310,-0.8,0,0,,,,,
3,0.3168695711241235,1,None,5,7,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,6,0,127,0.8,0,1,3521.4000000059605,,,,
3,0.3168695711241235,1,None,6,1,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,6,2,310,-0.8,0,0,,,,,
3,0.3168695711241235,1,None,6,3,143,0.8,0,1,4529.4000000059605,,,,
3,0.3168695711241235,1,None,6,4,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,6,5,136,0.8,0,1,8037.0,,,,
3,0.3168695711241235,1,None,6,6,310,-0.8,0,0,,,,,
3,0.3168695711241235,1,None,6,7,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,7,0,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,7,1,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,7,2,263,0.8,0,1,4144.5,,,,
3,0.3168695711241235,1,None,7,3,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,7,4,310,-0.8,0,0,,,,,
3,0.3168695711241235,1,None,7,5,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,7,6,310,0.8,0,0,,,,,
3,0.3168695711241235,1,None,7,7,310,0.8,0,0,,,,,
3,0.3168695711241235,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,61971.90000000596,954.0,,,
4,0.3387095417577374,1,Rotate,0,0,248,0.8,1.367537038265168,1,27538.89999999106,,,,
4,0.3387095417577374,1,Rotate,0,1,351,0.8,-1.24413207657165,0,,,,,
4,0.3387095417577374,1,Rotate,0,2,351,0.8,1.1225096378909165,0,,,,,
4,0.3387095417577374,1,Rotate,0,3,351,0.8,-1.3754568602062918,0,,,,,
4,0.3387095417577374,1,Rotate,0,4,351,0.8,0.7490160271935973,0,,,,,
4,0.3387095417577374,1,Rotate,0,5,351,0.8,1.1738053567111457,0,,,,,
4,0.3387095417577374,1,Rotate,0,6,351,-0.8,0.9973888507654265,0,,,,,
4,0.3387095417577374,1,Rotate,0,7,351,0.8,1.3399096801651003,0,,,,,
4,0.3387095417577374,1,Rotate,0,8,351,0.8,-0.8878857144823025,0,,,,,
4,0.3387095417577374,1,Rotate,0,9,376,0.8,0.29918896901834735,1,13358.89999999106,,,,
4,0.3387095417577374,1,Rotate,1,0,351,-0.8,-0.7990988937256117,0,,,,,
4,0.3387095417577374,1,Rotate,1,1,231,0.8,-0.029516394670626944,1,25447.09999999404,,,,
4,0.3387095417577374,1,Rotate,1,2,351,0.8,-0.7795564063270257,0,,,,,
4,0.3387095417577374,1,Rotate,1,3,27,0.8,0.7781201448684034,1,6005.79999999702,,,,
4,0.3387095417577374,1,Rotate,1,4,108,0.8,1.1014430516612954,1,,,,,
4,0.3387095417577374,1,Rotate,1,5,337,0.8,-0.5048035964208073,1,10938.79999999702,,,,
4,0.3387095417577374,1,Rotate,1,6,303,0.8,-0.6518186994418315,1,10490.79999999702,,,,
4,0.3387095417577374,1,Rotate,1,7,109,0.8,0.731995145415012,1,,,,,
4,0.3387095417577374,1,Rotate,1,8,351,0.8,0.7999942743578567,0,,,,,
4,0.3387095417577374,1,Rotate,1,9,351,0.8,0.6685358804998747,0,,,,,
4,0.3387095417577374,1,Rotate,2,0,351,0.8,0.4525272468799817,0,,,,,
4,0.3387095417577374,1,Rotate,2,1,351,0.8,1.4603225729874922,0,,,,,
4,0.3387095417577374,1,Rotate,2,2,351,0.8,-0.05883380551045447,0,,,,,
4,0.3387095417577374,1,Rotate,2,3,351,0.8,0.7728305513434255,0,,,,,
4,0.3387095417577374,1,Rotate,2,4,89,0.8,0.416792246738809,1,6561.09999999404,,,,
4,0.3387095417577374,1,Rotate,2,5,351,0.8,-0.3316658087373816,0,,,,,
4,0.3387095417577374,1,Rotate,2,6,351,-0.8,1.2683775114240938,0,,,,,
4,0.3387095417577374,1,Rotate,2,7,163,0.8,-0.9208410701725358,1,9906.89999999106,,,,
4,0.3387095417577374,1,Rotate,2,8,351,-0.8,0.6598451555252054,0,,,,,
4,0.3387095417577374,1,Rotate,2,9,351,0.8,1.4916300477835072,0,,,,,
4,0.3387095417577374,1,Rotate,3,0,351,0.8,-1.1714271404209256,0,,,,,
4,0.3387095417577374,1,Rotate,3,1,351,0.8,-0.9834089196799615,0,,,,,
4,0.3387095417577374,1,Rotate,3,2,351,0.8,-1.3903334185319243,0,,,,,
4,0.3387095417577374,1,Rotate,3,3,351,0.8,1.1048756120027825,0,,,,,
4,0.3387095417577374,1,Rotate,3,4,351,0.8,-0.4565861451790618,0,,,,,
4,0.3387095417577374,1,Rotate,3,5,351,0.8,-0.40120118302033525,0,,,,,
4,0.3387095417577374,1,Rotate,3,6,351,0.8,1.5465419588025067,0,,,,,
4,0.3387095417577374,1,Rotate,3,7,351,0.8,-0.46744315161348715,0,,,,,
4,0.3387095417577374,1,Rotate,3,8,140,0.8,0.07026180840806107,1,18365.59999999404,,,,
4,0.3387095417577374,1,Rotate,3,9,351,0.8,-0.5438842777579529,0,,,,,
4,0.3387095417577374,1,Rotate,4,0,26,0.8,-0.989596002733265,1,1292.8999999910593,,,,
4,0.3387095417577374,1,Rotate,4,1,16,0.8,0.5905421333038228,1,1733.3999999910593,,,,
4,0.3387095417577374,1,Rotate,4,2,351,0.8,0.5759406913180118,0,,,,,
4,0.3387095417577374,1,Rotate,4,3,351,0.8,-0.9789996827048136,0,,,,,
4,0.3387095417577374,1,Rotate,4,4,351,0.8,-1.366599587761187,0,,,,,
4,0.3387095417577374,1,Rotate,4,5,99,0.8,1.0237540916133288,1,,,,,
4,0.3387095417577374,1,Rotate,4,6,351,0.8,1.0349966724203545,0,,,,,
4,0.3387095417577374,1,Rotate,4,7,351,0.8,-0.05159224519972527,0,,,,,
4,0.3387095417577374,1,Rotate,4,8,351,0.8,0.5841281265780243,0,,,,,
4,0.3387095417577374,1,Rotate,4,9,351,-0.8,-0.41917400218719236,0,,,,,
4,0.3387095417577374,1,Rotate,5,0,351,0.8,-0.8107397631095301,0,,,,,
4,0.3387095417577374,1,Rotate,5,1,351,0.8,-0.203908304459558,0,,,,,
4,0.3387095417577374,1,Rotate,5,2,351,0.8,1.5040503808372816,0,,,,,
4,0.3387095417577374,1,Rotate,5,3,351,0.8,-0.7309895786545678,0,,,,,
4,0.3387095417577374,1,Rotate,5,4,351,0.8,-0.5721978582853005,0,,,,,
4,0.3387095417577374,1,Rotate,5,5,351,0.8,1.031133405901997,0,,,,,
4,0.3387095417577374,1,Rotate,5,6,283,-0.8,-0.1298078947074699,1,20632.79999999702,,,,
4,0.3387095417577374,1,Rotate,5,7,351,0.8,-0.873282752899781,0,,,,,
4,0.3387095417577374,1,Rotate,5,8,351,0.8,0.05449711085144404,0,,,,,
4,0.3387095417577374,1,Rotate,5,9,127,0.8,1.3501246492693402,1,14867.29999999702,,,,
4,0.3387095417577374,1,Rotate,6,0,351,0.8,-0.47005619159348044,0,,,,,
4,0.3387095417577374,1,Rotate,6,1,13,0.8,1.168967436940898,1,2232.8999999910598,,,,
4,0.3387095417577374,1,Rotate,6,2,351,0.8,0.2667304572466578,0,,,,,
4,0.3387095417577374,1,Rotate,6,3,50,-0.8,-0.7848440123543768,1,5201.29999999702,,,,
4,0.3387095417577374,1,Rotate,6,4,232,0.8,-1.01550240556769,1,7132.79999999702,,,,
4,0.3387095417577374,1,Rotate,6,5,59,0.8,0.8750177973609281,1,7485.0,,,,
4,0.3387095417577374,1,Rotate,6,6,373,-0.8,-1.3576179835400057,1,,,,,
4,0.3387095417577374,1,Rotate,6,7,351,0.8,1.5129276089305228,0,,,,,
4,0.3387095417577374,1,Rotate,6,8,156,0.8,0.7834280791501955,1,19764.89999999106,,,,
4,0.3387095417577374,1,Rotate,6,9,351,0.8,1.2317046931095144,0,,,,,
4,0.3387095417577374,1,Rotate,7,0,351,0.8,0.4905739609062634,0,,,,,
4,0.3387095417577374,1,Rotate,7,1,379,0.8,1.2144231019635496,1,,,,,
4,0.3387095417577374,1,Rotate,7,2,320,0.8,0.5310279451687863,1,4457.699999988079,,,,
4,0.3387095417577374,1,Rotate,7,3,351,0.8,-0.2142786081104271,0,,,,,
4,0.3387095417577374,1,Rotate,7,4,351,-0.8,1.050562730128632,0,,,,,
4,0.3387095417577374,1,Rotate,7,5,351,0.8,0.5592261144721151,0,,,,,
4,0.3387095417577374,1,Rotate,7,6,254,0.8,-0.21979181723952412,1,21448.79999999702,,,,
4,0.3387095417577374,1,Rotate,7,7,351,0.8,0.7756826462967119,0,,,,,
4,0.3387095417577374,1,Rotate,7,8,351,0.8,0.3207950985591499,0,,,,,
4,0.3387095417577374,1,Rotate,7,9,121,0.8,1.0589296397807573,1,14102.89999999106,,,,
4,0.3387095417577374,1,Rotate,8,0,151,0.8,-0.8193697818975596,1,2881.29999999702,,,,
4,0.3387095417577374,1,Rotate,8,1,351,0.8,1.484495986789903,0,,,,,
4,0.3387095417577374,1,Rotate,8,2,146,0.8,-1.1066330573419545,1,23680.89999999106,,,,
4,0.3387095417577374,1,Rotate,8,3,351,0.8,-0.20600388503113942,0,,,,,
4,0.3387095417577374,1,Rotate,8,4,351,0.8,-0.7205392482574797,0,,,,,
4,0.3387095417577374,1,Rotate,8,5,351,0.8,-0.6074403307653835,0,,,,,
4,0.3387095417577374,1,Rotate,8,6,351,0.8,0.7210901608584139,0,,,,,
4,0.3387095417577374,1,Rotate,8,7,60,0.8,0.9708195292723856,1,8083.0,,,,
4,0.3387095417577374,1,Rotate,8,8,351,-0.8,-0.09974360587714681,0,,,,,
4,0.3387095417577374,1,Rotate,8,9,351,-0.8,-0.8715470206917033,0,,,,,
4,0.3387095417577374,1,Rotate,9,0,311,0.8,0.37353059001968414,1,3425.0,,,,
4,0.3387095417577374,1,Rotate,9,1,351,0.8,-1.4836284900473218,0,,,,,
4,0.3387095417577374,1,Rotate,9,2,351,0.8,1.5191933283533072,0,,,,,
4,0.3387095417577374,1,Rotate,9,3,381,0.8,-0.764010889384942,1,,,,,
4,0.3387095417577374,1,Rotate,9,4,355,0.8,-0.5428496555824016,1,22418.69999998808,,,,
4,0.3387095417577374,1,Rotate,9,5,351,0.8,1.2019596347429786,0,,,,,
4,0.3387095417577374,1,Rotate,9,6,351,0.8,-1.4178021506029634,0,,,,,
4,0.3387095417577374,1,Rotate,9,7,351,0.8,-1.5259728437678355,0,,,,,
4,0.3387095417577374,1,Rotate,9,8,103,0.8,-0.7136849067704625,1,8635.09999999404,,,,
4,0.3387095417577374,1,Rotate,9,9,351,0.8,0.4648073757181552,0,,,,,
4,0.3387095417577374,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,92056.70000000298,399.0,,,
5,0.3654398561454666,1,None,0,0,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,2,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,4,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,5,10,0.8,0,1,,,,,
5,0.3654398561454666,1,None,0,6,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,7,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,8,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,9,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,10,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,0,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,0,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,2,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,4,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,6,98,0.8,0,1,,,,,
5,0.3654398561454666,1,None,1,7,206,0.8,0,1,,,,,
5,0.3654398561454666,1,None,1,8,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,1,9,234,0.8,0,1,,,,,
5,0.3654398561454666,1,None,1,10,366,0.8,0,1,,,,,
5,0.3654398561454666,1,None,1,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,0,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,2,226,0.8,0,1,,,,,
5,0.3654398561454666,1,None,2,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,4,35,0.8,0,1,,,,,
5,0.3654398561454666,1,None,2,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,6,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,7,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,8,53,0.8,0,1,,,,,
5,0.3654398561454666,1,None,2,9,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,2,10,157,0.8,0,1,,,,,
5,0.3654398561454666,1,None,2,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,0,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,2,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,4,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,6,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,7,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,8,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,9,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,3,10,372,0.8,0,1,,,,,
5,0.3654398561454666,1,None,3,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,0,265,0.8,0,1,,,,,
5,0.3654398561454666,1,None,4,1,318,0.8,0,1,,,,,
5,0.3654398561454666,1,None,4,2,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,4,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,6,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,7,24,0.8,0,1,,,,,
5,0.3654398561454666,1,None,4,8,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,9,328,0.8,0,1,,,,,
5,0.3654398561454666,1,None,4,10,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,4,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,0,346,0.8,0,1,,,,,
5,0.3654398561454666,1,None,5,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,2,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,4,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,5,202,0.8,0,1,,,,,
5,0.3654398561454666,1,None,5,6,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,7,195,0.8,0,1,,,,,
5,0.3654398561454666,1,None,5,8,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,9,74,0.8,0,1,,,,,
5,0.3654398561454666,1,None,5,10,249,-0.8,0,0,,,,,
5,0.3654398561454666,1,None,5,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,6,0,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,6,1,14,0.8,0,1,1229.5,,,,
5,0.3654398561454666,1,None,6,2,76,-0.8,0,1,,,,,
5,0.3654398561454666,1,None,6,3,18,0.8,0,1,,,,,
5,0.3654398561454666,1,None,6,4,2,0.8,0,1,,,,,
5,0.3654398561454666,1,None,6,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,6,6,291,0.8,0,1,,,,,
5,0.3654398561454666,1,None,6,7,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,6,8,99,0.8,0,1,,,,,
5,0.3654398561454666,1,None,6,9,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,6,10,132,0.8,0,1,,,,,
5,0.3654398561454666,1,None,6,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,0,153,0.8,0,1,,,,,
5,0.3654398561454666,1,None,7,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,2,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,4,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,6,249,-0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,7,167,0.8,0,1,,,,,
5,0.3654398561454666,1,None,7,8,285,0.8,0,1,,,,,
5,0.3654398561454666,1,None,7,9,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,7,10,190,0.8,0,1,,,,,
5,0.3654398561454666,1,None,7,11,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,8,0,287,0.8,0,1,,,,,
5,0.3654398561454666,1,None,8,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,8,2,286,0.8,0,1,,,,,
5,0.3654398561454666,1,None,8,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,8,4,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,8,5,105,-0.8,0,1,,,,,
5,0.3654398561454666,1,None,8,6,3,0.8,0,1,,,,,
5,0.3654398561454666,1,None,8,7,65,0.8,0,1,,,,,
5,0.3654398561454666,1,None,8,8,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,8,9,228,0.8,0,1,,,,,
5,0.3654398561454666,1,None,8,10,269,0.8,0,1,,,,,
5,0.3654398561454666,1,None,8,11,203,0.8,0,1,,,,,
5,0.3654398561454666,1,None,9,0,210,0.8,0,1,,,,,
5,0.3654398561454666,1,None,9,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,9,2,66,0.8,0,1,,,,,
5,0.3654398561454666,1,None,9,3,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,9,4,332,0.8,0,1,,,,,
5,0.3654398561454666,1,None,9,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,9,6,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,9,7,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,9,8,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,9,9,67,-0.8,0,1,,,,,
5,0.3654398561454666,1,None,9,10,267,0.8,0,1,,,,,
5,0.3654398561454666,1,None,9,11,342,0.8,0,1,,,,,
5,0.3654398561454666,1,None,10,0,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,10,1,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,10,2,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,10,3,64,0.8,0,1,,,,,
5,0.3654398561454666,1,None,10,4,208,0.8,0,1,,,,,
5,0.3654398561454666,1,None,10,5,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,10,6,249,0.8,0,0,,,,,
5,0.3654398561454666,1,None,10,7,249,0.8,0,0,,,,,
