trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3050033217885485,1,Rotate,0,0,175,0.8,1.030422664582391,0,,,
1,0.3050033217885485,1,Rotate,0,1,175,0.8,0.22625117180190335,0,,,
1,0.3050033217885485,1,Rotate,0,2,175,0.8,-0.08435677312281431,0,,,
1,0.3050033217885485,1,Rotate,0,3,175,0.8,-1.5540661048835192,0,,,
1,0.3050033217885485,1,Rotate,1,0,303,0.8,-0.17489371408029952,1,2466.0,,
1,0.3050033217885485,1,Rotate,1,1,175,0.8,0.6602581816937256,0,,,
1,0.3050033217885485,1,Rotate,1,2,175,0.8,1.3475040335314907,0,,,
1,0.3050033217885485,1,Rotate,1,3,175,0.8,0.7622734847750299,0,,,
1,0.3050033217885485,1,Rotate,2,0,175,-0.8,1.349955506602091,0,,,
1,0.3050033217885485,1,Rotate,2,1,175,-0.8,-1.2797790874608475,0,,,
1,0.3050033217885485,1,Rotate,2,2,288,0.8,-0.3744416870515126,1,4141.300000000047,,
1,0.3050033217885485,1,Rotate,2,3,238,0.8,0.6671996255138497,1,4819.300000000047,,
1,0.3050033217885485,1,Rotate,3,0,98,0.8,-0.8149607601056754,1,3320.699999999953,,
1,0.3050033217885485,1,Rotate,3,1,175,0.8,0.7432572479186721,0,,,
1,0.3050033217885485,1,Rotate,3,2,175,0.8,-1.1209397187284953,0,,,
1,0.3050033217885485,1,Rotate,3,3,175,0.8,0.8657804673333946,0,,,
1,0.3050033217885485,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,14793.699999999952,271.0,
2,0.3161275878663196,1,None,0,0,136,0.8,0,0,,,
2,0.3161275878663196,1,None,0,1,136,0.8,0,0,,,
2,0.3161275878663196,1,None,0,2,136,0.8,0,0,,,
2,0.3161275878663196,1,None,0,3,136,0.8,0,0,,,
2,0.3161275878663196,1,None,0,4,136,0.8,0,0,,,
2,0.3161275878663196,1,None,0,5,230,0.8,0,1,5867.799999999814,,
2,0.3161275878663196,1,None,1,0,136,0.8,0,0,,,
2,0.3161275878663196,1,None,1,1,136,0.8,0,0,,,
2,0.3161275878663196,1,None,1,2,136,0.8,0,0,,,
2,0.3161275878663196,1,None,1,3,136,0.8,0,0,,,
2,0.3161275878663196,1,None,1,4,200,0.8,0,1,6399.699999999953,,
2,0.3161275878663196,1,None,1,5,343,-0.8,0,1,4842.59999999986,,
2,0.3161275878663196,1,None,2,0,136,0.8,0,0,,,
2,0.3161275878663196,1,None,2,1,174,0.8,0,1,9105.199999999952,,
2,0.3161275878663196,1,None,2,2,136,0.8,0,0,,,
2,0.3161275878663196,1,None,2,3,136,0.8,0,0,,,
2,0.3161275878663196,1,None,2,4,136,0.8,0,0,,,
2,0.3161275878663196,1,None,2,5,347,0.8,0,1,4315.59999999986,,
2,0.3161275878663196,1,None,3,0,136,0.8,0,0,,,
2,0.3161275878663196,1,None,3,1,136,0.8,0,0,,,
2,0.3161275878663196,1,None,3,2,136,0.8,0,0,,,
2,0.3161275878663196,1,None,3,3,136,0.8,0,0,,,
2,0.3161275878663196,1,None,3,4,163,0.8,0,1,2981.7999999998137,,
2,0.3161275878663196,1,None,3,5,290,-0.8,0,1,3672.399999999907,,
2,0.3161275878663196,1,None,4,0,136,0.8,0,0,,,
2,0.3161275878663196,1,None,4,1,345,0.8,0,1,1591.8999999999069,,
2,0.3161275878663196,1,None,4,2,136,0.8,0,0,,,
2,0.3161275878663196,1,None,4,3,136,0.8,0,0,,,
2,0.3161275878663196,1,None,4,4,359,0.8,0,1,7924.59999999986,,
2,0.3161275878663196,1,None,4,5,93,0.8,0,1,7397.399999999907,,
2,0.3161275878663196,1,None,5,0,136,0.8,0,0,,,
2,0.3161275878663196,1,None,5,1,84,-0.8,0,1,2114.399999999907,,
2,0.3161275878663196,1,None,5,2,136,0.8,0,0,,,
2,0.3161275878663196,1,None,5,3,136,0.8,0,0,,,
2,0.3161275878663196,1,None,5,4,136,0.8,0,0,,,
2,0.3161275878663196,1,None,5,5,136,0.8,0,0,,,
2,0.3161275878663196,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,33150.10000000009,427.0,
3,0.3606946059857536,1,None,0,0,351,0.8,0,0,,,
3,0.3606946059857536,1,None,0,1,351,-0.8,0,0,,,
3,0.3606946059857536,1,None,0,2,351,0.8,0,0,,,
3,0.3606946059857536,1,None,0,3,351,0.8,0,0,,,
3,0.3606946059857536,1,None,0,4,266,0.8,0,1,9297.5,,
3,0.3606946059857536,1,None,0,5,119,0.8,0,1,9763.800000000048,,
3,0.3606946059857536,1,None,0,6,351,0.8,0,0,,,
3,0.3606946059857536,1,None,0,7,371,0.8,0,1,16370.600000000091,,
3,0.3606946059857536,1,None,1,0,2,0.8,0,1,1278.6000000000931,,
3,0.3606946059857536,1,None,1,1,351,0.8,0,0,,,
3,0.3606946059857536,1,None,1,2,351,0.8,0,0,,,
3,0.3606946059857536,1,None,1,3,364,0.8,0,1,5224.699999999953,,
3,0.3606946059857536,1,None,1,4,351,0.8,0,0,,,
3,0.3606946059857536,1,None,1,5,186,0.8,0,1,10195.399999999909,,
3,0.3606946059857536,1,None,1,6,351,0.8,0,0,,,
3,0.3606946059857536,1,None,1,7,351,0.8,0,0,,,
3,0.3606946059857536,1,None,2,0,73,0.8,0,1,1999.3000000000463,,
3,0.3606946059857536,1,None,2,1,351,0.8,0,0,,,
3,0.3606946059857536,1,None,2,2,351,0.8,0,0,,,
3,0.3606946059857536,1,None,2,3,348,0.8,0,1,6102.0,,
3,0.3606946059857536,1,None,2,4,351,0.8,0,0,,,
3,0.3606946059857536,1,None,2,5,351,0.8,0,0,,,
3,0.3606946059857536,1,None,2,6,0,-0.8,0,1,13513.600000000091,,
3,0.3606946059857536,1,None,2,7,351,0.8,0,0,,,
3,0.3606946059857536,1,None,3,0,351,0.8,0,0,,,
3,0.3606946059857536,1,None,3,1,351,0.8,0,0,,,
3,0.3606946059857536,1,None,3,2,351,0.8,0,0,,,
3,0.3606946059857536,1,None,3,3,351,0.8,0,0,,,
3,0.3606946059857536,1,None,3,4,351,0.8,0,0,,,
3,0.3606946059857536,1,None,3,5,253,0.8,0,1,10855.600000000091,,
3,0.3606946059857536,1,None,3,6,351,-0.8,0,0,,,
3,0.3606946059857536,1,None,3,7,142,0.8,0,1,15798.899999999909,,
3,0.3606946059857536,1,None,4,0,351,0.8,0,0,,,
3,0.3606946059857536,1,None,4,1,351,0.8,0,0,,,
3,0.3606946059857536,1,None,4,2,351,0.8,0,0,,,
3,0.3606946059857536,1,None,4,3,351,0.8,0,0,,,
3,0.3606946059857536,1,None,4,4,121,-0.8,0,1,8541.699999999953,,
3,0.3606946059857536,1,None,4,5,351,0.8,0,0,,,
3,0.3606946059857536,1,None,4,6,351,-0.8,0,0,,,
3,0.3606946059857536,1,None,4,7,351,0.8,0,0,,,
3,0.3606946059857536,1,None,5,0,351,0.8,0,0,,,
3,0.3606946059857536,1,None,5,1,351,-0.8,0,0,,,
3,0.3606946059857536,1,None,5,2,225,0.8,0,1,4417.0,,
3,0.3606946059857536,1,None,5,3,202,0.8,0,1,7063.600000000093,,
3,0.3606946059857536,1,None,5,4,324,0.8,0,1,8117.0,,
3,0.3606946059857536,1,None,5,5,354,0.8,0,1,11431.699999999952,,
3,0.3606946059857536,1,None,5,6,351,0.8,0,0,,,
3,0.3606946059857536,1,None,5,7,351,0.8,0,0,,,
3,0.3606946059857536,1,None,6,0,351,-0.8,0,0,,,
3,0.3606946059857536,1,None,6,1,351,0.8,0,0,,,
3,0.3606946059857536,1,None,6,2,19,0.8,0,1,3880.1999999999534,,
3,0.3606946059857536,1,None,6,3,85,0.8,0,1,7554.0,,
3,0.3606946059857536,1,None,6,4,351,-0.8,0,0,,,
3,0.3606946059857536,1,None,6,5,134,0.8,0,1,11906.699999999952,,
3,0.3606946059857536,1,None,6,6,351,0.8,0,0,,,
3,0.3606946059857536,1,None,6,7,351,0.8,0,0,,,
3,0.3606946059857536,1,None,7,0,351,0.8,0,0,,,
3,0.3606946059857536,1,None,7,1,283,0.8,0,1,,,
3,0.3606946059857536,1,None,7,2,351,0.8,0,0,,,
3,0.3606946059857536,1,None,7,3,351,0.8,0,0,,,
3,0.3606946059857536,1,None,7,4,351,0.8,0,0,,,
3,0.3606946059857536,1,None,7,5,263,0.8,0,1,12473.800000000048,,
3,0.3606946059857536,1,None,7,6,347,0.8,0,1,14478.5,,
3,0.3606946059857536,1,None,7,7,286,0.8,0,1,15066.399999999909,,
3,0.3606946059857536,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,60506.90000000014,504.0,
4,0.3604308504786521,1,Rotate,0,0,331,0.8,0.3474057260195693,0,,,
4,0.3604308504786521,1,Rotate,0,1,331,0.8,-1.0256412398427193,0,,,
4,0.3604308504786521,1,Rotate,0,2,331,0.8,0.6502857897452978,0,,,
4,0.3604308504786521,1,Rotate,0,3,367,0.8,-0.6178685701345865,1,10657.600000000091,,
4,0.3604308504786521,1,Rotate,0,4,331,-0.8,-0.9096355818444756,0,,,
4,0.3604308504786521,1,Rotate,0,5,331,0.8,-0.23942826751110347,0,,,
4,0.3604308504786521,1,Rotate,0,6,263,0.8,1.1593748603029272,1,23223.800000000047,,
4,0.3604308504786521,1,Rotate,0,7,331,0.8,-0.9149762750621634,0,,,
4,0.3604308504786521,1,Rotate,0,8,113,0.8,-1.5052769249499922,1,,,
4,0.3604308504786521,1,Rotate,0,9,331,0.8,1.4727651567842255,0,,,
4,0.3604308504786521,1,Rotate,1,0,331,0.8,0.16058739766016394,0,,,
4,0.3604308504786521,1,Rotate,1,1,331,0.8,1.203496761830721,0,,,
4,0.3604308504786521,1,Rotate,1,2,267,0.8,-0.8145577229430397,1,8280.600000000093,,
4,0.3604308504786521,1,Rotate,1,3,345,0.8,-0.30127900976310973,1,11023.0,,
4,0.3604308504786521,1,Rotate,1,4,331,0.8,0.4270549888979742,0,,,
4,0.3604308504786521,1,Rotate,1,5,331,0.8,-0.9496780947441376,0,,,
4,0.3604308504786521,1,Rotate,1,6,331,0.8,-0.06401186994462149,0,,,
4,0.3604308504786521,1,Rotate,1,7,331,0.8,-1.0160792925170679,0,,,
4,0.3604308504786521,1,Rotate,1,8,295,-0.8,-1.522243112973625,1,,,
4,0.3604308504786521,1,Rotate,1,9,370,-0.8,0.7553006565693376,1,,,
4,0.3604308504786521,1,Rotate,2,0,27,0.8,0.8168087198303429,1,1655.6000000000931,,
4,0.3604308504786521,1,Rotate,2,1,331,0.8,0.8519475175790352,0,,,
4,0.3604308504786521,1,Rotate,2,2,331,0.8,1.4319230706301878,0,,,
4,0.3604308504786521,1,Rotate,2,3,277,-0.8,-0.8568783154067845,1,12808.300000000048,,
4,0.3604308504786521,1,Rotate,2,4,331,0.8,-0.8526265324581795,0,,,
4,0.3604308504786521,1,Rotate,2,5,232,0.8,1.151727033912334,1,22451.699999999957,,
4,0.3604308504786521,1,Rotate,2,6,331,0.8,0.49494852736886585,0,,,
4,0.3604308504786521,1,Rotate,2,7,331,0.8,0.27791652736591765,0,,,
4,0.3604308504786521,1,Rotate,2,8,331,0.8,-0.6171852989706584,0,,,
4,0.3604308504786521,1,Rotate,2,9,302,0.8,-1.4207932144701871,1,,,
4,0.3604308504786521,1,Rotate,3,0,281,0.8,-1.159656895514315,1,2101.0,,
4,0.3604308504786521,1,Rotate,3,1,331,0.8,0.2734403001832524,0,,,
4,0.3604308504786521,1,Rotate,3,2,331,0.8,1.4627027703758926,0,,,
4,0.3604308504786521,1,Rotate,3,3,26,0.8,-0.023104003794585326,1,13234.699999999952,,
4,0.3604308504786521,1,Rotate,3,4,91,0.8,0.6525092130685679,1,17639.100000000093,,
4,0.3604308504786521,1,Rotate,3,5,331,0.8,0.021119019819154428,0,,,
4,0.3604308504786521,1,Rotate,3,6,89,0.8,0.01300660877614157,1,24172.899999999907,,
4,0.3604308504786521,1,Rotate,3,7,76,-0.8,0.3022558486583584,1,,,
4,0.3604308504786521,1,Rotate,3,8,200,0.8,1.134004468992094,1,,,
4,0.3604308504786521,1,Rotate,3,9,203,0.8,0.45338137340220674,1,27855.100000000093,,
4,0.3604308504786521,1,Rotate,4,0,70,0.8,0.6267873229093595,1,2551.600000000093,,
4,0.3604308504786521,1,Rotate,4,1,331,0.8,-1.1635430730175793,0,,,
4,0.3604308504786521,1,Rotate,4,2,331,0.8,-0.360017921262773,0,,,
4,0.3604308504786521,1,Rotate,4,3,176,0.8,1.3349718231947105,1,13849.399999999909,,
4,0.3604308504786521,1,Rotate,4,4,331,0.8,0.12580413481187946,0,,,
4,0.3604308504786521,1,Rotate,4,5,331,0.8,0.701927522425724,0,,,
4,0.3604308504786521,1,Rotate,4,6,331,-0.8,-0.8751978062913759,0,,,
4,0.3604308504786521,1,Rotate,4,7,331,0.8,-1.1466099905418616,0,,,
4,0.3604308504786521,1,Rotate,4,8,193,0.8,-0.2905643071108872,1,28255.5,,
4,0.3604308504786521,1,Rotate,4,9,331,0.8,-0.48310548665287945,0,,,
4,0.3604308504786521,1,Rotate,5,0,331,0.8,-1.552299455490856,0,,,
4,0.3604308504786521,1,Rotate,5,1,310,-0.8,1.08880616927871,1,5511.199999999953,,
4,0.3604308504786521,1,Rotate,5,2,205,-0.8,-1.4747264108880878,1,9038.5,,
4,0.3604308504786521,1,Rotate,5,3,331,0.8,-0.6839461386222012,0,,,
4,0.3604308504786521,1,Rotate,5,4,331,0.8,1.5237698476532953,0,,,
4,0.3604308504786521,1,Rotate,5,5,331,0.8,1.2764776637670248,0,,,
4,0.3604308504786521,1,Rotate,5,6,331,0.8,1.5006776571058813,0,,,
