trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3305407164208687,1,Composite,0,0,103,0.801292001135047,-1.328199116059348,1,,,
1,0.3305407164208687,1,Composite,0,1,314,0.7816105025493589,-1.0410621310067585,1,,,
1,0.3305407164208687,1,Composite,0,2,375,0.7603902490323382,0.2716228831854801,0,,,
1,0.3305407164208687,1,Composite,0,3,375,0.7533886330348829,0.002138450023108751,0,,,
1,0.3305407164208687,1,Composite,1,0,375,0.6141884638056622,1.376354821733265,0,,,
1,0.3305407164208687,1,Composite,1,1,375,0.795123641218896,-1.3158677581562408,0,,,
1,0.3305407164208687,1,Composite,1,2,375,0.8759532212956473,0.05313506261743606,0,,,
1,0.3305407164208687,1,Composite,1,3,375,-0.7496274563077205,1.5040481334664597,0,,,
1,0.3305407164208687,1,Composite,2,0,375,0.6421842981678764,-0.8996384042314162,0,,,
1,0.3305407164208687,1,Composite,2,1,375,0.8379651607526168,1.167062963238981,0,,,
1,0.3305407164208687,1,Composite,2,2,52,0.6581664299221528,-0.33934077689048614,1,2151.0,6207.199999999953,7014.800000000047
1,0.3305407164208687,1,Composite,2,3,375,0.6598764003749197,-1.5289119755803267,0,,,
1,0.3305407164208687,1,Composite,3,0,195,0.7948788678543073,1.3121905979417559,1,,,
1,0.3305407164208687,1,Composite,3,1,177,0.6752881066277272,0.1447748193700562,1,,,
1,0.3305407164208687,1,Composite,3,2,375,0.8286442048058156,0.6260038703253294,0,,,
1,0.3305407164208687,1,Composite,3,3,375,0.7831866501966246,0.6855181105810599,0,,,
1,0.3305407164208687,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,19122.5,51.0,
2,0.3415209536965025,1,Scale,0,0,266,0.8767500221574485,0,0,,,
2,0.3415209536965025,1,Scale,0,1,266,0.8915675150390974,0,0,,,
2,0.3415209536965025,1,Scale,0,2,326,0.8038031460569073,0,1,,,
2,0.3415209536965025,1,Scale,0,3,266,-0.7989363975219773,0,0,,,
2,0.3415209536965025,1,Scale,0,4,266,0.7178362544324921,0,0,,,
2,0.3415209536965025,1,Scale,0,5,186,0.6895272416419412,0,1,,,
2,0.3415209536965025,1,Scale,1,0,62,0.8049834142957573,0,1,,,
2,0.3415209536965025,1,Scale,1,1,266,0.8759554297496484,0,0,,,
2,0.3415209536965025,1,Scale,1,2,266,0.649546880915358,0,0,,,
2,0.3415209536965025,1,Scale,1,3,266,0.655229388097185,0,0,,,
2,0.3415209536965025,1,Scale,1,4,266,0.6431606776031926,0,0,,,
2,0.3415209536965025,1,Scale,1,5,266,0.6861295114454771,0,0,,,
2,0.3415209536965025,1,Scale,2,0,266,0.6602378045623108,0,0,,,
2,0.3415209536965025,1,Scale,2,1,266,0.847360273042138,0,0,,,
2,0.3415209536965025,1,Scale,2,2,272,0.6250698303552007,0,1,,,
2,0.3415209536965025,1,Scale,2,3,266,0.8923030226633986,0,0,,,
2,0.3415209536965025,1,Scale,2,4,266,0.7622440132140652,0,0,,,
2,0.3415209536965025,1,Scale,2,5,302,0.7479725624178156,0,1,,,
2,0.3415209536965025,1,Scale,3,0,266,0.856352060530097,0,0,,,
2,0.3415209536965025,1,Scale,3,1,266,-0.8397950778401876,0,0,,,
2,0.3415209536965025,1,Scale,3,2,266,0.7305550897239534,0,0,,,
2,0.3415209536965025,1,Scale,3,3,266,-0.6065644630517175,0,0,,,
2,0.3415209536965025,1,Scale,3,4,24,0.8423599681575034,0,1,2814.3000000000466,,
2,0.3415209536965025,1,Scale,3,5,266,0.6747877927974313,0,0,,,
2,0.3415209536965025,1,Scale,4,0,266,0.7268341217574626,0,0,,,
2,0.3415209536965025,1,Scale,4,1,57,0.7450313971865442,0,1,1624.9000000001397,,
2,0.3415209536965025,1,Scale,4,2,266,0.7876928447074925,0,0,,,
2,0.3415209536965025,1,Scale,4,3,266,0.7694092412929701,0,0,,,
2,0.3415209536965025,1,Scale,4,4,266,0.6357527096105081,0,0,,,
2,0.3415209536965025,1,Scale,4,5,119,0.8325056094203582,0,1,,,
2,0.3415209536965025,1,Scale,5,0,285,0.6407539465286723,0,1,,,
2,0.3415209536965025,1,Scale,5,1,36,0.8135624113931816,0,1,2030.40000000014,,
2,0.3415209536965025,1,Scale,5,2,266,0.712818555831514,0,0,,,
2,0.3415209536965025,1,Scale,5,3,319,0.8197798797241846,0,1,,,
2,0.3415209536965025,1,Scale,5,4,123,0.734774799956235,0,1,,,
2,0.3415209536965025,1,Scale,5,5,266,0.6897866579001602,0,0,,,
2,0.3415209536965025,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,37032.69999999995,226.0,
3,0.3928491817372778,1,Composite,0,0,331,0.7013442356053821,-0.45672094159639465,0,,,
3,0.3928491817372778,1,Composite,0,1,331,-0.7464262013907161,-1.4340097406499097,0,,,
3,0.3928491817372778,1,Composite,0,2,100,0.8156966116184446,0.08383238111536762,1,14078.09999999986,,
3,0.3928491817372778,1,Composite,0,3,331,0.7501768785589602,0.3348173817886211,0,,,
3,0.3928491817372778,1,Composite,0,4,331,0.7855423317590667,1.4663560284210302,0,,,
3,0.3928491817372778,1,Composite,0,5,348,0.8647025375553167,-1.1073717116287558,1,15253.59999999986,,
3,0.3928491817372778,1,Composite,0,6,331,0.7784130345889462,-0.9755794841489009,0,,,
3,0.3928491817372778,1,Composite,0,7,331,-0.71154468804982,-0.42294349192146896,0,,,
3,0.3928491817372778,1,Composite,1,0,127,0.7702033340822855,-0.08253030284703189,1,12750.199999999952,,
3,0.3928491817372778,1,Composite,1,1,331,0.7881613061477677,-0.9999493410824973,0,,,
3,0.3928491817372778,1,Composite,1,2,331,0.7908002593645578,0.3632859539163702,0,,,
3,0.3928491817372778,1,Composite,1,3,331,0.6150266935571299,-1.0591652109602272,0,,,
3,0.3928491817372778,1,Composite,1,4,106,0.7987171407655286,0.18809672812498812,1,19581.300000000047,,
3,0.3928491817372778,1,Composite,1,5,331,0.6684742515740921,1.3898540565477,0,,,
3,0.3928491817372778,1,Composite,1,6,170,0.6667876178560816,0.08767261388466929,1,,,
3,0.3928491817372778,1,Composite,1,7,85,0.8892696987912229,-0.43608437732024363,1,16133.199999999952,,
3,0.3928491817372778,1,Composite,2,0,232,0.7178793880198118,1.0294127628173912,1,13245.300000000048,,
3,0.3928491817372778,1,Composite,2,1,18,0.7032464358347581,1.5022128729923385,1,2165.3000000000466,,
3,0.3928491817372778,1,Composite,2,2,134,-0.608310837004979,-0.7086207236416827,1,21375.199999999957,,
3,0.3928491817372778,1,Composite,2,3,21,0.7048139327831341,1.079615257159312,1,3253.199999999953,,
3,0.3928491817372778,1,Composite,2,4,163,0.874779007233219,0.8461712220061481,1,19117.199999999957,,
3,0.3928491817372778,1,Composite,2,5,237,0.7085001160105523,1.3981237204063195,1,18477.199999999957,,
3,0.3928491817372778,1,Composite,2,6,331,0.6187607622752223,1.0283829161028746,0,,,
3,0.3928491817372778,1,Composite,2,7,287,0.7281554385981903,1.1895766874832407,1,16754.800000000047,,
3,0.3928491817372778,1,Composite,3,0,331,0.8205665835714193,1.4509432267816842,0,,,
3,0.3928491817372778,1,Composite,3,1,331,0.8151234747019827,-1.189166769013037,0,,,
3,0.3928491817372778,1,Composite,3,2,331,0.7522056421528647,-1.0076562702360827,0,,,
3,0.3928491817372778,1,Composite,3,3,331,0.86622917795379,0.7148056138820955,0,,,
3,0.3928491817372778,1,Composite,3,4,27,0.6384776309784753,1.2420007459306714,1,3765.1999999999534,,
3,0.3928491817372778,1,Composite,3,5,6,0.6655932443188767,1.2565307052359973,1,4397.300000000047,,
3,0.3928491817372778,1,Composite,3,6,331,0.8108809859419503,0.3620271851887362,0,,,
3,0.3928491817372778,1,Composite,3,7,197,0.8496139747377092,-1.2561933139951793,1,17461.899999999907,,
3,0.3928491817372778,1,Composite,4,0,104,0.8844051386373604,1.5216225947918667,1,11969.300000000048,,
3,0.3928491817372778,1,Composite,4,1,331,0.8920760818631047,-1.4466597982219978,0,,,
3,0.3928491817372778,1,Composite,4,2,16,0.6812898386101641,-0.02357247672890761,1,1494.0,,
3,0.3928491817372778,1,Composite,4,3,331,0.834757954201019,-0.6799987915517162,0,,,
3,0.3928491817372778,1,Composite,4,4,331,0.757251369720774,1.2807055273896961,0,,,
3,0.3928491817372778,1,Composite,4,5,331,0.8700750167310793,-1.5102831678142685,0,,,
3,0.3928491817372778,1,Composite,4,6,331,0.8707020581226077,0.853978113111558,0,,,
3,0.3928491817372778,1,Composite,4,7,331,0.6476982045048149,-0.6587170026215287,0,,,
3,0.3928491817372778,1,Composite,5,0,331,0.6284837705834866,1.1410633101606362,0,,,
3,0.3928491817372778,1,Composite,5,1,331,0.868175046919601,-0.853722108001812,0,,,
3,0.3928491817372778,1,Composite,5,2,331,0.715492240307518,0.46806314792521464,0,,,
3,0.3928491817372778,1,Composite,5,3,372,-0.8642980813697833,-0.9964427041575752,1,,,
3,0.3928491817372778,1,Composite,5,4,331,0.8253469864262827,1.285500418287493,0,,,
3,0.3928491817372778,1,Composite,5,5,331,0.6039546423858391,0.2180469480013163,0,,,
3,0.3928491817372778,1,Composite,5,6,357,0.6281776195383898,0.9059926279829802,1,8702.09999999986,,
3,0.3928491817372778,1,Composite,5,7,12,0.7831885173984203,0.5492724418286836,1,6125.399999999907,,
3,0.3928491817372778,1,Composite,6,0,331,0.6112024233605844,0.2854757389622433,0,,,
3,0.3928491817372778,1,Composite,6,1,331,0.8405325014466556,-0.4747433425165819,0,,,
