trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.320835631779143,1,Scale,0,0,334,0.6412314202050153,0,1,,,,
1,0.320835631779143,1,Scale,0,1,355,0.7933819657626916,0,0,,,,
1,0.320835631779143,1,Scale,0,2,355,0.7555082453743912,0,0,,,,
1,0.320835631779143,1,Scale,0,3,355,0.625520438194683,0,0,,,,
1,0.320835631779143,1,Scale,1,0,166,0.6701465566981142,0,1,,,,
1,0.320835631779143,1,Scale,1,1,168,0.6058546524987024,0,1,,,,
1,0.320835631779143,1,Scale,1,2,355,0.6506579953132947,0,0,,,,
1,0.320835631779143,1,Scale,1,3,355,-0.6125950788932804,0,0,,,,
1,0.320835631779143,1,Scale,2,0,141,0.7321377500532011,0,1,,,,
1,0.320835631779143,1,Scale,2,1,355,-0.7652637140904113,0,0,,,,
1,0.320835631779143,1,Scale,2,2,61,0.8399475855825439,0,1,2581.79999999702,,,
1,0.320835631779143,1,Scale,2,3,355,-0.8490887843913393,0,0,,,,
1,0.320835631779143,1,Scale,3,0,355,0.8103139237042543,0,0,,,,
1,0.320835631779143,1,Scale,3,1,355,0.6991146485468831,0,0,,,,
1,0.320835631779143,1,Scale,3,2,355,0.6766648458143285,0,0,,,,
1,0.320835631779143,1,Scale,3,3,355,-0.7741222530559544,0,0,,,,
1,0.320835631779143,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,219519.59999999404,66.0,,
2,0.3984480097055459,1,Scale,0,0,205,0.818132249856874,0,0,,,,
2,0.3984480097055459,1,Scale,0,1,205,0.7919280399737874,0,0,,,,
2,0.3984480097055459,1,Scale,0,2,205,0.8031785158111113,0,0,,,,
2,0.3984480097055459,1,Scale,0,3,124,0.6448369982508005,0,1,3367.29999999702,,,
2,0.3984480097055459,1,Scale,0,4,351,0.8095574009894162,0,1,3726.699999988079,,,
2,0.3984480097055459,1,Scale,0,5,205,0.8119388491803818,0,0,,,,
2,0.3984480097055459,1,Scale,1,0,205,0.6126743368113123,0,0,,,,
2,0.3984480097055459,1,Scale,1,1,205,0.7105749158877566,0,0,,,,
2,0.3984480097055459,1,Scale,1,2,205,0.629902953988527,0,0,,,,
2,0.3984480097055459,1,Scale,1,3,143,0.7630033616811616,0,1,3022.3999999910598,,,
2,0.3984480097055459,1,Scale,1,4,122,0.7075312072264212,0,1,4087.29999999702,,,
2,0.3984480097055459,1,Scale,1,5,205,0.6058190186304352,0,0,,,,
2,0.3984480097055459,1,Scale,2,0,47,0.742598494727924,0,1,1390.5,,,
2,0.3984480097055459,1,Scale,2,1,33,0.7514087648013001,0,1,2136.3999999910598,,,
2,0.3984480097055459,1,Scale,2,2,288,0.692451782128114,0,1,,,,
2,0.3984480097055459,1,Scale,2,3,11,-0.6832452737791794,0,1,2638.29999999702,,,
2,0.3984480097055459,1,Scale,2,4,205,0.8905926388023974,0,0,,,,
2,0.3984480097055459,1,Scale,2,5,205,0.6503114126688043,0,0,,,,
2,0.3984480097055459,1,Scale,3,0,59,0.6894219090560383,0,1,1783.5999999940395,,,
2,0.3984480097055459,1,Scale,3,1,205,0.8079716048312342,0,0,,,,
2,0.3984480097055459,1,Scale,3,2,205,0.8388955863961132,0,0,,,,
2,0.3984480097055459,1,Scale,3,3,205,0.7662123450518206,0,0,,,,
2,0.3984480097055459,1,Scale,3,4,249,0.6366043481959435,0,1,7806.399999991059,,,
2,0.3984480097055459,1,Scale,3,5,205,0.6675006348250989,0,0,,,,
2,0.3984480097055459,1,Scale,4,0,205,0.8733397700308114,0,0,,,,
2,0.3984480097055459,1,Scale,4,1,205,0.7971292159241781,0,0,,,,
2,0.3984480097055459,1,Scale,4,2,205,0.60825995677185,0,0,,,,
2,0.3984480097055459,1,Scale,4,3,188,0.6326267705285862,0,1,5888.0,,,
2,0.3984480097055459,1,Scale,4,4,205,-0.7935001485208387,0,0,,,,
2,0.3984480097055459,1,Scale,4,5,211,0.7743416894637987,0,1,7014.79999999702,,,
2,0.3984480097055459,1,Scale,5,0,205,0.7191934899325877,0,0,,,,
2,0.3984480097055459,1,Scale,5,1,205,0.7670674213388006,0,0,,,,
2,0.3984480097055459,1,Scale,5,2,220,0.7411088139199618,0,1,4854.399999991059,,,
2,0.3984480097055459,1,Scale,5,3,205,0.8529667919458293,0,0,,,,
2,0.3984480097055459,1,Scale,5,4,384,0.73824713827337,0,1,6520.399999991059,,,
