trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3808585866641813,1,Scale,0,0,254,0.6343645979611482,0,0,,,
1,0.3808585866641813,1,Scale,0,1,254,0.860516183038246,0,0,,,
1,0.3808585866641813,1,Scale,0,2,250,0.7819897884066216,0,1,7201.59999999986,,
1,0.3808585866641813,1,Scale,0,3,254,-0.7890196090945634,0,0,11191.0,,
1,0.3808585866641813,1,Scale,1,0,254,0.6274128869865863,0,0,,,
1,0.3808585866641813,1,Scale,1,1,254,0.8900674630320149,0,0,,,
1,0.3808585866641813,1,Scale,1,2,222,-0.823918816491666,0,1,6671.09999999986,,
1,0.3808585866641813,1,Scale,1,3,158,0.6435258942355245,0,1,8631.199999999953,,
1,0.3808585866641813,1,Scale,2,0,254,0.8357161283052643,0,0,,,
1,0.3808585866641813,1,Scale,2,1,329,0.6401995646606474,0,1,5191.5,,
1,0.3808585866641813,1,Scale,2,2,118,0.6025162186441677,0,1,4595.399999999907,,
1,0.3808585866641813,1,Scale,2,3,220,0.7309430290968203,0,1,9879.300000000048,,
1,0.3808585866641813,1,Scale,3,0,254,0.6835529803682198,0,0,,,
1,0.3808585866641813,1,Scale,3,1,254,0.7631387381187613,0,0,,,
1,0.3808585866641813,1,Scale,3,2,254,0.6036222654168577,0,0,,,
1,0.3808585866641813,1,Scale,3,3,254,0.7002513293315449,0,0,,,
1,0.3808585866641813,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,19409.300000000047,220.0,
2,0.3503767159958998,1,Rotate,0,0,268,0.8,0.29618012971115437,1,3023.699999999953,,
2,0.3503767159958998,1,Rotate,0,1,200,0.8,-1.2372711671147452,1,3362.3000000000466,,
2,0.3503767159958998,1,Rotate,0,2,148,0.8,-1.4777582934604776,0,,,
2,0.3503767159958998,1,Rotate,0,3,148,0.8,-0.4303358116058549,0,,,
2,0.3503767159958998,1,Rotate,0,4,148,0.8,0.14186728833126439,0,,,
2,0.3503767159958998,1,Rotate,0,5,148,0.8,0.7723630923564246,0,,,
2,0.3503767159958998,1,Rotate,1,0,327,0.8,-1.0335034682620567,1,3927.600000000093,,
2,0.3503767159958998,1,Rotate,1,1,148,-0.8,-1.5346883653815986,0,,,
2,0.3503767159958998,1,Rotate,1,2,229,0.8,0.07272145587245449,1,,,
2,0.3503767159958998,1,Rotate,1,3,148,0.8,0.6427489374278572,0,,,
2,0.3503767159958998,1,Rotate,1,4,148,0.8,0.6054470900048226,0,,,
2,0.3503767159958998,1,Rotate,1,5,148,0.8,-0.13630419064138377,0,,,
2,0.3503767159958998,1,Rotate,2,0,148,0.8,-1.3544766824542205,0,,,
2,0.3503767159958998,1,Rotate,2,1,95,0.8,-1.1875530584468315,1,6100.40000000014,,
2,0.3503767159958998,1,Rotate,2,2,148,0.8,-1.0993681187799518,0,,,
2,0.3503767159958998,1,Rotate,2,3,148,-0.8,0.9632413340752652,0,,,
2,0.3503767159958998,1,Rotate,2,4,148,0.8,-1.0296913154103375,0,,,
2,0.3503767159958998,1,Rotate,2,5,301,0.8,-0.5651942357994593,1,7056.699999999953,,
2,0.3503767159958998,1,Rotate,3,0,312,0.8,-1.3454555403949109,1,9184.699999999952,,
2,0.3503767159958998,1,Rotate,3,1,362,0.8,0.45399777693634524,1,8535.90000000014,,
2,0.3503767159958998,1,Rotate,3,2,148,0.8,-0.2575378798706851,0,,,
2,0.3503767159958998,1,Rotate,3,3,148,0.8,0.4081284316887124,0,,,
2,0.3503767159958998,1,Rotate,3,4,3,0.8,-1.4132810362020467,1,7751.699999999953,,
2,0.3503767159958998,1,Rotate,3,5,148,0.8,-0.7697788238473648,0,,,
2,0.3503767159958998,1,Rotate,4,0,148,0.8,0.36876079774985837,0,,,
2,0.3503767159958998,1,Rotate,4,1,148,-0.8,0.175141646408278,0,,,
2,0.3503767159958998,1,Rotate,4,2,148,-0.8,-0.1517901852034924,0,,,
2,0.3503767159958998,1,Rotate,4,3,148,0.8,-1.1746061701239734,0,,,
2,0.3503767159958998,1,Rotate,4,4,148,0.8,1.1812589705668741,0,,,
2,0.3503767159958998,1,Rotate,4,5,148,0.8,1.3115938413971735,0,,,
2,0.3503767159958998,1,Rotate,5,0,148,0.8,-1.2780395904282664,0,,,
2,0.3503767159958998,1,Rotate,5,1,368,0.8,1.4296245293582066,1,10644.90000000014,,
2,0.3503767159958998,1,Rotate,5,2,205,0.8,0.8096243503063616,1,11329.5,,
2,0.3503767159958998,1,Rotate,5,3,369,0.8,-0.5024416053949465,1,12079.699999999952,,
2,0.3503767159958998,1,Rotate,5,4,148,0.8,-1.035022799851367,0,,,
2,0.3503767159958998,1,Rotate,5,5,148,0.8,-0.975930873050639,0,,,
2,0.3503767159958998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,39657.80000000005,362.0,
3,0.3417767618904158,1,Rotate,0,0,131,0.8,1.4830827502455324,0,,,
3,0.3417767618904158,1,Rotate,0,1,350,0.8,-0.7400211224066746,1,3479.0,,
3,0.3417767618904158,1,Rotate,0,2,267,0.8,1.4810717081504023,1,4047.200000000186,,
