trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.3911047263520607,1,Composite,0,0,142,0.7117958535671537,-0.033367918014540976,0,22142.60000000149,26581.89999999851,,
1,0.3911047263520607,1,Composite,0,1,192,0.7311008656850253,-0.7563091264558837,1,5141.89999999851,,,
1,0.3911047263520607,1,Composite,0,2,142,0.86018351639554,0.5160318711239733,0,17009.5,21371.39999999851,22716.29999999702,26039.0
1,0.3911047263520607,1,Composite,0,3,303,0.6133998942862172,0.09987122522240832,1,4369.0,,,
1,0.3911047263520607,1,Composite,1,0,142,0.6144541281063486,1.3930067156346055,0,27448.0,,,
1,0.3911047263520607,1,Composite,1,1,142,0.8507867446432924,1.48359787942317,0,,,,
1,0.3911047263520607,1,Composite,1,2,142,0.7605480588339478,-1.2026629508450317,0,,,,
1,0.3911047263520607,1,Composite,1,3,142,0.832504908178771,0.8658589114518311,0,,,,
1,0.3911047263520607,1,Composite,2,0,142,0.600665490814011,-1.4393412087520063,0,27936.70000000298,,,
1,0.3911047263520607,1,Composite,2,1,142,0.6400710694925221,-0.9630694709586654,0,28425.79999999702,,,
1,0.3911047263520607,1,Composite,2,2,297,0.8834424632034251,-0.4025316202020379,1,3313.60000000149,,,
1,0.3911047263520607,1,Composite,2,3,142,0.8739479745069539,-1.1228577735309238,0,,,,
1,0.3911047263520607,1,Composite,3,0,91,0.7294570923696386,-1.1294858853384884,1,5976.60000000149,,,
1,0.3911047263520607,1,Composite,3,1,376,0.6522706905033923,-0.7125050461703683,1,6526.5,,,
1,0.3911047263520607,1,Composite,3,2,142,0.8231778467107382,1.2140434723179947,0,23410.20000000298,25441.70000000298,,
1,0.3911047263520607,1,Composite,3,3,75,0.7544660504189221,0.20870164254855528,1,12755.60000000149,,,
1,0.3911047263520607,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,37869.10000000149,40.0,,
2,0.3218798349706723,1,Scale,0,0,370,0.8922546180585758,0,1,2960.0,4495.5,4873.89999999851,
2,0.3218798349706723,1,Scale,0,1,337,0.8371679097259097,0,0,,,,
2,0.3218798349706723,1,Scale,0,2,337,-0.7652449633803322,0,0,,,,
2,0.3218798349706723,1,Scale,0,3,246,0.6406305764490657,0,1,,,,
