trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3415039290889043,1,Scale,0,0,52,0.6875856465760039,0,1,6206.799999999814,,
1,0.3415039290889043,1,Scale,0,1,266,0.78219664691445,0,1,6634.299999999814,,
1,0.3415039290889043,1,Scale,0,2,104,-0.7913493298580517,0,0,9053.600000000091,,
1,0.3415039290889043,1,Scale,0,3,104,0.6226874905876396,0,0,,,
1,0.3415039290889043,1,Scale,1,0,104,0.7754731862548812,0,0,,,
1,0.3415039290889043,1,Scale,1,1,285,0.8450396320534838,0,1,7213.600000000093,,
1,0.3415039290889043,1,Scale,1,2,104,0.778898195822345,0,0,,,
1,0.3415039290889043,1,Scale,1,3,104,0.8040495103646316,0,0,,,
1,0.3415039290889043,1,Scale,2,0,104,0.6607566549859455,0,0,,,
1,0.3415039290889043,1,Scale,2,1,104,0.6421741817793777,0,0,,,
1,0.3415039290889043,1,Scale,2,2,104,0.8531159836114022,0,0,,,
1,0.3415039290889043,1,Scale,2,3,187,0.8323792396334418,0,1,10866.399999999909,,
1,0.3415039290889043,1,Scale,3,0,104,0.6755116899009467,0,0,,,
1,0.3415039290889043,1,Scale,3,1,104,0.8993833158289586,0,0,,,
1,0.3415039290889043,1,Scale,3,2,104,0.7429430910266736,0,0,,,
1,0.3415039290889043,1,Scale,3,3,163,0.8180246434146148,0,1,11747.399999999909,,
1,0.3415039290889043,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,483843.1000000001,156.0,
2,0.3065242232813498,1,Scale,0,0,280,0.6839473972818053,0,0,,,
2,0.3065242232813498,1,Scale,0,1,280,0.7812359596462921,0,0,,,
2,0.3065242232813498,1,Scale,0,2,6,0.7978876593703675,0,1,4882.5,,
2,0.3065242232813498,1,Scale,0,3,280,0.7420111056828456,0,0,,,
2,0.3065242232813498,1,Scale,0,4,280,0.6840950865881631,0,0,,,
2,0.3065242232813498,1,Scale,0,5,280,-0.7164000868514276,0,0,,,
2,0.3065242232813498,1,Scale,1,0,361,0.7467852669902443,0,1,2010.5,,
2,0.3065242232813498,1,Scale,1,1,339,0.6016188797146167,0,1,2462.600000000093,,
2,0.3065242232813498,1,Scale,1,2,280,0.8615834422576272,0,0,,,
2,0.3065242232813498,1,Scale,1,3,280,0.6550794576749286,0,0,,,
2,0.3065242232813498,1,Scale,1,4,114,0.7758194140374444,0,1,7710.0,,
2,0.3065242232813498,1,Scale,1,5,280,0.719231111381641,0,0,,,
