trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4,5
10,0.3231404820675546,1,None,8,4,232,0.8,0,1,16834.299999952316,,,,,
10,0.3231404820675546,1,None,8,5,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,8,6,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,8,7,223,0.8,0,1,14194.099999904633,,,,,
10,0.3231404820675546,1,None,8,8,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,8,9,242,0.8,0,1,12791.399999856949,,,,,
10,0.3231404820675546,1,None,8,10,267,-0.8,0,1,13662.099999904633,,,,,
10,0.3231404820675546,1,None,8,11,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,0,208,0.8,0,1,22947.0,,,,,
10,0.3231404820675546,1,None,9,1,245,-0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,2,354,0.8,0,1,20870.700000047684,,,,,
10,0.3231404820675546,1,None,9,3,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,4,109,0.8,0,1,17253.799999952316,,,,,
10,0.3231404820675546,1,None,9,5,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,6,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,7,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,8,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,9,176,-0.8,0,1,13276.399999856949,,,,,
10,0.3231404820675546,1,None,9,10,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,9,11,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,0,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,1,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,2,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,3,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,4,80,0.8,0,1,17552.39999985695,,,,,
10,0.3231404820675546,1,None,10,5,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,6,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,7,151,0.8,0,1,18692.79999995232,,,,,
10,0.3231404820675546,1,None,10,8,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,9,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,10,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,10,11,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,11,0,245,-0.8,0,0,,,,,,
10,0.3231404820675546,1,None,11,1,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,11,2,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,11,3,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,11,4,302,0.8,0,1,17911.700000047684,,,,,
10,0.3231404820675546,1,None,11,5,381,0.8,0,1,23802.79999995232,,,,,
10,0.3231404820675546,1,None,11,6,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,11,7,233,0.8,0,1,18408.29999995232,,,,,
10,0.3231404820675546,1,None,11,8,322,0.8,0,1,19027.599999904636,,,,,
10,0.3231404820675546,1,None,11,9,245,0.8,0,0,,,,,,
10,0.3231404820675546,1,None,11,10,185,0.8,0,1,19482.39999985695,,,,,
10,0.3231404820675546,1,None,11,11,177,0.8,0,1,19861.200000047684,,,,,
10,0.3231404820675546,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,273939.7000000477,622.0,,,,
11,0.3034897651334403,1,None,0,0,89,0.8,0,1,1548.2999999523165,,,,,
11,0.3034897651334403,1,None,0,1,307,-0.8,0,0,1831.0,,,,,
11,0.3034897651334403,1,None,0,2,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,0,3,1,0.8,0,1,8674.5,,,,,
11,0.3034897651334403,1,None,0,4,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,0,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,0,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,0,7,220,-0.8,0,1,9260.0,,,,,
11,0.3034897651334403,1,None,0,8,335,0.8,0,1,9991.799999952316,,,,,
11,0.3034897651334403,1,None,0,9,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,0,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,0,11,349,0.8,0,1,26471.79999995232,,,,,
11,0.3034897651334403,1,None,1,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,1,375,0.8,0,1,2803.0,,,,,
11,0.3034897651334403,1,None,1,2,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,3,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,4,27,0.8,0,1,8270.799999952316,,,,,
11,0.3034897651334403,1,None,1,5,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,7,109,0.8,0,1,9552.200000047684,,,,,
11,0.3034897651334403,1,None,1,8,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,9,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,1,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,2,113,0.8,0,1,29316.900000095367,,,,,
11,0.3034897651334403,1,None,2,3,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,4,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,7,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,8,258,0.8,0,1,,,,,,
11,0.3034897651334403,1,None,2,9,281,0.8,0,1,19933.10000014305,,,,,
11,0.3034897651334403,1,None,2,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,2,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,2,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,3,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,4,326,-0.8,0,1,7717.0,,,,,
11,0.3034897651334403,1,None,3,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,7,57,-0.8,0,1,10582.400000095367,,,,,
11,0.3034897651334403,1,None,3,8,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,9,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,3,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,2,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,3,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,4,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,7,322,0.8,0,1,28202.10000014305,,,,,
11,0.3034897651334403,1,None,4,8,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,9,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,4,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,5,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,5,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,5,2,59,0.8,0,1,5850.100000143051,,,,,
11,0.3034897651334403,1,None,5,3,183,0.8,0,1,6237.5,,,,,
11,0.3034897651334403,1,None,5,4,174,0.8,0,1,7058.900000095367,,,,,
11,0.3034897651334403,1,None,5,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,5,6,294,0.8,0,1,,,,,,
11,0.3034897651334403,1,None,5,7,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,5,8,274,0.8,0,1,,,,,,
11,0.3034897651334403,1,None,5,9,308,0.8,0,1,19335.400000095367,,,,,
11,0.3034897651334403,1,None,5,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,5,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,2,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,3,12,0.8,0,1,6466.900000095367,,,,,
11,0.3034897651334403,1,None,6,4,350,-0.8,0,1,6741.100000143051,,,,,
11,0.3034897651334403,1,None,6,5,252,0.8,0,1,12462.700000047684,,,,,
11,0.3034897651334403,1,None,6,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,7,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,8,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,9,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,6,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,2,347,0.8,0,1,5281.900000095367,,,,,
11,0.3034897651334403,1,None,7,3,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,4,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,5,253,0.8,0,1,12096.400000095367,,,,,
11,0.3034897651334403,1,None,7,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,7,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,8,164,0.8,0,1,,,,,,
11,0.3034897651334403,1,None,7,9,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,7,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,2,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,3,105,0.8,0,1,,,,,,
11,0.3034897651334403,1,None,8,4,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,6,81,0.8,0,1,13994.0,,,,,
11,0.3034897651334403,1,None,8,7,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,8,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,9,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,8,10,338,0.8,0,1,17461.299999952316,,,,,
11,0.3034897651334403,1,None,8,11,358,0.8,0,1,17813.400000095367,,,,,
11,0.3034897651334403,1,None,9,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,9,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,9,2,82,0.8,0,1,4189.100000143051,,,,,
11,0.3034897651334403,1,None,9,3,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,9,4,132,0.8,0,1,24436.79999995232,,,,,
11,0.3034897651334403,1,None,9,5,5,-0.8,0,1,11687.700000047684,,,,,
11,0.3034897651334403,1,None,9,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,9,7,19,0.8,0,1,11261.0,,,,,
11,0.3034897651334403,1,None,9,8,188,0.8,0,1,15404.5,,,,,
11,0.3034897651334403,1,None,9,9,187,0.8,0,1,15619.200000047684,,,,,
11,0.3034897651334403,1,None,9,10,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,9,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,10,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,10,1,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,10,2,336,0.8,0,1,4737.600000143051,,,,,
11,0.3034897651334403,1,None,10,3,190,-0.8,0,1,,,,,,
11,0.3034897651334403,1,None,10,4,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,10,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,10,6,311,-0.8,0,1,13178.5,,,,,
11,0.3034897651334403,1,None,10,7,169,-0.8,0,1,13496.5,,,,,
11,0.3034897651334403,1,None,10,8,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,10,9,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,10,10,43,0.8,0,1,16994.200000047684,,,,,
11,0.3034897651334403,1,None,10,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,0,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,1,304,-0.8,0,1,3708.799999952316,,,,,
11,0.3034897651334403,1,None,11,2,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,3,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,4,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,5,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,6,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,7,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,8,307,0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,9,365,0.8,0,1,16624.799999952316,,,,,
11,0.3034897651334403,1,None,11,10,307,-0.8,0,0,,,,,,
11,0.3034897651334403,1,None,11,11,307,0.8,0,0,,,,,,
11,0.3034897651334403,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,307037.60000014305,486.0,,,,
12,0.3400229404905599,1,Composite,0,0,190,0.6487661213475877,1.5127793782941086,0,,,,,,
12,0.3400229404905599,1,Composite,0,1,123,0.8628429463399243,1.1911022285730373,1,7030.099999904633,,,,,
12,0.3400229404905599,1,Composite,0,2,190,0.8845791773100522,-1.1581161932704367,0,,,,,,
12,0.3400229404905599,1,Composite,0,3,192,0.7025742350735427,-0.6340212007755978,1,7411.899999856949,,,,,
12,0.3400229404905599,1,Composite,0,4,190,0.8813197952539291,0.5094279928308545,0,,,,,,
12,0.3400229404905599,1,Composite,0,5,190,0.8515028270004151,0.8594769514987002,0,,,,,,
12,0.3400229404905599,1,Composite,0,6,190,0.7665634392171508,0.3459943798086189,0,,,,,,
12,0.3400229404905599,1,Composite,0,7,190,0.8706134057332104,0.47901463850617176,0,,,,,,
12,0.3400229404905599,1,Composite,0,8,190,0.713474764607678,0.9953747725764459,0,,,,,,
12,0.3400229404905599,1,Composite,0,9,279,0.6410379680379277,1.562440661489128,1,21703.199999809265,,,,,
12,0.3400229404905599,1,Composite,0,10,190,0.6991060235093252,0.36542429594880677,0,,,,,,
12,0.3400229404905599,1,Composite,0,11,190,0.7345949983480358,0.5007003224920239,0,,,,,,
12,0.3400229404905599,1,Composite,1,0,190,0.6594521548694541,0.5572024738821071,0,,,,,,
12,0.3400229404905599,1,Composite,1,1,190,0.6328326771073605,1.459911543764278,0,,,,,,
12,0.3400229404905599,1,Composite,1,2,190,0.805401212404015,0.19757095087895915,0,,,,,,
12,0.3400229404905599,1,Composite,1,3,190,0.6779661254293865,0.17555263530051612,0,,,,,,
12,0.3400229404905599,1,Composite,1,4,190,0.877586915266759,0.24088429007887235,0,,,,,,
12,0.3400229404905599,1,Composite,1,5,190,0.8397451036524004,-1.1216649256869324,0,,,,,,
12,0.3400229404905599,1,Composite,1,6,117,0.6063541602326028,-0.9584254361517618,1,,,,,,
12,0.3400229404905599,1,Composite,1,7,190,0.7695795203864615,-0.06230094329525748,0,,,,,,
12,0.3400229404905599,1,Composite,1,8,190,-0.825293860882887,-0.47335343158869736,0,,,,,,
12,0.3400229404905599,1,Composite,1,9,190,0.6188566994669067,-0.31110617117526895,0,,,,,,
12,0.3400229404905599,1,Composite,1,10,96,0.8190380619127501,0.48261440087172636,1,20921.5,,,,,
12,0.3400229404905599,1,Composite,1,11,190,0.6089024879216112,0.4657963089261874,0,,,,,,
12,0.3400229404905599,1,Composite,2,0,120,0.727612996372401,1.309766173375166,1,8269.899999856949,,,,,
12,0.3400229404905599,1,Composite,2,1,190,0.8595786683719606,0.37412173928324455,0,,,,,,
12,0.3400229404905599,1,Composite,2,2,197,0.7406234383128368,0.8641235110624153,1,7829.399999856949,,,,,
12,0.3400229404905599,1,Composite,2,3,190,-0.8519269937947938,-0.5394532179208336,0,,,,,,
12,0.3400229404905599,1,Composite,2,4,29,0.7162409642419475,0.014520664963638463,1,1836.3999998569489,,,,,
12,0.3400229404905599,1,Composite,2,5,69,0.8684508795903506,-0.02834607705595138,1,2129.399999856949,,,,,
12,0.3400229404905599,1,Composite,2,6,190,0.8240920084375829,1.0286380582016483,0,,,,,,
12,0.3400229404905599,1,Composite,2,7,325,0.7231658914975937,-1.2164565858820475,1,22768.39999985695,,,,,
12,0.3400229404905599,1,Composite,2,8,190,0.8267448151589037,-1.4163003913421464,0,,,,,,
12,0.3400229404905599,1,Composite,2,9,178,0.7342250249620959,1.4005694852600685,1,22153.89999985695,,,,,
12,0.3400229404905599,1,Composite,2,10,190,0.8475957452204473,1.0528562906748506,0,,,,,,
12,0.3400229404905599,1,Composite,2,11,190,0.87777718233747,-0.15368503951534196,0,,,,,,
12,0.3400229404905599,1,Composite,3,0,190,0.6095230682704219,0.5820274644132155,0,,,,,,
12,0.3400229404905599,1,Composite,3,1,382,0.6627977767041289,-0.43228832703622966,1,8617.299999952316,,,,,
12,0.3400229404905599,1,Composite,3,2,190,0.6394563190199143,0.5833059078949705,0,,,,,,
12,0.3400229404905599,1,Composite,3,3,190,0.7840272541996233,0.5659616142032404,0,,,,,,
12,0.3400229404905599,1,Composite,3,4,190,0.630200165431677,1.2362426965817614,0,,,,,,
12,0.3400229404905599,1,Composite,3,5,190,0.6302513960039842,-0.6808827505846615,0,,,,,,
12,0.3400229404905599,1,Composite,3,6,135,0.8747770911713557,-1.2194912619707197,1,2477.699999809265,,,,,
12,0.3400229404905599,1,Composite,3,7,190,0.6087249051872341,-0.6333359937920368,0,,,,,,
12,0.3400229404905599,1,Composite,3,8,190,0.7813817238384232,0.503467446142837,0,,,,,,
12,0.3400229404905599,1,Composite,3,9,190,-0.7373649181534818,-0.823632981021376,0,21160.599999904636,22375.29999995232,,,,
12,0.3400229404905599,1,Composite,3,10,190,-0.6525771563608593,1.1836200180893899,0,,,,,,
12,0.3400229404905599,1,Composite,3,11,317,0.8254153632191242,-0.6761772566035485,1,20513.199999809265,,,,,
12,0.3400229404905599,1,Composite,4,0,190,0.884443958908685,0.23826184390910132,0,,,,,,
12,0.3400229404905599,1,Composite,4,1,190,0.7727447592713442,0.21750197756830203,0,,,,,,
12,0.3400229404905599,1,Composite,4,2,190,0.8097064037796338,0.8984547579595228,0,,,,,,
12,0.3400229404905599,1,Composite,4,3,146,0.8791946638788823,1.0947068616795708,1,3463.399999856949,,,,,
12,0.3400229404905599,1,Composite,4,4,190,0.7017647624364398,0.37656797618321525,0,,,,,,
12,0.3400229404905599,1,Composite,4,5,190,0.7123984789345168,-0.9325032027332265,0,,,,,,
12,0.3400229404905599,1,Composite,4,6,366,0.6125858656687586,-1.3224797675949884,1,6307.299999952316,,,,,
12,0.3400229404905599,1,Composite,4,7,190,0.7222384057006825,1.3551857836835368,0,,,,,,
12,0.3400229404905599,1,Composite,4,8,94,0.6793954335182885,-1.471973230959084,1,19770.199999809265,,,,,
12,0.3400229404905599,1,Composite,4,9,190,0.8819687969950556,0.3847248431598911,0,,,,,,
12,0.3400229404905599,1,Composite,4,10,190,-0.6114680623088893,-1.097582284849379,0,,,,,,
12,0.3400229404905599,1,Composite,4,11,20,0.827954143138252,0.19705471979508182,1,20218.79999995232,,,,,
12,0.3400229404905599,1,Composite,5,0,190,0.7416561728174371,0.7231260574611795,0,,,,,,
12,0.3400229404905599,1,Composite,5,1,190,0.6770771771564356,1.0336112511430873,0,,,,,,
12,0.3400229404905599,1,Composite,5,2,190,0.7426106657457867,1.2005715744111036,0,,,,,,
12,0.3400229404905599,1,Composite,5,3,3,0.6003339427264474,0.11858939212443631,1,3757.0,,,,,
12,0.3400229404905599,1,Composite,5,4,190,0.8772805395448814,-1.5570337742541387,0,,,,,,
12,0.3400229404905599,1,Composite,5,5,190,0.8455559531221682,-0.2930394521388535,0,,,,,,
12,0.3400229404905599,1,Composite,5,6,209,0.6570135381353442,1.1585276208003354,1,5577.199999809265,,,,,
12,0.3400229404905599,1,Composite,5,7,190,0.7908443185622456,-1.0968332873423061,0,,,,,,
12,0.3400229404905599,1,Composite,5,8,190,0.7562191490624204,-1.1814911311953438,0,,,,,,
12,0.3400229404905599,1,Composite,5,9,190,0.6255628391752288,-0.8154381503696657,0,,,,,,
12,0.3400229404905599,1,Composite,5,10,190,0.6116512501780935,-0.27768955360893255,0,,,,,,
12,0.3400229404905599,1,Composite,5,11,190,0.8298388638559613,-0.5014751879200181,0,,,,,,
12,0.3400229404905599,1,Composite,6,0,190,0.889732519027141,-0.302967448954665,0,,,,,,
12,0.3400229404905599,1,Composite,6,1,190,0.6633502134409638,0.4771473389864558,0,,,,,,
12,0.3400229404905599,1,Composite,6,2,190,0.7073725979019512,-1.3339279138396924,0,,,,,,
12,0.3400229404905599,1,Composite,6,3,190,0.6569016785526256,0.03874919943996358,0,,,,,,
12,0.3400229404905599,1,Composite,6,4,337,0.8943113947109866,1.3197839883768654,1,4444.099999904633,,,,,
12,0.3400229404905599,1,Composite,6,5,182,0.7211376169891891,0.5780938177068524,1,4162.099999904633,,,,,
12,0.3400229404905599,1,Composite,6,6,190,0.6075929394909506,0.22766956501324498,0,,,,,,
12,0.3400229404905599,1,Composite,6,7,339,-0.7132246087316791,-0.9594003689428151,1,4923.199999809265,,,,,
12,0.3400229404905599,1,Composite,6,8,190,0.8831540912787346,-0.45852615480162306,0,,,,,,
12,0.3400229404905599,1,Composite,6,9,190,0.7076612795700481,-1.0895994445583688,0,,,,,,
12,0.3400229404905599,1,Composite,6,10,99,0.6875700340920845,0.84341488004923,1,18378.39999985695,,,,,
12,0.3400229404905599,1,Composite,6,11,190,0.755393248097923,0.12634449831839523,0,,,,,,
12,0.3400229404905599,1,Composite,7,0,190,0.7135159559513327,0.23573554853415968,0,,,,,,
12,0.3400229404905599,1,Composite,7,1,307,-0.8085634133969428,0.06737089253389583,1,9723.899999856949,,,,,
12,0.3400229404905599,1,Composite,7,2,62,0.7075074602401767,0.9960090033961624,1,9435.5,,,,,
12,0.3400229404905599,1,Composite,7,3,190,0.7270016587393027,-0.552813555818974,0,,,,,,
12,0.3400229404905599,1,Composite,7,4,190,-0.674567836608251,-0.3956807094461239,0,,,,,,
12,0.3400229404905599,1,Composite,7,5,190,0.7892149126419038,0.5607694380863104,0,,,,,,
12,0.3400229404905599,1,Composite,7,6,133,0.7164657540636729,1.1134741269428687,1,,,,,,
12,0.3400229404905599,1,Composite,7,7,190,0.6505484177557824,-0.6158224966593387,0,,,,,,
12,0.3400229404905599,1,Composite,7,8,326,-0.6838267286286642,0.0741133794052915,1,19314.79999995232,,,,,
12,0.3400229404905599,1,Composite,7,9,190,0.6914929692869861,1.237038373813935,0,,,,,,
12,0.3400229404905599,1,Composite,7,10,190,0.7239525976470905,-0.07245880863265342,0,,,,,,
12,0.3400229404905599,1,Composite,7,11,275,0.8766571155818272,-0.9541412146159145,1,17975.799999952316,,,,,
12,0.3400229404905599,1,Composite,8,0,190,0.8356739034518794,-1.5367714938834725,0,,,,,,
12,0.3400229404905599,1,Composite,8,1,190,0.8699908619359451,0.7624952360308184,0,,,,,,
12,0.3400229404905599,1,Composite,8,2,190,0.7774669770458822,-0.44449107121014486,0,,,,,,
12,0.3400229404905599,1,Composite,8,3,190,0.660053172732798,-0.7346568634675221,0,,,,,,
12,0.3400229404905599,1,Composite,8,4,150,0.617517545608787,1.2687724453260985,1,25193.0,,,,,
12,0.3400229404905599,1,Composite,8,5,190,0.6270165387026224,-1.1034912174005562,0,,,,,,
12,0.3400229404905599,1,Composite,8,6,190,0.8902402425303045,0.5355782703651415,0,,,,,,
12,0.3400229404905599,1,Composite,8,7,190,0.8905306522485736,0.6335084926661061,0,,,,,,
12,0.3400229404905599,1,Composite,8,8,190,0.840805061929162,-0.8568849339301071,0,,,,,,
12,0.3400229404905599,1,Composite,8,9,190,0.8615470751564058,-0.03948510830330476,0,,,,,,
12,0.3400229404905599,1,Composite,8,10,190,0.6243860670115304,0.1360516323751415,0,,,,,,
12,0.3400229404905599,1,Composite,8,11,212,-0.6412690237283852,-0.1594061891583236,1,18806.599999904636,,,,,
12,0.3400229404905599,1,Composite,9,0,82,0.7303582575638691,-1.258001088214999,1,10900.599999904633,,,,,
12,0.3400229404905599,1,Composite,9,1,190,0.7238158252120368,1.2289495436424307,0,,,,,,
12,0.3400229404905599,1,Composite,9,2,190,0.7484597872839851,1.0240707404149778,0,,,,,,
12,0.3400229404905599,1,Composite,9,3,190,0.8082540102082199,-0.4873830471397236,0,,,,,,
12,0.3400229404905599,1,Composite,9,4,190,0.7859688780812467,1.318868223764499,0,,,,,,
12,0.3400229404905599,1,Composite,9,5,26,0.8206125749384594,0.7928046986306736,1,13046.5,,,,,
12,0.3400229404905599,1,Composite,9,6,190,-0.7815721463897314,-1.060225782698017,0,,,,,,
12,0.3400229404905599,1,Composite,9,7,190,0.8986630876925294,-0.861469308948784,0,,,,,,
12,0.3400229404905599,1,Composite,9,8,240,0.8538940570514191,0.4009248378510353,1,14735.199999809263,,,,,
12,0.3400229404905599,1,Composite,9,9,357,0.7787510145666886,-0.44511719118653237,1,15026.699999809263,,,,,
12,0.3400229404905599,1,Composite,9,10,190,0.7355516629926979,0.6079435219255376,0,,,,,,
12,0.3400229404905599,1,Composite,9,11,190,0.6825473856397424,1.4428684204069224,0,16485.0,16846.799999952316,,,,
12,0.3400229404905599,1,Composite,10,0,190,0.877198476358362,0.384092677258252,0,,,,,,
12,0.3400229404905599,1,Composite,10,1,190,0.6231939572282417,-0.5087326945120672,0,,,,,,
12,0.3400229404905599,1,Composite,10,2,354,0.8751583731342768,-0.6363095329753753,1,11451.299999952316,,,,,
12,0.3400229404905599,1,Composite,10,3,190,0.6003796447075835,-1.534594047692753,0,,,,,,
12,0.3400229404905599,1,Composite,10,4,220,0.845926853591972,-1.1235287492819948,1,12343.399999856949,,,,,
12,0.3400229404905599,1,Composite,10,5,159,0.6229773991586306,0.3252918382501917,1,12767.699999809263,,,,,
12,0.3400229404905599,1,Composite,10,6,190,0.6134776984041633,0.7388630885784191,0,,,,,,
12,0.3400229404905599,1,Composite,10,7,190,0.8154455378590502,0.07468590266108222,0,,,,,,
12,0.3400229404905599,1,Composite,10,8,234,0.809269293491281,-1.0799471993993268,1,14294.5,,,,,
12,0.3400229404905599,1,Composite,10,9,39,0.6478674686274911,-0.7416875737839478,1,15312.0,,,,,
12,0.3400229404905599,1,Composite,10,10,190,0.6144870837365216,-1.3585734523698243,0,,,,,,
12,0.3400229404905599,1,Composite,10,11,170,0.7078541802172679,0.49034162117350233,1,17166.299999952316,,,,,
12,0.3400229404905599,1,Composite,11,0,127,0.7569141994572096,0.4362915534536622,1,,,,,,
12,0.3400229404905599,1,Composite,11,1,190,0.8509903016101987,-1.1150961525200231,0,,,,,,
