trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3292334183312765,1,None,0,0,167,0.8,0,0,,,
1,0.3292334183312765,1,None,0,1,167,-0.8,0,0,3612.400000035763,,
1,0.3292334183312765,1,None,0,2,167,0.8,0,0,,,
1,0.3292334183312765,1,None,0,3,167,0.8,0,0,,,
1,0.3292334183312765,1,None,1,0,108,0.8,0,1,2233.900000035763,,
1,0.3292334183312765,1,None,1,1,167,0.8,0,0,,,
1,0.3292334183312765,1,None,1,2,167,0.8,0,0,,,
1,0.3292334183312765,1,None,1,3,96,0.8,0,1,1470.2000000476835,,
1,0.3292334183312765,1,None,2,0,167,0.8,0,0,,,
1,0.3292334183312765,1,None,2,1,167,0.8,0,0,,,
1,0.3292334183312765,1,None,2,2,16,0.8,0,1,1021.2000000476836,,
1,0.3292334183312765,1,None,2,3,258,0.8,0,1,2653.5,,
1,0.3292334183312765,1,None,3,0,167,0.8,0,0,,,
1,0.3292334183312765,1,None,3,1,167,0.8,0,0,,,
1,0.3292334183312765,1,None,3,2,282,0.8,0,1,1794.7000000476835,,
1,0.3292334183312765,1,None,3,3,167,0.8,0,0,,,
1,0.3292334183312765,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,53766.90000003576,268.0,
2,0.3292465833648804,1,None,0,0,71,0.8,0,1,1958.0,,
2,0.3292465833648804,1,None,0,1,0,0.8,0,0,,,
2,0.3292465833648804,1,None,0,2,0,0.8,0,0,,,
2,0.3292465833648804,1,None,0,3,0,0.8,0,0,,,
2,0.3292465833648804,1,None,0,4,145,0.8,0,1,4823.400000035763,,
2,0.3292465833648804,1,None,0,5,0,0.8,0,0,,,
2,0.3292465833648804,1,None,1,0,0,0.8,0,0,,,
2,0.3292465833648804,1,None,1,1,287,0.8,0,1,1613.4000000357628,,
2,0.3292465833648804,1,None,1,2,0,0.8,0,0,,,
2,0.3292465833648804,1,None,1,3,0,0.8,0,0,,,
