trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.3984781705652407,1,None,0,0,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,0,1,342,-0.8,0,0,1701.2000000001865,,,
1,0.3984781705652407,1,None,0,2,340,0.8,0,1,3894.0,,,
1,0.3984781705652407,1,None,0,3,369,-0.8,0,1,4315.700000000186,,,
1,0.3984781705652407,1,None,1,0,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,1,1,317,0.8,0,1,5747.899999999907,,,
1,0.3984781705652407,1,None,1,2,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,1,3,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,2,0,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,2,1,312,0.8,0,1,3359.7000000001863,,,
1,0.3984781705652407,1,None,2,2,98,0.8,0,1,2995.2999999998137,,,
1,0.3984781705652407,1,None,2,3,244,0.8,0,1,4944.600000000093,,,
1,0.3984781705652407,1,None,3,0,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,3,1,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,3,2,342,0.8,0,0,,,,
1,0.3984781705652407,1,None,3,3,342,0.8,0,0,,,,
1,0.3984781705652407,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,15215.69999999972,275.0,,
2,0.3941476898887531,1,Rotate,0,0,206,0.8,0.5397558539962031,1,7488.399999999907,,,
2,0.3941476898887531,1,Rotate,0,1,265,0.8,-1.105933787459112,0,,,,
2,0.3941476898887531,1,Rotate,0,2,265,0.8,-0.9776497874289175,0,,,,
2,0.3941476898887531,1,Rotate,0,3,265,-0.8,0.5011277766966309,0,,,,
2,0.3941476898887531,1,Rotate,0,4,195,0.8,1.2856216617604757,1,5314.699999999721,,,
2,0.3941476898887531,1,Rotate,0,5,265,0.8,1.5054985270205283,0,,,,
2,0.3941476898887531,1,Rotate,1,0,265,0.8,-0.42213159961396074,0,,,,
2,0.3941476898887531,1,Rotate,1,1,265,-0.8,0.2604814825648263,0,,,,
