trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3028825113322586,1,None,0,0,59,0.8,0,0,,,
1,0.3028825113322586,1,None,0,1,34,0.8,0,1,3469.199999988079,,
1,0.3028825113322586,1,None,0,2,61,0.8,0,1,3890.199999988079,4221.699999988079,5318.9000000059605
1,0.3028825113322586,1,None,0,3,59,0.8,0,0,,,
1,0.3028825113322586,1,None,1,0,59,0.8,0,0,,,
1,0.3028825113322586,1,None,1,1,59,0.8,0,0,,,
1,0.3028825113322586,1,None,1,2,23,0.8,0,1,4756.09999999404,,
1,0.3028825113322586,1,None,1,3,59,0.8,0,0,,,
1,0.3028825113322586,1,None,2,0,59,-0.8,0,0,2822.0999999940395,,
1,0.3028825113322586,1,None,2,1,59,0.8,0,0,,,
1,0.3028825113322586,1,None,2,2,59,0.8,0,0,,,
1,0.3028825113322586,1,None,2,3,59,0.8,0,0,,,
1,0.3028825113322586,1,None,3,0,59,0.8,0,0,,,
1,0.3028825113322586,1,None,3,1,223,0.8,0,1,1881.7999999821184,,
1,0.3028825113322586,1,None,3,2,59,0.8,0,0,,,
1,0.3028825113322586,1,None,3,3,59,0.8,0,0,,,
1,0.3028825113322586,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,23868.09999999404,175.0,
2,0.3977400291441376,1,Composite,0,0,304,0.8153990370188066,1.4313322862050795,1,4963.09999999404,,
2,0.3977400291441376,1,Composite,0,1,349,-0.6393907792549935,0.9784943209483199,0,,,
2,0.3977400291441376,1,Composite,0,2,349,0.7169191257825672,-0.4211177902091625,0,,,
2,0.3977400291441376,1,Composite,0,3,276,0.8358036019325308,0.23225293796071167,1,9437.20000001788,,
2,0.3977400291441376,1,Composite,0,4,349,0.8886994177849128,1.5288596365556084,0,,,
2,0.3977400291441376,1,Composite,0,5,349,0.6010031564693157,1.2394938622781715,0,,,
2,0.3977400291441376,1,Composite,1,0,349,0.7415891688395314,-0.9810968023194491,0,,,
2,0.3977400291441376,1,Composite,1,1,280,0.7329938345577174,-0.6072549966154582,1,5805.59999999404,,
2,0.3977400291441376,1,Composite,1,2,71,0.6185627738784154,-1.2813866782939245,1,6545.4000000059605,,
2,0.3977400291441376,1,Composite,1,3,212,0.8237392074450739,0.7293039610148861,1,8828.800000011921,,
2,0.3977400291441376,1,Composite,1,4,305,0.8245362044850928,0.8891273302836562,1,,,
2,0.3977400291441376,1,Composite,1,5,349,0.6780189765560384,-1.0183467147803515,0,,,
2,0.3977400291441376,1,Composite,2,0,86,-0.8744234434873724,0.8846931430568663,1,,,
2,0.3977400291441376,1,Composite,2,1,121,0.6151470749918214,0.11724647223655049,1,16370.80000001192,18578.5,
2,0.3977400291441376,1,Composite,2,2,349,0.747078601801616,0.9606719989555463,0,,,
2,0.3977400291441376,1,Composite,2,3,349,0.8770385012981905,-0.6264056765446998,0,,,
2,0.3977400291441376,1,Composite,2,4,181,0.7052136125295029,-1.2312403373366145,1,,,
2,0.3977400291441376,1,Composite,2,5,349,0.764779182163013,-0.4495633300255186,0,,,
2,0.3977400291441376,1,Composite,3,0,0,0.7182476786153418,-0.12550557423703812,1,3856.300000011921,,
2,0.3977400291441376,1,Composite,3,1,264,-0.7681697457313317,1.0559110707259696,1,,,
2,0.3977400291441376,1,Composite,3,2,349,0.8085883657119058,0.18613021987405798,0,,,
2,0.3977400291441376,1,Composite,3,3,349,0.80176723261679,0.16388054626125115,0,,,
2,0.3977400291441376,1,Composite,3,4,349,0.7245340126944766,-0.1923721816383246,0,,,
2,0.3977400291441376,1,Composite,3,5,349,0.6467414177357438,-0.4655347223095092,0,,,
2,0.3977400291441376,1,Composite,4,0,45,0.8887731533438465,-0.8429782537122348,1,3305.2000000178814,,
2,0.3977400291441376,1,Composite,4,1,349,0.6494007030410257,-0.3467474189278519,0,,,
2,0.3977400291441376,1,Composite,4,2,349,0.7336272153593594,-0.1092602978187629,0,,,
2,0.3977400291441376,1,Composite,4,3,349,0.6476031424142925,-0.7882386649889058,0,,,
2,0.3977400291441376,1,Composite,4,4,349,0.8603057645439905,0.30581155576116936,0,,,
2,0.3977400291441376,1,Composite,4,5,349,0.7347922001201883,1.3149780462508995,0,,,
2,0.3977400291441376,1,Composite,5,0,349,0.6336442843693519,0.3233001829041726,0,,,
2,0.3977400291441376,1,Composite,5,1,349,0.8479788147342271,1.5295598749455888,0,,,
2,0.3977400291441376,1,Composite,5,2,161,0.6925275312555949,-0.6037962561608068,1,7745.099999994039,,
2,0.3977400291441376,1,Composite,5,3,349,0.7090723721295179,0.7263148581845593,0,,,
2,0.3977400291441376,1,Composite,5,4,349,0.8880572654593211,0.9882554774628645,0,,,
2,0.3977400291441376,1,Composite,5,5,293,0.6835771813174845,1.413006896210248,1,,,
2,0.3977400291441376,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,47527.59999999404,215.0,
3,0.3924116477459622,1,Composite,0,0,79,0.6374123782239698,-1.306371940843014,0,,,
3,0.3924116477459622,1,Composite,0,1,79,0.6810775646060109,1.4684814460472673,0,,,
3,0.3924116477459622,1,Composite,0,2,72,0.7046977165501735,-0.08825119433803308,1,8466.90000000596,,
3,0.3924116477459622,1,Composite,0,3,350,0.7718005721324894,0.2165559005778246,1,11015.40000000596,,
3,0.3924116477459622,1,Composite,0,4,79,0.7527167128277447,-0.8659115574012817,0,,,
3,0.3924116477459622,1,Composite,0,5,79,0.7464913548670489,-0.2588255040740959,0,,,
3,0.3924116477459622,1,Composite,0,6,79,0.6747124741631693,1.2566687106899725,0,,,
3,0.3924116477459622,1,Composite,0,7,79,0.8136009922641156,0.40955046821159335,0,,,
3,0.3924116477459622,1,Composite,1,0,79,0.6702425184129168,-0.953082023437551,0,,,
3,0.3924116477459622,1,Composite,1,1,79,0.7427233067982167,0.018998065761390848,0,,,
3,0.3924116477459622,1,Composite,1,2,79,0.763463155826037,0.7605430805678548,0,,,
3,0.3924116477459622,1,Composite,1,3,79,0.689163561692806,-1.2150956791454564,0,,,
3,0.3924116477459622,1,Composite,1,4,79,0.7968159433215258,-0.6744985543584112,0,,,
3,0.3924116477459622,1,Composite,1,5,79,0.6941627758624143,1.245051340315515,0,,,
