trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.3227192729176035,1,None,0,0,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,0,1,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,0,2,17,0.8,0,1,1136.2999999998135,,,
1,0.3227192729176035,1,None,0,3,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,1,0,135,0.8,0,1,1543.7999999998135,,,
1,0.3227192729176035,1,None,1,1,149,0.8,0,1,2143.2999999998137,,,
1,0.3227192729176035,1,None,1,2,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,1,3,352,0.8,0,1,3295.399999999907,,,
1,0.3227192729176035,1,None,2,0,343,-0.8,0,0,,,,
1,0.3227192729176035,1,None,2,1,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,2,2,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,2,3,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,3,0,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,3,1,343,0.8,0,0,,,,
1,0.3227192729176035,1,None,3,2,157,0.8,0,1,2720.2999999998137,,,
1,0.3227192729176035,1,None,3,3,343,0.8,0,0,,,,
1,0.3227192729176035,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,11030.0,388.0,,
2,0.3430303385105854,1,None,0,0,158,0.8,0,1,,,,
2,0.3430303385105854,1,None,0,1,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,0,2,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,0,3,199,0.8,0,1,2474.0999999996275,,,
2,0.3430303385105854,1,None,0,4,356,0.8,0,1,2912.6999999997206,,,
2,0.3430303385105854,1,None,0,5,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,1,0,243,0.8,0,1,,,,
2,0.3430303385105854,1,None,1,1,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,1,2,359,-0.8,0,1,4369.699999999721,,,
2,0.3430303385105854,1,None,1,3,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,1,4,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,1,5,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,2,0,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,2,1,224,0.8,0,1,1208.5999999996277,,,
2,0.3430303385105854,1,None,2,2,162,0.8,0,1,3984.599999999628,,,
2,0.3430303385105854,1,None,2,3,152,0.8,0,1,,,,
2,0.3430303385105854,1,None,2,4,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,2,5,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,3,0,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,3,1,321,0.8,0,1,1568.5999999996277,,,
2,0.3430303385105854,1,None,3,2,176,-0.8,0,0,4776.5,,,
2,0.3430303385105854,1,None,3,3,57,0.8,0,1,856.8999999999069,,,
2,0.3430303385105854,1,None,3,4,229,0.8,0,1,3432.399999999907,,,
2,0.3430303385105854,1,None,3,5,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,4,0,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,4,1,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,4,2,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,4,3,176,-0.8,0,0,,,,
2,0.3430303385105854,1,None,4,4,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,4,5,176,-0.8,0,0,,,,
2,0.3430303385105854,1,None,5,0,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,5,1,176,-0.8,0,0,6960.5,,,
2,0.3430303385105854,1,None,5,2,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,5,3,216,0.8,0,1,7944.699999999721,,,
2,0.3430303385105854,1,None,5,4,176,0.8,0,0,,,,
2,0.3430303385105854,1,None,5,5,176,0.8,0,0,,,,
2,0.3430303385105854,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,21144.899999999907,392.0,,
3,0.3564406051658598,1,Composite,0,0,149,0.8781865627843233,-1.268334257948908,0,,,,
3,0.3564406051658598,1,Composite,0,1,149,0.7018128671893724,0.9622473170405628,0,,,,
3,0.3564406051658598,1,Composite,0,2,137,0.6707215136157914,-0.3472872127633295,1,6762.0,,,
3,0.3564406051658598,1,Composite,0,3,327,0.8458218144090027,0.3599204473403894,1,6385.4000000003725,,,
3,0.3564406051658598,1,Composite,0,4,149,0.6166778869212518,0.9193561411717548,0,,,,
3,0.3564406051658598,1,Composite,0,5,149,0.8728091121865992,-0.2596285457766274,0,,,,
3,0.3564406051658598,1,Composite,0,6,149,-0.8383563256708587,0.33913756635336445,0,,,,
3,0.3564406051658598,1,Composite,0,7,122,0.6311059899164512,-0.7290716298890089,1,10361.100000000091,,,
3,0.3564406051658598,1,Composite,1,0,149,0.7099135583390955,-1.4343160128012142,0,,,,
3,0.3564406051658598,1,Composite,1,1,92,-0.8488732714671675,-1.1008053611699329,1,4562.9000000003725,,,
3,0.3564406051658598,1,Composite,1,2,149,0.836574064635458,0.8733542119239415,0,,,,
3,0.3564406051658598,1,Composite,1,3,35,0.7764157107794573,-0.8044193109499083,1,2249.5,,,
3,0.3564406051658598,1,Composite,1,4,149,0.8081627883778694,-0.49685969254803974,0,,,,
3,0.3564406051658598,1,Composite,1,5,149,-0.6784752983945925,-1.1894420702346014,0,,,,
3,0.3564406051658598,1,Composite,1,6,236,-0.71020561839348,0.278822661885908,1,,,,
3,0.3564406051658598,1,Composite,1,7,288,0.8063640995932988,0.846172359631634,1,9825.200000000186,,,
3,0.3564406051658598,1,Composite,2,0,346,0.8160792937500948,1.428833670731097,1,3994.0,,,
3,0.3564406051658598,1,Composite,2,1,209,0.6334182115404913,-0.06984455033630543,1,,,,
3,0.3564406051658598,1,Composite,2,2,234,0.6314036374794516,0.12312927206080948,1,,,,
3,0.3564406051658598,1,Composite,2,3,149,0.8491278678211809,0.3496588696005163,0,,,,
3,0.3564406051658598,1,Composite,2,4,149,0.7060284689712348,-0.12517528366390906,0,,,,
3,0.3564406051658598,1,Composite,2,5,149,0.6114292080010243,1.2671212617005354,0,,,,
3,0.3564406051658598,1,Composite,2,6,149,0.7485078872290072,0.8183619870636112,0,,,,
3,0.3564406051658598,1,Composite,2,7,149,0.8362134989754137,-0.299452904955239,0,,,,
3,0.3564406051658598,1,Composite,3,0,149,0.657442937688892,0.688905539470642,0,,,,
3,0.3564406051658598,1,Composite,3,1,310,0.6743260409185141,-0.37567876741467066,1,3633.200000000186,,,
3,0.3564406051658598,1,Composite,3,2,370,-0.6419142249606589,0.4906905633325147,1,,,,
3,0.3564406051658598,1,Composite,3,3,149,0.8938922581558222,1.1082645646972127,0,,,,
3,0.3564406051658598,1,Composite,3,4,149,0.6750165445068387,-1.1424633257801986,0,,,,
3,0.3564406051658598,1,Composite,3,5,149,-0.6132086774268956,1.2329194133641947,0,,,,
3,0.3564406051658598,1,Composite,3,6,149,0.7589620301128083,0.1990817862819192,0,,,,
3,0.3564406051658598,1,Composite,3,7,149,0.8967042817321798,1.4462445391786294,0,,,,
3,0.3564406051658598,1,Composite,4,0,149,0.7893229866869028,0.7925455568699786,0,,,,
3,0.3564406051658598,1,Composite,4,1,88,0.8510369031478883,-1.3602167350289058,1,3321.3000000002794,,,
3,0.3564406051658598,1,Composite,4,2,149,0.8352538239093393,0.42682265099241046,0,,,,
3,0.3564406051658598,1,Composite,4,3,304,0.6930848568295219,0.7735766847823897,1,,,,
3,0.3564406051658598,1,Composite,4,4,263,0.7505413845477722,-1.5403356572829299,1,,,,
