trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3545713497004698,1,None,0,0,165,0.8,0,1,2235.5,,
1,0.3545713497004698,1,None,0,1,321,0.8,0,0,,,
1,0.3545713497004698,1,None,0,2,321,0.8,0,0,,,
1,0.3545713497004698,1,None,0,3,321,0.8,0,0,,,
1,0.3545713497004698,1,None,1,0,321,0.8,0,0,,,
1,0.3545713497004698,1,None,1,1,321,0.8,0,0,,,
1,0.3545713497004698,1,None,1,2,321,0.8,0,0,,,
1,0.3545713497004698,1,None,1,3,192,0.8,0,1,4206.5,,
1,0.3545713497004698,1,None,2,0,161,0.8,0,1,2788.89999999851,,
1,0.3545713497004698,1,None,2,1,321,0.8,0,0,,,
1,0.3545713497004698,1,None,2,2,321,0.8,0,0,,,
1,0.3545713497004698,1,None,2,3,349,0.8,0,1,5363.39999999851,,
1,0.3545713497004698,1,None,3,0,321,0.8,0,0,,,
1,0.3545713497004698,1,None,3,1,333,-0.8,0,1,3373.29999999702,,
1,0.3545713497004698,1,None,3,2,321,0.8,0,0,,,
1,0.3545713497004698,1,None,3,3,321,0.8,0,0,,,
1,0.3545713497004698,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,16014.69999999553,280.0,
2,0.3416891788412461,1,Rotate,0,0,298,0.8,0.03170711507735957,1,1219.2000000029802,,
2,0.3416891788412461,1,Rotate,0,1,194,0.8,0.3297685944798445,0,,,
2,0.3416891788412461,1,Rotate,0,2,194,0.8,-1.234284713890639,0,,,
2,0.3416891788412461,1,Rotate,0,3,194,0.8,-0.7174698594469571,0,,,
2,0.3416891788412461,1,Rotate,0,4,38,-0.8,-0.46682251467192226,1,7681.40000000596,,
2,0.3416891788412461,1,Rotate,0,5,194,0.8,-0.3805056315364648,0,,,
2,0.3416891788412461,1,Rotate,1,0,194,0.8,-0.18474195105910463,0,,,
2,0.3416891788412461,1,Rotate,1,1,58,0.8,-0.7290879637102926,1,3521.60000000149,,
2,0.3416891788412461,1,Rotate,1,2,194,0.8,-0.2702270561138542,0,,,
2,0.3416891788412461,1,Rotate,1,3,194,0.8,-0.5977202629744361,0,,,
2,0.3416891788412461,1,Rotate,1,4,133,0.8,1.4006416407881348,1,7255.40000000596,,
2,0.3416891788412461,1,Rotate,1,5,194,0.8,0.7127953443922492,0,,,
2,0.3416891788412461,1,Rotate,2,0,194,-0.8,-0.9175966873950727,0,,,
2,0.3416891788412461,1,Rotate,2,1,194,0.8,-1.0427265120120022,0,,,
2,0.3416891788412461,1,Rotate,2,2,194,0.8,-0.7107046257732847,0,,,
2,0.3416891788412461,1,Rotate,2,3,194,0.8,-0.7770064323509142,0,,,
2,0.3416891788412461,1,Rotate,2,4,194,0.8,-0.389772155494174,0,,,
2,0.3416891788412461,1,Rotate,2,5,194,0.8,-0.13315589862504273,0,,,
2,0.3416891788412461,1,Rotate,3,0,144,0.8,0.1760410899773166,1,2032.10000000149,,
2,0.3416891788412461,1,Rotate,3,1,194,-0.8,0.2686073233302466,0,,,
2,0.3416891788412461,1,Rotate,3,2,194,0.8,-1.519131125363281,0,,,
2,0.3416891788412461,1,Rotate,3,3,194,-0.8,0.7892606485358353,0,,,
2,0.3416891788412461,1,Rotate,3,4,225,0.8,-1.5419545161117836,1,6768.0,,
2,0.3416891788412461,1,Rotate,3,5,293,0.8,1.408852551562081,1,6366.70000000298,,
2,0.3416891788412461,1,Rotate,4,0,194,0.8,-1.0132676452745049,0,,,
2,0.3416891788412461,1,Rotate,4,1,194,0.8,-0.5693413225859816,0,,,
2,0.3416891788412461,1,Rotate,4,2,277,0.8,1.037404306815255,1,4217.80000000447,,
