trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4
2,0.3458040905575655,1,None,0,5,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,1,0,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,1,1,216,0.8,0,1,4136.099999999628,4207.0,,,
2,0.3458040905575655,1,None,1,2,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,1,3,99,0.8,0,1,7193.199999999721,,,,
2,0.3458040905575655,1,None,1,4,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,1,5,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,2,0,107,0.8,0,1,1895.5,,,,
2,0.3458040905575655,1,None,2,1,232,-0.8,0,0,,,,,
2,0.3458040905575655,1,None,2,2,215,-0.8,0,1,5692.099999999628,,,,
2,0.3458040905575655,1,None,2,3,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,2,4,94,0.8,0,1,,,,,
2,0.3458040905575655,1,None,2,5,56,0.8,0,1,9311.299999999814,,,,
2,0.3458040905575655,1,None,3,0,62,-0.8,0,1,1391.2999999998135,,,,
2,0.3458040905575655,1,None,3,1,287,0.8,0,1,3383.7999999998137,,,,
2,0.3458040905575655,1,None,3,2,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,3,3,222,0.8,0,1,8075.0999999996275,,,,
2,0.3458040905575655,1,None,3,4,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,3,5,344,0.8,0,1,8790.799999999814,,,,
2,0.3458040905575655,1,None,4,0,232,-0.8,0,0,,,,,
2,0.3458040905575655,1,None,4,1,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,4,2,374,0.8,0,1,6463.299999999814,,,,
2,0.3458040905575655,1,None,4,3,232,-0.8,0,0,,,,,
2,0.3458040905575655,1,None,4,4,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,4,5,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,5,0,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,5,1,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,5,2,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,5,3,232,0.8,0,0,,,,,
2,0.3458040905575655,1,None,5,4,259,0.8,0,1,9975.099999999627,,,,
2,0.3458040905575655,1,None,5,5,232,0.8,0,0,,,,,
2,0.3458040905575655,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,32634.200000000183,497.0,,,
3,0.3147535657704815,1,Rotate,0,0,68,0.8,0.6696998393653186,1,2904.5,,,,
3,0.3147535657704815,1,Rotate,0,1,101,0.8,-1.570770510360446,0,,,,,
3,0.3147535657704815,1,Rotate,0,2,101,0.8,1.0603520212308006,0,,,,,
3,0.3147535657704815,1,Rotate,0,3,250,0.8,-1.5698373149727514,1,8856.899999999907,,,,
3,0.3147535657704815,1,Rotate,0,4,124,0.8,-0.048397858923506565,1,9320.299999999814,,,,
3,0.3147535657704815,1,Rotate,0,5,101,0.8,0.8200491292652048,0,,,,,
3,0.3147535657704815,1,Rotate,0,6,242,0.8,-0.6955847923765411,1,12647.600000000091,,,,
3,0.3147535657704815,1,Rotate,0,7,61,0.8,0.11450615283472731,1,15263.600000000091,,,,
3,0.3147535657704815,1,Rotate,1,0,78,0.8,-1.0007810409022966,1,3288.2999999998137,,,,
3,0.3147535657704815,1,Rotate,1,1,101,0.8,1.1855890762304107,0,,,,,
3,0.3147535657704815,1,Rotate,1,2,101,0.8,0.5136161831681192,0,,,,,
3,0.3147535657704815,1,Rotate,1,3,101,-0.8,-1.0059901797467474,0,,,,,
3,0.3147535657704815,1,Rotate,1,4,101,0.8,1.2615150033627494,0,,,,,
3,0.3147535657704815,1,Rotate,1,5,101,0.8,-0.2695016361891607,0,,,,,
3,0.3147535657704815,1,Rotate,1,6,95,0.8,1.069758948863825,1,12167.899999999909,,,,
3,0.3147535657704815,1,Rotate,1,7,101,0.8,-1.1751924752263418,0,,,,,
3,0.3147535657704815,1,Rotate,2,0,101,0.8,-0.7248720438495694,0,,,,,
3,0.3147535657704815,1,Rotate,2,1,101,0.8,0.3971955888253689,0,,,,,
3,0.3147535657704815,1,Rotate,2,2,296,0.8,1.3694160921035552,1,5832.0,,,,
3,0.3147535657704815,1,Rotate,2,3,101,0.8,-0.9041855758006536,0,,,,,
3,0.3147535657704815,1,Rotate,2,4,101,0.8,1.3369258704038818,0,,,,,
3,0.3147535657704815,1,Rotate,2,5,200,0.8,0.3458099263783132,1,11631.600000000091,,,,
3,0.3147535657704815,1,Rotate,2,6,101,0.8,1.4423011425814378,0,,,,,
3,0.3147535657704815,1,Rotate,2,7,101,0.8,1.3260132323986076,0,,,,,
3,0.3147535657704815,1,Rotate,3,0,101,0.8,1.3553730601519458,0,,,,,
3,0.3147535657704815,1,Rotate,3,1,101,0.8,1.4471143267257882,0,,,,,
3,0.3147535657704815,1,Rotate,3,2,101,0.8,-0.6248247518458008,0,,,,,
3,0.3147535657704815,1,Rotate,3,3,204,0.8,0.6285181531534159,1,8160.699999999721,,,,
3,0.3147535657704815,1,Rotate,3,4,101,0.8,-0.9417823927684847,0,,,,,
3,0.3147535657704815,1,Rotate,3,5,101,0.8,1.119266869659587,0,,,,,
3,0.3147535657704815,1,Rotate,3,6,101,0.8,1.5375535283660526,0,,,,,
3,0.3147535657704815,1,Rotate,3,7,101,0.8,0.9650685997169233,0,,,,,
3,0.3147535657704815,1,Rotate,4,0,351,0.8,0.09324385731400264,1,3811.6999999997206,,,,
3,0.3147535657704815,1,Rotate,4,1,101,0.8,0.0024392329137008506,0,,,,,
3,0.3147535657704815,1,Rotate,4,2,28,0.8,1.4087901190833292,1,6552.299999999814,,,,
3,0.3147535657704815,1,Rotate,4,3,318,0.8,-0.145526476302821,1,7600.199999999721,,,,
3,0.3147535657704815,1,Rotate,4,4,101,0.8,-0.4609045534429519,0,,,,,
3,0.3147535657704815,1,Rotate,4,5,240,0.8,-0.6103623823984667,1,11104.19999999972,,,,
3,0.3147535657704815,1,Rotate,4,6,101,0.8,-0.38900636903698427,0,,,,,
3,0.3147535657704815,1,Rotate,4,7,141,0.8,-1.4479668145893605,1,14296.0,,,,
3,0.3147535657704815,1,Rotate,5,0,101,0.8,0.6097721551642223,0,,,,,
3,0.3147535657704815,1,Rotate,5,1,101,0.8,-1.4120221884168833,0,,,,,
3,0.3147535657704815,1,Rotate,5,2,169,0.8,0.9763751742894113,1,,,,,
3,0.3147535657704815,1,Rotate,5,3,101,0.8,-0.45965860793831603,0,,,,,
3,0.3147535657704815,1,Rotate,5,4,101,-0.8,0.5880359476531023,0,,,,,
3,0.3147535657704815,1,Rotate,5,5,150,0.8,-1.3354206396142523,1,10688.0,,,,
3,0.3147535657704815,1,Rotate,5,6,101,0.8,-0.9382367049016732,0,,,,,
3,0.3147535657704815,1,Rotate,5,7,101,0.8,-0.8042506547685964,0,,,,,
3,0.3147535657704815,1,Rotate,6,0,101,0.8,0.11165578391454734,0,,,,,
3,0.3147535657704815,1,Rotate,6,1,101,-0.8,0.47341951534091375,0,,,,,
3,0.3147535657704815,1,Rotate,6,2,101,0.8,0.40906284331544085,0,,,,,
3,0.3147535657704815,1,Rotate,6,3,101,0.8,-0.572542832568725,0,,,,,
3,0.3147535657704815,1,Rotate,6,4,301,0.8,0.1342628084896511,1,10215.899999999909,,,,
3,0.3147535657704815,1,Rotate,6,5,101,0.8,-1.3212895664833326,0,,,,,
3,0.3147535657704815,1,Rotate,6,6,101,0.8,0.16242179660666056,0,,,,,
3,0.3147535657704815,1,Rotate,6,7,101,0.8,0.2996637373313009,0,,,,,
3,0.3147535657704815,1,Rotate,7,0,146,0.8,-1.0646283538526682,1,4520.199999999721,,,,
3,0.3147535657704815,1,Rotate,7,1,101,0.8,-0.4226650151001523,0,,,,,
3,0.3147535657704815,1,Rotate,7,2,101,0.8,-0.7876254477096041,0,,,,,
3,0.3147535657704815,1,Rotate,7,3,101,-0.8,-0.7450474954347537,0,,,,,
3,0.3147535657704815,1,Rotate,7,4,101,0.8,-0.68557327183362,0,,,,,
3,0.3147535657704815,1,Rotate,7,5,101,0.8,-1.1551254829329256,0,,,,,
3,0.3147535657704815,1,Rotate,7,6,101,0.8,0.3163853488786712,0,,,,,
3,0.3147535657704815,1,Rotate,7,7,103,0.8,-0.4129648375395043,1,13799.600000000091,,,,
3,0.3147535657704815,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,50921.10000000009,667.0,,,
4,0.3980015084007371,1,Scale,0,0,18,0.8395036034340935,0,0,,,,,
4,0.3980015084007371,1,Scale,0,1,18,0.6384314068248337,0,0,,,,,
4,0.3980015084007371,1,Scale,0,2,18,0.6750419429426519,0,0,,,,,
4,0.3980015084007371,1,Scale,0,3,18,0.7229712656761339,0,0,,,,,
4,0.3980015084007371,1,Scale,0,4,18,-0.823073252697701,0,0,,,,,
4,0.3980015084007371,1,Scale,0,5,199,0.8799945904642247,0,1,9992.0,,,,
4,0.3980015084007371,1,Scale,0,6,253,0.7476622422324917,0,1,10305.200000000186,,,,
4,0.3980015084007371,1,Scale,0,7,18,0.703548789944331,0,0,,,,,
4,0.3980015084007371,1,Scale,0,8,18,0.8197170442128778,0,0,,,,,
4,0.3980015084007371,1,Scale,0,9,246,0.696099384740745,0,1,16423.80000000028,,,,
4,0.3980015084007371,1,Scale,1,0,204,0.7203614396391642,0,1,947.3000000002794,,,,
4,0.3980015084007371,1,Scale,1,1,18,0.7880633224007233,0,0,,,,,
4,0.3980015084007371,1,Scale,1,2,18,0.6197936857876787,0,0,,,,,
4,0.3980015084007371,1,Scale,1,3,308,0.8398450963534201,0,1,5113.600000000093,,,,
4,0.3980015084007371,1,Scale,1,4,67,0.7737371355422769,0,1,5416.0,,,,
4,0.3980015084007371,1,Scale,1,5,18,0.833615435937342,0,0,,,,,
4,0.3980015084007371,1,Scale,1,6,18,0.8130119630132178,0,0,,,,,
4,0.3980015084007371,1,Scale,1,7,18,0.8295085457528351,0,0,,,,,
4,0.3980015084007371,1,Scale,1,8,124,0.7295540694923932,0,1,15671.80000000028,,,,
4,0.3980015084007371,1,Scale,1,9,238,0.8860163062056522,0,1,16065.5,,,,
4,0.3980015084007371,1,Scale,2,0,18,0.6596753778416352,0,0,,,,,
4,0.3980015084007371,1,Scale,2,1,18,0.8311447476473555,0,0,,,,,
4,0.3980015084007371,1,Scale,2,2,18,0.7610617029569632,0,0,,,,,
4,0.3980015084007371,1,Scale,2,3,121,0.88230446545258,0,1,4856.100000000093,,,,
4,0.3980015084007371,1,Scale,2,4,165,0.833806912475154,0,1,5720.100000000093,,,,
4,0.3980015084007371,1,Scale,2,5,18,0.8386017487189739,0,0,,,,,
4,0.3980015084007371,1,Scale,2,6,189,0.7168169194126459,0,1,10687.80000000028,,,,
4,0.3980015084007371,1,Scale,2,7,384,0.6839326411395376,0,1,15083.399999999909,,,,
4,0.3980015084007371,1,Scale,2,8,18,0.684384297426082,0,0,,,,,
4,0.3980015084007371,1,Scale,2,9,18,0.8352665286998981,0,0,,,,,
4,0.3980015084007371,1,Scale,3,0,18,0.6746420444086563,0,0,,,,,
4,0.3980015084007371,1,Scale,3,1,18,0.6329778648217675,0,0,,,,,
4,0.3980015084007371,1,Scale,3,2,18,0.7815142559071042,0,0,,,,,
4,0.3980015084007371,1,Scale,3,3,136,0.7211974519768461,0,1,4584.100000000093,,,,
4,0.3980015084007371,1,Scale,3,4,62,0.8163192618217234,0,1,6132.600000000093,,,,
4,0.3980015084007371,1,Scale,3,5,377,0.8524403914025842,0,1,9452.200000000186,,,,
4,0.3980015084007371,1,Scale,3,6,229,0.6777411175584215,0,1,10919.80000000028,,,,
4,0.3980015084007371,1,Scale,3,7,43,0.7487076493777449,0,1,14792.0,,,,
4,0.3980015084007371,1,Scale,3,8,18,0.7910180907155357,0,0,,,,,
4,0.3980015084007371,1,Scale,3,9,18,0.789868316261813,0,0,,,,,
4,0.3980015084007371,1,Scale,4,0,18,0.85673277887096,0,0,,,,,
4,0.3980015084007371,1,Scale,4,1,18,0.8541284510321866,0,0,,,,,
4,0.3980015084007371,1,Scale,4,2,18,0.7642791447123183,0,0,,,,,
4,0.3980015084007371,1,Scale,4,3,18,0.7386358514345719,0,0,,,,,
4,0.3980015084007371,1,Scale,4,4,18,0.8998978413469553,0,0,,,,,
4,0.3980015084007371,1,Scale,4,5,18,0.6236146743888522,0,0,,,,,
4,0.3980015084007371,1,Scale,4,6,18,0.8883631973667552,0,0,,,,,
4,0.3980015084007371,1,Scale,4,7,18,0.8976553927619236,0,0,13487.80000000028,14399.700000000186,,,
4,0.3980015084007371,1,Scale,4,8,206,0.8779782692529748,0,1,16966.30000000028,,,,
4,0.3980015084007371,1,Scale,4,9,18,0.6437237807842927,0,0,,,,,
4,0.3980015084007371,1,Scale,5,0,18,0.889419080440384,0,0,,,,,
4,0.3980015084007371,1,Scale,5,1,18,0.7604124186806627,0,0,,,,,
4,0.3980015084007371,1,Scale,5,2,144,0.7581294536879484,0,1,3120.0,,,,
4,0.3980015084007371,1,Scale,5,3,18,-0.7523893554529556,0,0,,,,,
4,0.3980015084007371,1,Scale,5,4,18,0.6196079202115703,0,0,,,,,
4,0.3980015084007371,1,Scale,5,5,1,0.8419731034219541,0,1,8248.0,,,,
4,0.3980015084007371,1,Scale,5,6,236,0.7899336970581009,0,1,11347.5,,,,
4,0.3980015084007371,1,Scale,5,7,18,0.736265035980939,0,0,,,,,
4,0.3980015084007371,1,Scale,5,8,18,0.7442144737820111,0,0,,,,,
4,0.3980015084007371,1,Scale,5,9,18,0.7014520078022937,0,0,,,,,
4,0.3980015084007371,1,Scale,6,0,18,0.8788258449694177,0,0,,,,,
4,0.3980015084007371,1,Scale,6,1,18,0.648631365974266,0,0,,,,,
4,0.3980015084007371,1,Scale,6,2,18,0.634664793821139,0,0,,,,,
4,0.3980015084007371,1,Scale,6,3,18,0.7866963613933176,0,0,,,,,
4,0.3980015084007371,1,Scale,6,4,18,0.7152722797644687,0,0,,,,,
4,0.3980015084007371,1,Scale,6,5,230,0.6980726096487995,0,1,7840.0,,,,
4,0.3980015084007371,1,Scale,6,6,18,0.840321406719567,0,0,,,,,
4,0.3980015084007371,1,Scale,6,7,44,0.7210118851872218,0,1,,,,,
4,0.3980015084007371,1,Scale,6,8,18,0.8765318544438436,0,0,,,,,
4,0.3980015084007371,1,Scale,6,9,18,0.6291715576936555,0,0,,,,,
4,0.3980015084007371,1,Scale,7,0,346,0.7433235701428458,0,1,1608.6000000000931,,,,
4,0.3980015084007371,1,Scale,7,1,18,0.8488895782790887,0,0,,,,,
4,0.3980015084007371,1,Scale,7,2,201,0.7683532254405111,0,1,2720.2000000001863,,,,
4,0.3980015084007371,1,Scale,7,3,18,0.7500786953552216,0,0,,,,,
4,0.3980015084007371,1,Scale,7,4,18,0.8596299518270711,0,0,,,,,
4,0.3980015084007371,1,Scale,7,5,256,0.7669200653739032,0,1,7520.0,,,,
4,0.3980015084007371,1,Scale,7,6,76,0.8174572150318997,0,1,11732.200000000186,,,,
4,0.3980015084007371,1,Scale,7,7,322,0.8105449462488007,0,1,13007.80000000028,,,,
4,0.3980015084007371,1,Scale,7,8,219,0.7598125084135287,0,1,17503.899999999907,,,,
4,0.3980015084007371,1,Scale,7,9,193,0.7934635467402968,0,1,17818.899999999907,,,,
4,0.3980015084007371,1,Scale,8,0,94,0.8630580897913298,0,1,1872.100000000093,,,,
4,0.3980015084007371,1,Scale,8,1,104,0.7016873014021933,0,1,2272.5,,,,
4,0.3980015084007371,1,Scale,8,2,18,0.7532504633259125,0,0,,,,,
4,0.3980015084007371,1,Scale,8,3,18,-0.7630420505787515,0,0,,,,,
4,0.3980015084007371,1,Scale,8,4,18,0.630345597477012,0,0,,,,,
4,0.3980015084007371,1,Scale,8,5,18,-0.6063626920378666,0,0,,,,,
4,0.3980015084007371,1,Scale,8,6,18,0.7754546293611898,0,0,,,,,
4,0.3980015084007371,1,Scale,8,7,316,0.8513222737503625,0,1,12735.200000000186,,,,
4,0.3980015084007371,1,Scale,8,8,18,0.6440787574587955,0,0,,,,,
4,0.3980015084007371,1,Scale,8,9,267,0.8991198754731251,0,1,18071.899999999907,,,,
4,0.3980015084007371,1,Scale,9,0,18,0.8111037165377809,0,0,,,,,
4,0.3980015084007371,1,Scale,9,1,18,0.7426586333276821,0,0,,,,,
4,0.3980015084007371,1,Scale,9,2,18,-0.781395372562173,0,0,,,,,
4,0.3980015084007371,1,Scale,9,3,337,0.7279156486211418,0,1,4040.200000000186,,,,
4,0.3980015084007371,1,Scale,9,4,317,0.6499733471547672,0,1,6715.200000000186,,,,
4,0.3980015084007371,1,Scale,9,5,357,0.6689169488705226,0,1,7017.899999999907,,,,
4,0.3980015084007371,1,Scale,9,6,9,0.7051055535540879,0,1,12167.80000000028,,,,
4,0.3980015084007371,1,Scale,9,7,18,0.7277682349593365,0,0,,,,,
4,0.3980015084007371,1,Scale,9,8,262,0.6412256201601257,0,1,18519.80000000028,,,,
4,0.3980015084007371,1,Scale,9,9,18,0.6228417115454249,0,0,,,,,
4,0.3980015084007371,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,71290.30000000028,1083.0,,,
5,0.3365565559863597,1,None,0,0,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,1,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,2,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,3,332,0.8,0,1,8584.0,,,,
5,0.3365565559863597,1,None,0,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,5,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,6,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,7,37,0.8,0,1,19310.899999999907,,,,
5,0.3365565559863597,1,None,0,8,260,0.8,0,1,23415.700000000183,,,,
5,0.3365565559863597,1,None,0,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,0,11,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,0,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,1,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,2,357,0.8,0,1,8215.700000000186,,,,
5,0.3365565559863597,1,None,1,3,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,5,296,0.8,0,1,14767.799999999814,,,,
5,0.3365565559863597,1,None,1,6,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,7,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,8,68,0.8,0,0,23015.799999999814,23692.5,,,
5,0.3365565559863597,1,None,1,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,1,11,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,0,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,1,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,2,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,3,311,0.8,0,1,9031.799999999814,,,,
5,0.3365565559863597,1,None,2,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,5,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,6,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,7,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,8,4,0.8,0,1,22711.600000000093,,,,
5,0.3365565559863597,1,None,2,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,2,11,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,0,9,0.8,0,1,1280.1000000000931,,,,
5,0.3365565559863597,1,None,3,1,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,2,115,0.8,0,1,,,,,
5,0.3365565559863597,1,None,3,3,329,0.8,0,1,9675.899999999909,,,,
5,0.3365565559863597,1,None,3,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,5,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,6,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,7,227,0.8,0,1,19912.700000000183,,,,
5,0.3365565559863597,1,None,3,8,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,3,11,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,0,61,0.8,0,1,1625.6000000000931,,,,
5,0.3365565559863597,1,None,4,1,267,0.8,0,1,4459.700000000186,,,,
5,0.3365565559863597,1,None,4,2,226,0.8,0,1,4791.799999999814,,,,
5,0.3365565559863597,1,None,4,3,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,5,156,0.8,0,1,15431.799999999814,,,,
5,0.3365565559863597,1,None,4,6,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,7,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,8,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,4,11,182,0.8,0,1,27027.700000000183,,,,
5,0.3365565559863597,1,None,5,0,235,0.8,0,1,1959.7999999998135,,,,
5,0.3365565559863597,1,None,5,1,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,5,2,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,5,3,131,0.8,0,1,10583.799999999814,,,,
5,0.3365565559863597,1,None,5,4,82,0.8,0,1,14060.700000000186,,,,
5,0.3365565559863597,1,None,5,5,112,0.8,0,1,,,,,
5,0.3365565559863597,1,None,5,6,228,-0.8,0,1,18383.799999999814,,,,
5,0.3365565559863597,1,None,5,7,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,5,8,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,5,9,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,5,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,5,11,167,0.8,0,1,26660.799999999814,,,,
5,0.3365565559863597,1,None,6,0,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,6,1,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,6,2,104,0.8,0,1,7152.100000000093,,,,
5,0.3365565559863597,1,None,6,3,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,6,4,106,0.8,0,1,13783.899999999909,,,,
5,0.3365565559863597,1,None,6,5,301,0.8,0,1,15879.799999999814,,,,
5,0.3365565559863597,1,None,6,6,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,6,7,325,0.8,0,1,20475.5,,,,
5,0.3365565559863597,1,None,6,8,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,6,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,6,10,203,-0.8,0,1,25627.5,,,,
5,0.3365565559863597,1,None,6,11,239,0.8,0,1,26259.700000000183,,,,
5,0.3365565559863597,1,None,7,0,222,-0.8,0,1,2559.7999999998137,,,,
5,0.3365565559863597,1,None,7,1,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,7,2,154,0.8,0,1,6891.100000000093,,,,
5,0.3365565559863597,1,None,7,3,375,0.8,0,1,11063.799999999814,,,,
5,0.3365565559863597,1,None,7,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,7,5,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,7,6,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,7,7,26,0.8,0,1,20825.5,,,,
5,0.3365565559863597,1,None,7,8,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,7,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,7,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,7,11,29,0.8,0,1,27393.0,,,,
5,0.3365565559863597,1,None,8,0,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,8,1,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,8,2,354,0.8,0,1,6591.700000000186,,,,
5,0.3365565559863597,1,None,8,3,336,0.8,0,1,11479.799999999814,,,,
5,0.3365565559863597,1,None,8,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,8,5,370,0.8,0,1,16442.700000000186,,,,
5,0.3365565559863597,1,None,8,6,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,8,7,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,8,8,137,0.8,0,1,22127.600000000093,,,,
5,0.3365565559863597,1,None,8,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,8,10,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,8,11,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,9,0,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,9,1,181,0.8,0,1,3759.700000000186,,,,
5,0.3365565559863597,1,None,9,2,11,0.8,0,1,6263.899999999907,,,,
5,0.3365565559863597,1,None,9,3,73,0.8,0,1,12210.399999999909,,,,
5,0.3365565559863597,1,None,9,4,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,9,5,68,-0.8,0,0,,,,,
5,0.3365565559863597,1,None,9,6,364,0.8,0,1,17727.700000000186,,,,
5,0.3365565559863597,1,None,9,7,113,0.8,0,1,21351.799999999814,,,,
5,0.3365565559863597,1,None,9,8,261,0.8,0,1,21719.799999999814,,,,
5,0.3365565559863597,1,None,9,9,68,0.8,0,0,,,,,
5,0.3365565559863597,1,None,9,10,68,0.8,0,0,,,,,
