trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.300886178283218,1,Composite,0,0,340,0.8380427335955236,-1.366975250207326,0,,,,
1,0.300886178283218,1,Composite,0,1,318,0.6871881651266339,1.234287870334497,1,6975.0,,,
1,0.300886178283218,1,Composite,0,2,340,0.8864327967419243,-0.931636407341511,0,,,,
1,0.300886178283218,1,Composite,0,3,340,-0.881565618842184,-0.5741890581467943,0,,,,
1,0.300886178283218,1,Composite,1,0,340,0.6609590865310274,-0.571249730882797,0,,,,
1,0.300886178283218,1,Composite,1,1,340,0.7553119872257361,-0.10243454718899692,0,,,,
1,0.300886178283218,1,Composite,1,2,340,0.7854271737727739,-0.8098847339576343,0,,,,
1,0.300886178283218,1,Composite,1,3,340,0.6495258178293302,0.029988275933693576,0,,,,
1,0.300886178283218,1,Composite,2,0,340,0.8743567703761145,-1.0964193127826771,0,,,,
1,0.300886178283218,1,Composite,2,1,147,0.8952988431643436,-1.0331459326196695,1,6222.899999999907,,,
1,0.300886178283218,1,Composite,2,2,340,0.8545464526047639,-0.21268044031844657,0,,,,
1,0.300886178283218,1,Composite,2,3,44,0.8321583390998424,-1.3681772997444854,1,3454.899999999907,,,
1,0.300886178283218,1,Composite,3,0,340,0.8915386663890443,-1.2426912152831986,0,,,,
1,0.300886178283218,1,Composite,3,1,289,0.8442804971493947,0.9575855083849261,1,5542.799999999814,,,
1,0.300886178283218,1,Composite,3,2,340,0.7747394666004298,-0.19503988146629525,0,,,,
1,0.300886178283218,1,Composite,3,3,340,0.6915757077328908,1.461655914608972,0,,,,
1,0.300886178283218,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,18538.600000000093,196.0,,
2,0.3126274950239535,1,None,0,0,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,0,1,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,0,2,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,0,3,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,0,4,13,0.8,0,1,4588.0,,,
2,0.3126274950239535,1,None,0,5,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,1,0,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,1,1,116,-0.8,0,0,,,,
2,0.3126274950239535,1,None,1,2,234,0.8,0,1,3364.0999999998603,,,
2,0.3126274950239535,1,None,1,3,165,0.8,0,1,3726.6999999999534,,,
2,0.3126274950239535,1,None,1,4,116,-0.8,0,0,,,,
2,0.3126274950239535,1,None,1,5,116,-0.8,0,0,,,,
2,0.3126274950239535,1,None,2,0,112,0.8,0,1,1180.1999999999534,,,
2,0.3126274950239535,1,None,2,1,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,2,2,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,2,3,381,-0.8,0,1,4132.799999999814,,,
2,0.3126274950239535,1,None,2,4,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,2,5,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,3,0,7,0.8,0,1,1515.7999999998135,,,
2,0.3126274950239535,1,None,3,1,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,3,2,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,3,3,4,0.8,0,1,6055.699999999953,,,
2,0.3126274950239535,1,None,3,4,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,3,5,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,4,0,98,0.8,0,1,1867.5999999998603,,,
2,0.3126274950239535,1,None,4,1,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,4,2,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,4,3,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,4,4,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,4,5,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,5,0,61,0.8,0,1,2299.699999999953,,,
2,0.3126274950239535,1,None,5,1,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,5,2,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,5,3,351,0.8,0,1,2859.699999999953,,,
2,0.3126274950239535,1,None,5,4,116,0.8,0,0,,,,
2,0.3126274950239535,1,None,5,5,368,0.8,0,1,5429.799999999814,,,
2,0.3126274950239535,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,38255.30000000005,627.0,,
3,0.3590821524301892,1,Composite,0,0,346,0.8073196180175473,-0.6992211728149602,0,,,,
3,0.3590821524301892,1,Composite,0,1,346,0.8495007675655729,-1.5512709444518267,0,,,,
3,0.3590821524301892,1,Composite,0,2,346,0.6205671881370812,-0.31358867918482414,0,,,,
3,0.3590821524301892,1,Composite,0,3,346,0.6932352927838289,-0.6459246552999025,0,,,,
3,0.3590821524301892,1,Composite,0,4,346,0.8688073738174443,0.17580355688920513,0,,,,
3,0.3590821524301892,1,Composite,0,5,346,0.8989934471168743,0.3860625589938218,0,,,,
3,0.3590821524301892,1,Composite,0,6,346,0.7956888431383492,-0.5208017709054533,0,,,,
3,0.3590821524301892,1,Composite,0,7,346,0.7504591930731409,-0.9543497613646803,0,,,,
3,0.3590821524301892,1,Composite,1,0,346,0.7475504721156649,-1.3961079262187563,0,,,,
3,0.3590821524301892,1,Composite,1,1,197,0.7945671129990773,-0.41472660210129786,1,7745.699999999953,,,
3,0.3590821524301892,1,Composite,1,2,384,-0.6094433531551289,-0.6379932267456088,1,7289.799999999814,,,
3,0.3590821524301892,1,Composite,1,3,346,0.7945461202176793,-1.5650294829434588,0,,,,
3,0.3590821524301892,1,Composite,1,4,346,0.6543633410007224,0.6234745958874797,0,,,,
3,0.3590821524301892,1,Composite,1,5,346,0.8868063207124924,-1.066682107335402,0,,,,
3,0.3590821524301892,1,Composite,1,6,346,0.674327175272853,-0.3878132812561008,0,,,,
3,0.3590821524301892,1,Composite,1,7,346,0.8366444722471275,0.2933568363264025,0,,,,
3,0.3590821524301892,1,Composite,2,0,346,0.8215495042398708,-0.3288677061730174,0,,,,
3,0.3590821524301892,1,Composite,2,1,346,0.6611302073095471,0.5615646407705892,0,,,,
3,0.3590821524301892,1,Composite,2,2,346,0.6646162601817598,-0.7311951192112386,0,,,,
3,0.3590821524301892,1,Composite,2,3,346,0.8122703195299142,-1.2600657781690783,0,,,,
3,0.3590821524301892,1,Composite,2,4,346,0.6945756693125247,-0.35732661360384865,0,,,,
