trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3030508038686257,1,Rotate,0,0,94,0.8,1.4292623026122402,1,2256.2999999523163,,
1,0.3030508038686257,1,Rotate,0,1,113,0.8,-0.45966925604180764,0,,,
1,0.3030508038686257,1,Rotate,0,2,372,0.8,0.4949048442277766,1,3060.6999999284744,,
1,0.3030508038686257,1,Rotate,0,3,113,0.8,-1.477837207578204,0,,,
1,0.3030508038686257,1,Rotate,1,0,113,0.8,0.6709312925856392,0,,,
1,0.3030508038686257,1,Rotate,1,1,113,0.8,0.5528760102132311,0,,,
1,0.3030508038686257,1,Rotate,1,2,113,0.8,0.7410036103567275,0,,,
1,0.3030508038686257,1,Rotate,1,3,113,0.8,-0.8845604699297155,0,,,
1,0.3030508038686257,1,Rotate,2,0,40,0.8,0.9022360703006824,1,1188.5,,
1,0.3030508038686257,1,Rotate,2,1,280,0.8,-1.205167216802205,1,6016.100000023842,,
1,0.3030508038686257,1,Rotate,2,2,113,0.8,-0.9953611605144684,0,,,
1,0.3030508038686257,1,Rotate,2,3,113,-0.8,-1.063519507986872,0,,,
1,0.3030508038686257,1,Rotate,3,0,113,-0.8,-1.0396775693071332,0,,,
1,0.3030508038686257,1,Rotate,3,1,113,0.8,-1.2806519207310627,0,,,
1,0.3030508038686257,1,Rotate,3,2,113,0.8,1.0225949803785745,0,,,
1,0.3030508038686257,1,Rotate,3,3,113,0.8,1.28813351892062,0,,,
1,0.3030508038686257,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,60589.60000002384,239.0,
2,0.3408303610159453,1,Scale,0,0,129,0.6587360917453933,0,1,2885.2999999523163,,
2,0.3408303610159453,1,Scale,0,1,322,0.6117403804621466,0,1,3439.200000047684,,
2,0.3408303610159453,1,Scale,0,2,94,0.6643846326434617,0,1,3866.0,,
2,0.3408303610159453,1,Scale,0,3,67,-0.6301072874933715,0,1,4288.600000023842,,
2,0.3408303610159453,1,Scale,0,4,40,0.658974268710901,0,0,,,
2,0.3408303610159453,1,Scale,0,5,246,0.6426854984776431,0,1,5199.799999952316,,
2,0.3408303610159453,1,Scale,1,0,40,-0.8339382204584092,0,0,,,
2,0.3408303610159453,1,Scale,1,1,40,0.7165950430037566,0,0,,,
2,0.3408303610159453,1,Scale,1,2,217,-0.8427758697875456,0,1,4673.100000023842,,
2,0.3408303610159453,1,Scale,1,3,40,0.7134078805926596,0,0,,,
2,0.3408303610159453,1,Scale,1,4,40,0.7445997956906261,0,0,,,
2,0.3408303610159453,1,Scale,1,5,40,0.6148198921377984,0,0,,,
2,0.3408303610159453,1,Scale,2,0,40,0.7893931875315848,0,0,,,
2,0.3408303610159453,1,Scale,2,1,257,-0.6048688325980182,0,1,7145.899999976158,,
2,0.3408303610159453,1,Scale,2,2,40,0.8500863805574503,0,0,,,
2,0.3408303610159453,1,Scale,2,3,40,0.742649558451195,0,0,,,
2,0.3408303610159453,1,Scale,2,4,40,0.8790109023739954,0,0,13216.299999952316,17114.600000023842,
2,0.3408303610159453,1,Scale,2,5,40,0.8789708400741569,0,0,,,
2,0.3408303610159453,1,Scale,3,0,65,0.6481696053948467,0,1,6663.799999952316,,
2,0.3408303610159453,1,Scale,3,1,14,0.8781339261508148,0,1,14043.299999952316,17759.0,
2,0.3408303610159453,1,Scale,3,2,150,0.8231927636815882,0,1,6209.899999976158,,
2,0.3408303610159453,1,Scale,3,3,40,0.7912486318714161,0,0,,,
2,0.3408303610159453,1,Scale,3,4,40,0.7255869525079666,0,0,,,
2,0.3408303610159453,1,Scale,3,5,240,0.835300327292144,0,1,5762.600000023842,,
2,0.3408303610159453,1,Scale,4,0,40,0.8920547951759465,0,0,14662.100000023842,18113.200000047684,
2,0.3408303610159453,1,Scale,4,1,40,0.7026519851020485,0,0,,,
2,0.3408303610159453,1,Scale,4,2,40,0.6717151574175299,0,0,,,
2,0.3408303610159453,1,Scale,4,3,40,0.6562934707539305,0,0,,,
2,0.3408303610159453,1,Scale,4,4,40,0.8520285463006894,0,0,,,
2,0.3408303610159453,1,Scale,4,5,53,0.6766451744892987,0,1,16140.5,,
2,0.3408303610159453,1,Scale,5,0,40,0.7557285228298851,0,0,,,
2,0.3408303610159453,1,Scale,5,1,40,0.618151948649134,0,0,,,
2,0.3408303610159453,1,Scale,5,2,40,0.8063350397212521,0,0,,,
2,0.3408303610159453,1,Scale,5,3,40,0.8284911960790597,0,0,,,
2,0.3408303610159453,1,Scale,5,4,40,0.6755607407380444,0,0,,,
2,0.3408303610159453,1,Scale,5,5,40,0.7319700524657247,0,0,,,
2,0.3408303610159453,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,83756.5,282.0,
3,0.3093398837811597,1,None,0,0,84,0.8,0,0,,,
3,0.3093398837811597,1,None,0,1,151,0.8,0,1,2513.0,,
3,0.3093398837811597,1,None,0,2,167,0.8,0,1,3596.700000047684,,
3,0.3093398837811597,1,None,0,3,368,0.8,0,1,3911.700000047684,,
3,0.3093398837811597,1,None,0,4,84,0.8,0,0,,,
3,0.3093398837811597,1,None,0,5,84,0.8,0,0,,,
3,0.3093398837811597,1,None,0,6,84,0.8,0,0,,,
3,0.3093398837811597,1,None,0,7,166,-0.8,0,1,8821.200000047684,,
3,0.3093398837811597,1,None,1,0,84,0.8,0,0,,,
3,0.3093398837811597,1,None,1,1,257,-0.8,0,1,2826.600000023842,,
3,0.3093398837811597,1,None,1,2,84,0.8,0,0,,,
3,0.3093398837811597,1,None,1,3,84,0.8,0,0,,,
3,0.3093398837811597,1,None,1,4,84,0.8,0,0,,,
3,0.3093398837811597,1,None,1,5,84,0.8,0,0,,,
3,0.3093398837811597,1,None,1,6,84,-0.8,0,0,,,
3,0.3093398837811597,1,None,1,7,84,0.8,0,0,,,
3,0.3093398837811597,1,None,2,0,84,0.8,0,0,,,
3,0.3093398837811597,1,None,2,1,313,0.8,0,1,3177.2999999523163,,
3,0.3093398837811597,1,None,2,2,84,0.8,0,0,,,
3,0.3093398837811597,1,None,2,3,84,0.8,0,0,,,
3,0.3093398837811597,1,None,2,4,262,0.8,0,1,4795.600000023842,,
3,0.3093398837811597,1,None,2,5,34,0.8,0,1,7420.899999976158,,
3,0.3093398837811597,1,None,2,6,215,0.8,0,1,8428.899999976158,,
3,0.3093398837811597,1,None,2,7,1,0.8,0,1,9303.700000047684,,
3,0.3093398837811597,1,None,3,0,84,0.8,0,0,,,
3,0.3093398837811597,1,None,3,1,84,0.8,0,0,,,
3,0.3093398837811597,1,None,3,2,84,0.8,0,0,,,
3,0.3093398837811597,1,None,3,3,84,-0.8,0,0,,,
3,0.3093398837811597,1,None,3,4,147,0.8,0,1,5216.299999952316,,
3,0.3093398837811597,1,None,3,5,84,0.8,0,0,,,
3,0.3093398837811597,1,None,3,6,84,0.8,0,0,,,
3,0.3093398837811597,1,None,3,7,84,0.8,0,0,,,
3,0.3093398837811597,1,None,4,0,84,0.8,0,0,,,
3,0.3093398837811597,1,None,4,1,84,0.8,0,0,,,
3,0.3093398837811597,1,None,4,2,84,0.8,0,0,,,
3,0.3093398837811597,1,None,4,3,84,0.8,0,0,,,
3,0.3093398837811597,1,None,4,4,84,0.8,0,0,,,
3,0.3093398837811597,1,None,4,5,310,0.8,0,1,5723.299999952316,,
3,0.3093398837811597,1,None,4,6,81,0.8,0,1,10422.100000023842,,
3,0.3093398837811597,1,None,4,7,86,0.8,0,1,10069.600000023842,,
3,0.3093398837811597,1,None,5,0,84,0.8,0,0,,,
3,0.3093398837811597,1,None,5,1,84,0.8,0,0,,,
3,0.3093398837811597,1,None,5,2,84,0.8,0,0,,,
3,0.3093398837811597,1,None,5,3,84,0.8,0,0,,,
3,0.3093398837811597,1,None,5,4,84,0.8,0,0,,,
3,0.3093398837811597,1,None,5,5,84,0.8,0,0,,,
3,0.3093398837811597,1,None,5,6,84,0.8,0,0,,,
3,0.3093398837811597,1,None,5,7,134,0.8,0,1,10803.600000023842,,
3,0.3093398837811597,1,None,6,0,84,0.8,0,0,,,
3,0.3093398837811597,1,None,6,1,84,0.8,0,0,,,
3,0.3093398837811597,1,None,6,2,84,0.8,0,0,,,
3,0.3093398837811597,1,None,6,3,84,0.8,0,0,,,
3,0.3093398837811597,1,None,6,4,84,0.8,0,0,,,
3,0.3093398837811597,1,None,6,5,179,0.8,0,1,11857.899999976158,,
3,0.3093398837811597,1,None,6,6,84,0.8,0,0,,,
3,0.3093398837811597,1,None,6,7,84,0.8,0,0,,,
3,0.3093398837811597,1,None,7,0,227,0.8,0,1,1925.700000047684,,
3,0.3093398837811597,1,None,7,1,84,0.8,0,0,,,
3,0.3093398837811597,1,None,7,2,84,0.8,0,0,,,
3,0.3093398837811597,1,None,7,3,84,0.8,0,0,,,
3,0.3093398837811597,1,None,7,4,277,0.8,0,1,6256.100000023842,,
3,0.3093398837811597,1,None,7,5,84,0.8,0,0,,,
3,0.3093398837811597,1,None,7,6,375,0.8,0,1,11202.600000023842,,
3,0.3093398837811597,1,None,7,7,84,0.8,0,0,,,
3,0.3093398837811597,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,104240.5,702.0,
4,0.398123726145535,1,Rotate,0,0,236,0.8,0.8617873912800822,0,,,
4,0.398123726145535,1,Rotate,0,1,236,0.8,-1.375332504033941,0,,,
4,0.398123726145535,1,Rotate,0,2,236,0.8,0.08103786896590037,0,,,
4,0.398123726145535,1,Rotate,0,3,183,0.8,-0.680841536356792,1,15586.0,,
4,0.398123726145535,1,Rotate,0,4,236,0.8,1.468774766472742,0,,,
4,0.398123726145535,1,Rotate,0,5,236,0.8,-0.6580876168816279,0,,,
4,0.398123726145535,1,Rotate,0,6,236,0.8,0.06974359717034795,0,,,
4,0.398123726145535,1,Rotate,0,7,236,0.8,0.9163436504604059,0,,,
4,0.398123726145535,1,Rotate,0,8,336,0.8,-1.3225111791736928,1,,,
4,0.398123726145535,1,Rotate,0,9,169,0.8,0.8364980923871044,1,,,
4,0.398123726145535,1,Rotate,1,0,312,0.8,-1.0203645255073308,1,3023.7999999523163,,
4,0.398123726145535,1,Rotate,1,1,236,-0.8,0.8817845738071055,0,,,
4,0.398123726145535,1,Rotate,1,2,236,0.8,1.241485524130193,0,,,
4,0.398123726145535,1,Rotate,1,3,236,0.8,-1.3673405261859923,0,,,
4,0.398123726145535,1,Rotate,1,4,23,0.8,0.7358263745978251,1,20568.199999928474,,
4,0.398123726145535,1,Rotate,1,5,114,0.8,-1.485596487909858,1,25305.699999928474,,
4,0.398123726145535,1,Rotate,1,6,236,0.8,0.7613148652224373,0,,,
4,0.398123726145535,1,Rotate,1,7,236,-0.8,0.7423390395781642,0,,,
4,0.398123726145535,1,Rotate,1,8,236,0.8,-0.5057807624867927,0,,,
4,0.398123726145535,1,Rotate,1,9,33,0.8,1.012543511297562,1,,,
4,0.398123726145535,1,Rotate,2,0,236,0.8,-1.0617169103064572,0,,,
4,0.398123726145535,1,Rotate,2,1,75,0.8,-1.3085537782595897,1,7482.299999952316,,
4,0.398123726145535,1,Rotate,2,2,236,0.8,1.0504411201015618,0,,,
4,0.398123726145535,1,Rotate,2,3,230,0.8,-0.5892698895225466,1,17108.399999976158,,
4,0.398123726145535,1,Rotate,2,4,236,0.8,-0.740918706369715,0,,,
4,0.398123726145535,1,Rotate,2,5,236,0.8,1.1377431812869854,0,,,
4,0.398123726145535,1,Rotate,2,6,236,-0.8,-1.3299446761097495,0,,,
4,0.398123726145535,1,Rotate,2,7,38,0.8,0.5579157293837813,1,,,
4,0.398123726145535,1,Rotate,2,8,357,-0.8,0.6176728641400913,1,,,
4,0.398123726145535,1,Rotate,2,9,184,0.8,0.34778523337123657,1,,,
4,0.398123726145535,1,Rotate,3,0,236,0.8,-0.18709483729241771,0,,,
4,0.398123726145535,1,Rotate,3,1,177,0.8,0.8947803236371437,1,8150.099999904633,,
4,0.398123726145535,1,Rotate,3,2,236,0.8,-0.4633321436788955,0,,,
4,0.398123726145535,1,Rotate,3,3,236,0.8,-0.7621875281263212,0,,,
4,0.398123726145535,1,Rotate,3,4,288,0.8,0.8193614687668038,1,21732.29999995232,,
4,0.398123726145535,1,Rotate,3,5,122,-0.8,0.1956463205178116,1,25856.099999904636,,
4,0.398123726145535,1,Rotate,3,6,236,0.8,0.12607354037805685,0,,,
4,0.398123726145535,1,Rotate,3,7,236,-0.8,1.3085394305829139,0,,,
4,0.398123726145535,1,Rotate,3,8,236,0.8,-0.07237171635258477,0,,,
4,0.398123726145535,1,Rotate,3,9,236,0.8,1.1496181020936858,0,,,
4,0.398123726145535,1,Rotate,4,0,259,-0.8,0.5894379244955439,1,4302.599999904633,,
4,0.398123726145535,1,Rotate,4,1,236,0.8,-0.013318345255536546,0,,,
4,0.398123726145535,1,Rotate,4,2,236,0.8,0.5711010065949558,0,,,
4,0.398123726145535,1,Rotate,4,3,325,0.8,-0.9099584199024069,1,,,
4,0.398123726145535,1,Rotate,4,4,236,0.8,0.9156210023210178,0,,,
4,0.398123726145535,1,Rotate,4,5,236,0.8,0.41505778404220117,0,,,
