trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3475175329161965,1,Rotate,0,0,293,0.8,-1.4308470094307834,1,3781.699999999999,,
1,0.3475175329161965,1,Rotate,0,1,334,0.8,-0.6243797419779975,0,,,
1,0.3475175329161965,1,Rotate,0,2,334,0.8,0.1818508191134991,0,,,
1,0.3475175329161965,1,Rotate,0,3,253,0.8,-0.6080749782261448,1,7135.4,,
1,0.3475175329161965,1,Rotate,1,0,334,0.8,1.225612152326812,0,,,
1,0.3475175329161965,1,Rotate,1,1,121,0.8,-0.8000476314296968,1,4333.699999999999,,
1,0.3475175329161965,1,Rotate,1,2,334,0.8,0.5572460538613617,0,,,
1,0.3475175329161965,1,Rotate,1,3,334,0.8,0.1931807495831872,0,,,
1,0.3475175329161965,1,Rotate,2,0,334,0.8,-1.1097510939085313,0,,,
1,0.3475175329161965,1,Rotate,2,1,334,0.8,-1.1701309937397312,0,,,
1,0.3475175329161965,1,Rotate,2,2,280,0.8,-0.6985856035819543,1,4807.599999999999,,
1,0.3475175329161965,1,Rotate,2,3,334,0.8,1.2281742660993666,0,,,
1,0.3475175329161965,1,Rotate,3,0,220,0.8,0.9502828726978989,1,3110.5,,
1,0.3475175329161965,1,Rotate,3,1,334,0.8,-0.6742145317107944,0,,,
1,0.3475175329161965,1,Rotate,3,2,334,-0.8,1.2865199150990092,0,9045.699999999999,10663.199999999999,12533.499999999998
1,0.3475175329161965,1,Rotate,3,3,334,0.8,-1.3602849197320565,0,,,
1,0.3475175329161965,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,24866.9,131.0,
2,0.3985830740758667,1,Composite,0,0,303,0.8995238093124913,0.7396292161185256,0,,,
2,0.3985830740758667,1,Composite,0,1,303,0.611954718815355,-1.0650713894155816,0,,,
2,0.3985830740758667,1,Composite,0,2,178,0.6413523309212442,0.9645233295140407,1,,,
2,0.3985830740758667,1,Composite,0,3,366,0.7134056639945808,0.20893494241926191,1,6213.199999999997,,
2,0.3985830740758667,1,Composite,0,4,368,0.8401561140763207,-1.4793070574121483,1,,,
2,0.3985830740758667,1,Composite,0,5,19,-0.7954675459856261,1.4356754544793335,1,7607.0,,
2,0.3985830740758667,1,Composite,1,0,88,0.7577678492179805,-0.8177804789199164,1,3207.0999999999985,,
2,0.3985830740758667,1,Composite,1,1,303,0.6466130996045254,-0.9325485130111548,0,,,
2,0.3985830740758667,1,Composite,1,2,303,0.6903393895736631,0.06865601301593438,0,,,
2,0.3985830740758667,1,Composite,1,3,11,-0.8216435222083128,1.1805234137141624,1,5981.5,,
2,0.3985830740758667,1,Composite,1,4,261,0.856943012965393,0.674405707001065,1,,,
2,0.3985830740758667,1,Composite,1,5,303,0.8725353126000672,-0.43070521816483453,0,,,
2,0.3985830740758667,1,Composite,2,0,375,-0.798043334334167,-1.0312490982397428,1,2813.2000000000007,,
2,0.3985830740758667,1,Composite,2,1,73,0.7456239374389236,1.1636414700800164,1,4446.700000000001,,
2,0.3985830740758667,1,Composite,2,2,297,0.8285123418792322,-0.22399507153486797,1,5070.099999999999,,
2,0.3985830740758667,1,Composite,2,3,303,0.8996752461465176,0.5765286539469687,0,,,
2,0.3985830740758667,1,Composite,2,4,303,0.7434338801534301,-0.7546825232298097,0,,,
2,0.3985830740758667,1,Composite,2,5,303,0.8991377410086394,-1.2281448854875696,0,,,
2,0.3985830740758667,1,Composite,3,0,275,0.8886238158804911,-1.3812172633769586,1,2206.7000000000007,,
2,0.3985830740758667,1,Composite,3,1,3,0.8372396127618458,-0.009346391395135045,1,1965.0,,
2,0.3985830740758667,1,Composite,3,2,303,0.6673641117458612,-0.22228663512463842,0,,,
2,0.3985830740758667,1,Composite,3,3,303,0.7131274734624331,-0.25039013671395893,0,,,
2,0.3985830740758667,1,Composite,3,4,303,0.7050521433276786,0.31081633072829806,0,,,
2,0.3985830740758667,1,Composite,3,5,303,0.7438385671972436,1.004185425514406,0,,,
2,0.3985830740758667,1,Composite,4,0,303,-0.8730554246136887,-0.6369906185271534,0,,,
2,0.3985830740758667,1,Composite,4,1,303,0.7439465841367763,0.4457374919625776,0,,,
2,0.3985830740758667,1,Composite,4,2,303,0.79717126912262,-0.2120683027191883,0,,,
2,0.3985830740758667,1,Composite,4,3,216,0.6805124244095637,-0.2717028029319821,1,6743.4000000000015,,
2,0.3985830740758667,1,Composite,4,4,303,0.705526002110356,1.0618337415510446,0,,,
2,0.3985830740758667,1,Composite,4,5,303,0.7535967236553983,-1.5508341350590067,0,,,
2,0.3985830740758667,1,Composite,5,0,303,0.7943456926602913,0.23613568870212775,0,,,
2,0.3985830740758667,1,Composite,5,1,303,-0.8462978513963675,-0.01212712576336683,0,,,
2,0.3985830740758667,1,Composite,5,2,303,0.8180343423441969,-1.0193257324659592,0,,,
2,0.3985830740758667,1,Composite,5,3,303,0.8876611757477582,0.5208974551303953,0,,,
2,0.3985830740758667,1,Composite,5,4,25,0.6947072103909537,0.5620022499839274,1,8246.099999999999,,
2,0.3985830740758667,1,Composite,5,5,303,0.8494253050511635,1.2701053928723378,0,,,
2,0.3985830740758667,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,36394.3,603.0,
3,0.3170397061216807,1,Rotate,0,0,62,0.8,0.10235817849659501,1,1511.199999999997,,
3,0.3170397061216807,1,Rotate,0,1,146,0.8,-1.5273740154613748,0,,,
3,0.3170397061216807,1,Rotate,0,2,342,0.8,1.5315044994216848,1,2207.0999999999985,,
3,0.3170397061216807,1,Rotate,0,3,146,-0.8,0.03796981769943142,0,,,
3,0.3170397061216807,1,Rotate,0,4,244,0.8,0.20203499845086425,1,,,
3,0.3170397061216807,1,Rotate,0,5,3,0.8,0.8850680626303733,1,8302.300000000003,,
3,0.3170397061216807,1,Rotate,0,6,146,-0.8,1.1885956786276228,0,,,
3,0.3170397061216807,1,Rotate,0,7,146,0.8,-0.6854375143628968,0,,,
3,0.3170397061216807,1,Rotate,1,0,146,0.8,1.1588501700571822,0,,,
3,0.3170397061216807,1,Rotate,1,1,146,0.8,1.4305904699973068,0,,,
3,0.3170397061216807,1,Rotate,1,2,146,0.8,0.3721774980400179,0,,,
3,0.3170397061216807,1,Rotate,1,3,146,0.8,-1.4721105036427344,0,,,
3,0.3170397061216807,1,Rotate,1,4,49,0.8,0.8865331468244939,1,8031.4000000000015,,
3,0.3170397061216807,1,Rotate,1,5,146,0.8,0.6276823711140897,0,,,
3,0.3170397061216807,1,Rotate,1,6,263,0.8,0.429262029104716,1,13406.599999999999,,
3,0.3170397061216807,1,Rotate,1,7,146,0.8,0.17379831731833906,0,,,
3,0.3170397061216807,1,Rotate,2,0,146,0.8,0.16576776400014914,0,,,
3,0.3170397061216807,1,Rotate,2,1,146,-0.8,-0.9965372955865034,0,,,
3,0.3170397061216807,1,Rotate,2,2,44,0.8,0.8817367469283535,1,2680.0,,
3,0.3170397061216807,1,Rotate,2,3,146,0.8,-1.211580416825774,0,,,
3,0.3170397061216807,1,Rotate,2,4,146,0.8,-0.7701927663233486,0,,,
3,0.3170397061216807,1,Rotate,2,5,192,0.8,-1.2047995898695291,1,9070.4,,
3,0.3170397061216807,1,Rotate,2,6,140,-0.8,-1.1820580369081512,1,13125.9,,
3,0.3170397061216807,1,Rotate,2,7,146,0.8,-0.17144449552035557,0,,,
