trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3855492930016134,1,Composite,0,0,85,0.8970395126654576,0.8022183203820097,0,,,
1,0.3855492930016134,1,Composite,0,1,85,0.7510996717988702,-0.6859453367934815,0,,,
1,0.3855492930016134,1,Composite,0,2,85,-0.869175760383365,-0.8042904964817358,0,,,
1,0.3855492930016134,1,Composite,0,3,85,0.7063970951728521,0.8447322628149374,0,,,
1,0.3855492930016134,1,Composite,1,0,310,0.7477249981263883,0.8759642248224346,1,20974.099999999995,,
1,0.3855492930016134,1,Composite,1,1,85,0.6158564980283251,-0.33402610925919185,0,,,
1,0.3855492930016134,1,Composite,1,2,315,0.6869324293183402,-0.7659476054932789,1,23960.599999999995,,
1,0.3855492930016134,1,Composite,1,3,251,0.7151675158322515,-1.173670100666699,1,18718.799999999992,,
1,0.3855492930016134,1,Composite,2,0,311,0.712027860136626,-0.7122666820258885,1,,,
1,0.3855492930016134,1,Composite,2,1,85,0.7365109602226147,-1.0950259773623711,0,,,
1,0.3855492930016134,1,Composite,2,2,85,0.830128785429159,0.023355318207200382,0,,,
1,0.3855492930016134,1,Composite,2,3,344,-0.6359399460163152,1.3017942126675588,1,24686.199999999997,,
1,0.3855492930016134,1,Composite,3,0,85,0.6913512457711908,0.36737736919377073,0,,,
1,0.3855492930016134,1,Composite,3,1,372,-0.6853710217892757,-1.3999555042658475,1,22328.0,,
1,0.3855492930016134,1,Composite,3,2,85,0.7262472869770439,-0.34665595078692024,0,,,
1,0.3855492930016134,1,Composite,3,3,85,0.659726675460977,0.6161571730227267,0,,,
1,0.3855492930016134,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,47795.6,83.0,
2,0.381934883372845,1,Composite,0,0,329,0.8435151558573546,-0.3920645666749232,0,,,
2,0.381934883372845,1,Composite,0,1,329,-0.65931747107581,0.7020385765785813,0,,,
2,0.381934883372845,1,Composite,0,2,329,0.6540796653541936,0.02411286771329979,0,,,
2,0.381934883372845,1,Composite,0,3,329,0.6066946813250708,-1.3852282272338805,0,,,
2,0.381934883372845,1,Composite,0,4,329,0.6932046450734388,1.4783185445756297,0,,,
2,0.381934883372845,1,Composite,0,5,39,0.8760397448647224,0.8071945901502517,1,7197.799999999996,,
2,0.381934883372845,1,Composite,1,0,329,0.8901003009218736,1.3435000987268504,0,,,
2,0.381934883372845,1,Composite,1,1,105,0.8744960330973897,0.3413191975302936,1,5277.399999999994,,
2,0.381934883372845,1,Composite,1,2,329,0.661161499600826,-0.672756841408695,0,,,
