trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2
1,0.3298203559232695,1,Rotate,0,0,140,0.8,-1.2564428350197527,0,,,
1,0.3298203559232695,1,Rotate,0,1,140,0.8,-0.35460675007700093,0,,,
1,0.3298203559232695,1,Rotate,0,2,140,0.8,0.42602905167432503,0,,,
1,0.3298203559232695,1,Rotate,0,3,140,0.8,-1.4045385823796612,0,,,
1,0.3298203559232695,1,Rotate,1,0,140,0.8,-0.27492344836480087,0,,,
1,0.3298203559232695,1,Rotate,1,1,140,-0.8,-0.5628690463810901,0,,,
1,0.3298203559232695,1,Rotate,1,2,283,0.8,-0.12740692824597022,1,3560.8000000715256,,
1,0.3298203559232695,1,Rotate,1,3,51,0.8,-0.5842742782994035,1,4528.600000023842,,
1,0.3298203559232695,1,Rotate,2,0,140,0.8,-1.2597376977972918,0,,,
1,0.3298203559232695,1,Rotate,2,1,112,0.8,-0.38398447114696177,1,2669.0,,
1,0.3298203559232695,1,Rotate,2,2,140,0.8,1.1036759606762905,0,,,
1,0.3298203559232695,1,Rotate,2,3,140,0.8,-0.9042822299968696,0,,,
1,0.3298203559232695,1,Rotate,3,0,140,0.8,-0.4412627454391991,0,,,
1,0.3298203559232695,1,Rotate,3,1,271,0.8,0.5927088573337338,1,3021.3000000715256,,
1,0.3298203559232695,1,Rotate,3,2,140,0.8,0.4617226501924372,0,,,
1,0.3298203559232695,1,Rotate,3,3,111,0.8,0.9186598898329565,1,5016.200000047684,,
1,0.3298203559232695,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,12158.600000023842,336.0,
2,0.3909256356976319,1,Scale,0,0,309,0.7284867330830233,0,0,,,
2,0.3909256356976319,1,Scale,0,1,309,0.8802998135735095,0,0,,,
2,0.3909256356976319,1,Scale,0,2,309,0.7680779751622318,0,0,,,
2,0.3909256356976319,1,Scale,0,3,309,0.833232323689324,0,0,,,
2,0.3909256356976319,1,Scale,0,4,329,0.7948781504470506,0,1,6183.699999928474,,
2,0.3909256356976319,1,Scale,0,5,309,0.6710825696953187,0,0,,,
2,0.3909256356976319,1,Scale,1,0,309,0.6686604497329548,0,0,,,
2,0.3909256356976319,1,Scale,1,1,309,0.8420592483118162,0,0,,,
2,0.3909256356976319,1,Scale,1,2,309,0.6946549185081,0,0,,,
2,0.3909256356976319,1,Scale,1,3,309,-0.7288571527521225,0,0,,,
2,0.3909256356976319,1,Scale,1,4,207,0.767135047094919,0,1,6468.899999976158,,
2,0.3909256356976319,1,Scale,1,5,139,0.7010046476650117,0,1,9385.799999952316,,
2,0.3909256356976319,1,Scale,2,0,309,0.7061943007964667,0,0,,,
2,0.3909256356976319,1,Scale,2,1,309,0.8098045466011623,0,0,,,
2,0.3909256356976319,1,Scale,2,2,309,0.6527713872610961,0,0,,,
2,0.3909256356976319,1,Scale,2,3,367,0.7581426565686047,0,1,4503.5,,
2,0.3909256356976319,1,Scale,2,4,309,0.7841943501020713,0,0,,,
2,0.3909256356976319,1,Scale,2,5,309,-0.7944669448503605,0,0,,,
2,0.3909256356976319,1,Scale,3,0,315,0.6589397352823314,0,1,1474.7999999523165,,
2,0.3909256356976319,1,Scale,3,1,309,-0.7106339169608563,0,0,,,
2,0.3909256356976319,1,Scale,3,2,309,0.8032673472910832,0,0,,,
2,0.3909256356976319,1,Scale,3,3,21,0.7691380163367212,0,1,4856.899999976158,,
2,0.3909256356976319,1,Scale,3,4,309,-0.8467439006860191,0,0,7196.100000023842,7533.299999952316,
2,0.3909256356976319,1,Scale,3,5,309,0.6897359585306165,0,0,,,
2,0.3909256356976319,1,Scale,4,0,309,0.6782701552305246,0,0,,,
2,0.3909256356976319,1,Scale,4,1,141,0.7281234984784073,0,1,3027.6999999284744,,
2,0.3909256356976319,1,Scale,4,2,309,0.6545800156274221,0,0,,,
2,0.3909256356976319,1,Scale,4,3,5,0.6633495254877141,0,1,5149.299999952316,,
2,0.3909256356976319,1,Scale,4,4,232,0.775612099687107,0,1,8728.299999952316,,
2,0.3909256356976319,1,Scale,4,5,60,0.6015838396321739,0,1,9836.0,,
2,0.3909256356976319,1,Scale,5,0,309,-0.8686009557820065,0,0,,,
2,0.3909256356976319,1,Scale,5,1,266,0.6128238626612792,0,1,3356.1999999284744,,
2,0.3909256356976319,1,Scale,5,2,253,0.7201333269866153,0,1,3694.6999999284735,,
2,0.3909256356976319,1,Scale,5,3,20,0.6274069067870693,0,1,5471.299999952316,,
2,0.3909256356976319,1,Scale,5,4,355,0.8881975896162957,0,1,8428.399999976158,,
2,0.3909256356976319,1,Scale,5,5,309,0.8929188418036365,0,0,,,
2,0.3909256356976319,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,31650.400000095367,693.0,
3,0.3285242811436711,1,Composite,0,0,92,-0.7289045866166706,-0.6852841246302714,1,1358.600000023842,,
3,0.3285242811436711,1,Composite,0,1,313,-0.8175542720517407,1.2014980781011775,0,,,
3,0.3285242811436711,1,Composite,0,2,313,0.8508933735281288,-0.5059170543134619,0,,,
3,0.3285242811436711,1,Composite,0,3,313,0.8310676842143337,0.6232556403364113,0,,,
3,0.3285242811436711,1,Composite,0,4,46,0.8682348332682008,-0.2066863204081959,1,8611.0,,
3,0.3285242811436711,1,Composite,0,5,65,0.7890408526037399,-0.546791846266321,1,10992.199999928474,,
3,0.3285242811436711,1,Composite,0,6,313,0.6034653776429155,1.2262929488318814,0,,,
3,0.3285242811436711,1,Composite,0,7,119,0.7098459870812239,-0.5857642296408564,1,15943.799999952316,,
3,0.3285242811436711,1,Composite,1,0,313,0.6573943416636042,-0.35868222818558637,0,,,
3,0.3285242811436711,1,Composite,1,1,138,-0.7363540823146463,0.702535781648157,1,2993.600000023842,,
3,0.3285242811436711,1,Composite,1,2,313,0.6042748961654223,-1.5638850275248017,0,,,
3,0.3285242811436711,1,Composite,1,3,313,0.8966086908629967,1.0178464309445063,0,,,
3,0.3285242811436711,1,Composite,1,4,168,0.8659267050399804,-0.05558491295128132,1,9218.699999928474,,
3,0.3285242811436711,1,Composite,1,5,313,0.831881967341055,1.445651940503054,0,,,
3,0.3285242811436711,1,Composite,1,6,221,0.785099127164136,0.6552831038780043,1,13561.0,,
3,0.3285242811436711,1,Composite,1,7,313,0.762497376451913,-1.3391504695092467,0,,,
3,0.3285242811436711,1,Composite,2,0,313,0.6770205551134818,0.9907287988082802,0,,,
3,0.3285242811436711,1,Composite,2,1,171,0.6427104985096942,-1.2145443582890318,1,3274.7999999523163,,
3,0.3285242811436711,1,Composite,2,2,313,0.6006533593378587,0.37431677824680665,0,,,
3,0.3285242811436711,1,Composite,2,3,115,0.7197443343535199,-0.229280088653524,1,7458.699999928474,,
3,0.3285242811436711,1,Composite,2,4,252,0.6027254801756418,0.5697090956021649,1,9428.799999952316,,
3,0.3285242811436711,1,Composite,2,5,313,0.7016648589822735,0.862502495279398,0,,,
3,0.3285242811436711,1,Composite,2,6,202,0.8218899418514041,-0.45392604921094826,1,13801.5,,
3,0.3285242811436711,1,Composite,2,7,313,-0.8841693876639797,-0.5100603566152282,0,,,
3,0.3285242811436711,1,Composite,3,0,313,0.7713317369368836,0.5689702017828475,0,,,
3,0.3285242811436711,1,Composite,3,1,313,0.7876363413864518,-0.44279842863335395,0,,,
3,0.3285242811436711,1,Composite,3,2,313,0.8899570050760058,0.18924925213985788,0,,,
3,0.3285242811436711,1,Composite,3,3,313,0.6928631649700776,1.0357236436561128,0,,,
3,0.3285242811436711,1,Composite,3,4,18,0.7497376924689951,0.47501805823015486,1,9781.600000023842,,
3,0.3285242811436711,1,Composite,3,5,313,0.683945579612536,-0.636767998186052,0,,,
3,0.3285242811436711,1,Composite,3,6,72,0.8871685076955518,-0.6402289553593237,1,14093.699999928474,,
3,0.3285242811436711,1,Composite,3,7,313,0.7384697220876892,-0.9875191914336134,0,,,
3,0.3285242811436711,1,Composite,4,0,313,0.7404698377745933,-1.342021713534011,0,,,
3,0.3285242811436711,1,Composite,4,1,313,0.8472091846997971,0.43973501328550313,0,,,
3,0.3285242811436711,1,Composite,4,2,139,0.6442991298106601,-1.5092971391295464,1,5453.699999928474,,
3,0.3285242811436711,1,Composite,4,3,313,0.7649969932898708,-0.9537083820376887,0,,,
3,0.3285242811436711,1,Composite,4,4,208,0.6657087836583865,-0.6479796709325265,1,10159.199999928474,,
3,0.3285242811436711,1,Composite,4,5,313,0.7470809515115937,-0.3985514136740904,0,,,
3,0.3285242811436711,1,Composite,4,6,313,0.8429021018090951,-0.6759735912910034,0,,,
3,0.3285242811436711,1,Composite,4,7,313,0.6396632293803902,-0.5061050348614382,0,,,
3,0.3285242811436711,1,Composite,5,0,130,0.8262512091285473,-0.5270759717697138,1,1868.6000000238416,,
3,0.3285242811436711,1,Composite,5,1,164,0.765309482247893,0.7343599922515378,1,4036.299999952316,,
3,0.3285242811436711,1,Composite,5,2,9,0.6796833732078169,1.4525188485716365,1,5701.0,,
3,0.3285242811436711,1,Composite,5,3,313,0.8477793946679628,-0.5716382277447282,0,,,
3,0.3285242811436711,1,Composite,5,4,313,0.7817773376800152,-1.3206891648243295,0,,,
3,0.3285242811436711,1,Composite,5,5,266,0.829843417909403,0.1391239817053942,1,11959.5,,
3,0.3285242811436711,1,Composite,5,6,158,0.8933483453895343,1.139125972460493,1,14543.5,,
3,0.3285242811436711,1,Composite,5,7,313,0.8491933618445796,0.6981882891626765,0,,,
3,0.3285242811436711,1,Composite,6,0,313,0.6652488476673193,1.4127959979336095,0,,,
3,0.3285242811436711,1,Composite,6,1,313,0.7308394081778846,-1.2019210628794137,0,,,
3,0.3285242811436711,1,Composite,6,2,313,0.7150915362275067,1.3202379415384282,0,,,
3,0.3285242811436711,1,Composite,6,3,313,0.8619109280021413,-0.3840183637215604,0,,,
3,0.3285242811436711,1,Composite,6,4,313,0.7445819985658182,-0.7330591547836671,0,,,
3,0.3285242811436711,1,Composite,6,5,313,0.7679361499661176,-0.6765890227083923,0,,,
3,0.3285242811436711,1,Composite,6,6,313,0.7805780514405832,0.9811932183024319,0,,,
3,0.3285242811436711,1,Composite,6,7,313,0.6208866911967202,0.6720955141897043,0,,,
3,0.3285242811436711,1,Composite,7,0,313,0.614203844594055,-0.5356009415987184,0,,,
3,0.3285242811436711,1,Composite,7,1,313,0.7074825618273826,-0.29501082240688903,0,,,
3,0.3285242811436711,1,Composite,7,2,313,0.794171983328879,-0.8892121078122874,0,,,
3,0.3285242811436711,1,Composite,7,3,313,0.7324459088205298,-1.5001458657899929,0,,,
3,0.3285242811436711,1,Composite,7,4,313,0.6592361994038906,0.25680663977111373,0,,,
3,0.3285242811436711,1,Composite,7,5,313,-0.6453905983092748,-0.6429729952693058,0,,,
3,0.3285242811436711,1,Composite,7,6,311,0.7451818345183464,-0.0943244251254407,1,15043.0,,
3,0.3285242811436711,1,Composite,7,7,313,0.6871004957165991,-0.5515919551845805,0,,,
3,0.3285242811436711,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,55146.90000009537,668.0,
4,0.3634842968716444,1,None,0,0,351,0.8,0,0,,,
4,0.3634842968716444,1,None,0,1,351,0.8,0,0,,,
4,0.3634842968716444,1,None,0,2,351,0.8,0,0,,,
4,0.3634842968716444,1,None,0,3,351,0.8,0,0,,,
4,0.3634842968716444,1,None,0,4,293,0.8,0,1,9107.0,,
4,0.3634842968716444,1,None,0,5,351,0.8,0,0,11251.199999928474,11791.899999976158,
4,0.3634842968716444,1,None,0,6,351,0.8,0,0,,,
4,0.3634842968716444,1,None,0,7,351,0.8,0,0,,,
4,0.3634842968716444,1,None,0,8,351,0.8,0,0,,,
4,0.3634842968716444,1,None,0,9,189,0.8,0,1,23176.599999904636,,
4,0.3634842968716444,1,None,1,0,351,0.8,0,0,,,
4,0.3634842968716444,1,None,1,1,351,0.8,0,0,,,
4,0.3634842968716444,1,None,1,2,370,0.8,0,1,5382.099999904633,,
4,0.3634842968716444,1,None,1,3,8,0.8,0,1,5904.099999904633,,
4,0.3634842968716444,1,None,1,4,351,0.8,0,0,7866.199999928474,,
4,0.3634842968716444,1,None,1,5,308,0.8,0,1,12002.199999928474,,
4,0.3634842968716444,1,None,1,6,351,0.8,0,0,,,
4,0.3634842968716444,1,None,1,7,115,0.8,0,1,18267.099999904636,,
4,0.3634842968716444,1,None,1,8,175,0.8,0,1,20326.89999997616,,
4,0.3634842968716444,1,None,1,9,351,0.8,0,0,,,
4,0.3634842968716444,1,None,2,0,97,-0.8,0,1,1021.399999976158,,
4,0.3634842968716444,1,None,2,1,331,0.8,0,1,3954.399999976158,,
4,0.3634842968716444,1,None,2,2,351,0.8,0,0,,,
4,0.3634842968716444,1,None,2,3,349,0.8,0,1,,,
4,0.3634842968716444,1,None,2,4,169,0.8,0,1,8124.5,,
4,0.3634842968716444,1,None,2,5,351,0.8,0,0,,,
4,0.3634842968716444,1,None,2,6,150,0.8,0,1,16434.199999928474,,
4,0.3634842968716444,1,None,2,7,351,0.8,0,0,,,
4,0.3634842968716444,1,None,2,8,283,0.8,0,1,20686.29999995232,,
