trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.3705248952803049,1,None,0,0,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,0,1,205,0.8,0,1,5370.59999999986,,,
1,0.3705248952803049,1,None,0,2,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,0,3,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,1,0,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,1,1,151,0.8,0,1,8741.0,,,
1,0.3705248952803049,1,None,1,2,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,1,3,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,2,0,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,2,1,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,2,2,353,0.8,0,1,5994.5,,,
1,0.3705248952803049,1,None,2,3,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,3,0,168,0.8,0,1,8101.300000000047,,,
1,0.3705248952803049,1,None,3,1,85,0.8,0,0,,,,
1,0.3705248952803049,1,None,3,2,141,0.8,0,1,7299.300000000047,,,
1,0.3705248952803049,1,None,3,3,85,0.8,0,0,,,,
1,0.3705248952803049,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,52453.0,239.0,,
2,0.3105765289286754,1,Composite,0,0,297,0.7114710659113457,-0.3062693617365535,0,,,,
2,0.3105765289286754,1,Composite,0,1,297,0.7985233853614252,0.19616765368568223,0,,,,
2,0.3105765289286754,1,Composite,0,2,297,0.7652623969784592,-0.35219452084844827,0,,,,
2,0.3105765289286754,1,Composite,0,3,297,0.8509403578355714,0.298886354769214,0,,,,
2,0.3105765289286754,1,Composite,0,4,297,0.6138028402892834,0.22078980578410623,0,,,,
2,0.3105765289286754,1,Composite,0,5,297,0.725674253253574,0.8173610218377778,0,,,,
2,0.3105765289286754,1,Composite,1,0,297,0.7836825935998502,1.477050762438099,0,,,,
2,0.3105765289286754,1,Composite,1,1,297,0.6512866671309585,0.32768051433945145,0,,,,
2,0.3105765289286754,1,Composite,1,2,297,0.8775368111223276,-0.738545827056986,0,,,,
2,0.3105765289286754,1,Composite,1,3,90,0.6382334369272319,1.5684131612750862,1,5123.600000000093,,,
2,0.3105765289286754,1,Composite,1,4,297,0.7692485906245032,-0.381890275338687,0,7695.5,,,
