trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.3271352330524163,1,Composite,0,0,23,0.6314162394283053,0.9610907712832137,0,,,,
1,0.3271352330524163,1,Composite,0,1,23,0.7498478887058228,-0.08977201778093868,0,,,,
1,0.3271352330524163,1,Composite,0,2,185,0.7803791667868588,-1.3669648349861068,1,11500.899999999909,,,
1,0.3271352330524163,1,Composite,0,3,187,0.8764462035624939,-0.6588259533561948,1,11109.699999999952,,,
1,0.3271352330524163,1,Composite,1,0,23,0.8641821353741472,1.1655239229779282,0,,,,
1,0.3271352330524163,1,Composite,1,1,23,0.6708435115116278,-0.2525993839975462,0,,,,
1,0.3271352330524163,1,Composite,1,2,23,-0.8100304439304926,-1.3882122495435876,0,,,,
1,0.3271352330524163,1,Composite,1,3,57,0.752868394938528,-0.1877762906135585,1,10691.800000000048,,,
1,0.3271352330524163,1,Composite,2,0,23,0.8809903970297577,-1.3764766732824072,0,,,,
1,0.3271352330524163,1,Composite,2,1,372,0.6618384595445843,0.25598147377472635,1,12083.59999999986,,,
1,0.3271352330524163,1,Composite,2,2,323,0.7243286155693947,1.185246904917388,1,12539.399999999909,,,
1,0.3271352330524163,1,Composite,2,3,23,0.817933113238536,0.6791807416764963,0,,,,
1,0.3271352330524163,1,Composite,3,0,23,0.6704822574954628,-0.8508206993736305,0,,,,
1,0.3271352330524163,1,Composite,3,1,23,0.7667162672369263,0.1784757190069437,0,,,,
1,0.3271352330524163,1,Composite,3,2,23,0.7975705013403207,-0.8106701020270887,0,,,,
1,0.3271352330524163,1,Composite,3,3,23,0.8507457942214237,0.6126674722351368,0,,,,
1,0.3271352330524163,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,264958.4999999999,178.0,,
2,0.3340919213490505,1,None,0,0,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,0,1,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,0,2,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,0,3,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,0,4,264,0.8,0,1,5030.90000000014,,,
2,0.3340919213490505,1,None,0,5,329,0.8,0,1,5342.90000000014,,,
2,0.3340919213490505,1,None,1,0,43,0.8,0,1,3147.100000000093,,,
2,0.3340919213490505,1,None,1,1,135,0.8,0,1,2785.100000000093,,,
2,0.3340919213490505,1,None,1,2,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,1,3,166,0.8,0,1,4655.100000000093,,,
2,0.3340919213490505,1,None,1,4,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,1,5,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,2,0,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,2,1,375,0.8,0,1,2494.8000000000466,,,
2,0.3340919213490505,1,None,2,2,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,2,3,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,2,4,84,-0.8,0,0,,,,
2,0.3340919213490505,1,None,2,5,62,0.8,0,1,6062.700000000186,,,
2,0.3340919213490505,1,None,3,0,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,3,1,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,3,2,296,0.8,0,1,4222.600000000093,,,
2,0.3340919213490505,1,None,3,3,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,3,4,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,3,5,191,-0.8,0,1,7495.100000000093,,,
2,0.3340919213490505,1,None,4,0,308,0.8,0,1,14990.800000000048,,,
2,0.3340919213490505,1,None,4,1,28,-0.8,0,1,3879.200000000186,,,
2,0.3340919213490505,1,None,4,2,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,4,3,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,4,4,383,-0.8,0,1,7127.700000000186,,,
2,0.3340919213490505,1,None,4,5,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,5,0,84,-0.8,0,0,,,,
2,0.3340919213490505,1,None,5,1,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,5,2,84,0.8,0,0,,,,
2,0.3340919213490505,1,None,5,3,84,0.8,0,0,,,,
