trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4,5,6,7,8,9
8,0.3913549977817052,1,Scale,0,10,1,-0.8475217285083253,0,1,17217.000000000087,,,,,,,,,
8,0.3913549977817052,1,Scale,0,11,73,0.8211642052140116,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,0,144,0.634105300287793,0,1,1358.3000000003085,,,,,,,,,
8,0.3913549977817052,1,Scale,1,1,251,0.6736288602576931,0,1,6142.100000000006,,,,,,,,,
8,0.3913549977817052,1,Scale,1,2,73,0.6864823424655363,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,3,65,0.8394318680220292,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,4,73,0.8435965940044104,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,5,73,0.7753116904056975,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,6,73,0.6015669129140698,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,7,73,0.835486790897464,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,8,73,-0.7287836678651817,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,9,255,0.8881756029631152,0,1,16534.399999999994,,,,,,,,,
8,0.3913549977817052,1,Scale,1,10,293,0.7642113560263577,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,1,11,73,-0.628310250161246,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,0,73,-0.6707616445166449,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,1,160,-0.6356994258967044,0,1,5680.900000000285,,,,,,,,,
8,0.3913549977817052,1,Scale,2,2,112,-0.6715101429241173,0,1,6510.400000000111,,,,,,,,,
8,0.3913549977817052,1,Scale,2,3,73,0.8480239642507241,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,4,73,0.6607242029669294,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,5,73,0.7710659360906469,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,6,73,0.6557431265003968,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,7,73,0.660346979931972,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,8,73,0.7550076512446485,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,9,73,0.6486728368662829,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,10,73,0.8144079560689237,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,2,11,198,0.6633876536277608,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,3,0,73,0.6346103868427686,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,3,1,73,0.8739165396670774,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,3,2,4,-0.6980631813632221,0,1,7023.000000000116,,,,,,,,,
8,0.3913549977817052,1,Scale,3,3,33,0.8785527469033212,0,1,7448.400000000198,,,,,,,,,
8,0.3913549977817052,1,Scale,3,4,73,0.6750549553542822,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,3,5,279,0.8787571108416495,0,1,26454.200000000128,,,,,,,,,
8,0.3913549977817052,1,Scale,3,6,346,0.8897978963352662,0,1,24926.10000000012,,,,,,,,,
8,0.3913549977817052,1,Scale,3,7,73,0.6754319754263044,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,3,8,350,0.7299526286115535,0,1,15448.600000000151,,,,,,,,,
8,0.3913549977817052,1,Scale,3,9,73,0.8149988720471474,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,3,10,90,0.7202068293042031,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,3,11,73,0.8371473290728889,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,0,73,0.6260202036107742,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,1,241,0.7543099463731354,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,2,73,-0.6796479157863521,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,3,20,0.6992027072925013,0,1,7799.200000000361,,,,,,,,,
8,0.3913549977817052,1,Scale,4,4,73,-0.6278795828748067,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,5,43,0.889190217588057,0,1,13550.000000000176,,,,,,,,,
8,0.3913549977817052,1,Scale,4,6,73,0.7058282788883726,0,0,25302.10000000033,25902.300000000192,,,,,,,,
8,0.3913549977817052,1,Scale,4,7,338,0.7750299294273254,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,8,312,0.8216863723192567,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,9,73,0.7211734525501773,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,10,73,0.6851279316350323,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,4,11,73,0.8687877536370183,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,0,73,0.897152425346317,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,1,73,0.8285975497975838,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,2,73,0.8153868136758403,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,3,166,-0.7994739507889711,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,4,73,0.6184326922637654,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,5,73,0.7585103974260154,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,6,203,0.7293158135791635,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,7,94,0.6680997716983086,0,1,24094.80000000028,,,,,,,,,
8,0.3913549977817052,1,Scale,5,8,73,0.7865605386734629,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,9,73,0.7822197984177298,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,10,73,0.7793957332668214,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,5,11,106,0.6489644209207494,0,1,18622.29999999999,,,,,,,,,
8,0.3913549977817052,1,Scale,6,0,22,0.7860632477657588,0,1,2982.200000000361,,,,,,,,,
8,0.3913549977817052,1,Scale,6,1,369,0.6345225726872523,0,1,10870.100000000091,,,,,,,,,
8,0.3913549977817052,1,Scale,6,2,73,0.8672851479667696,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,3,73,0.7137010396695855,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,4,73,0.7213654359949333,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,5,73,0.7629404259587258,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,6,73,0.8687315068356849,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,7,73,0.7455475160316073,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,8,34,0.7024551892453789,0,1,23654.400000000343,,,,,,,,,
8,0.3913549977817052,1,Scale,6,9,377,0.8630732761363277,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,10,73,0.630261382437402,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,6,11,73,0.7379041109151088,0,0,19382.600000000355,19918.20000000007,,,,,,,,
8,0.3913549977817052,1,Scale,7,0,303,-0.7743646153084468,0,1,3758.800000000047,,,,,,,,,
8,0.3913549977817052,1,Scale,7,1,73,0.8703348002594873,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,2,73,0.763664614361537,0,0,8390.200000000274,9166.400000000052,,,,,,,,
8,0.3913549977817052,1,Scale,7,3,173,-0.8465205047423161,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,4,73,0.634410191026085,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,5,219,0.7165493440257074,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,6,183,0.8313771893048408,0,1,14158.100000000091,,,,,,,,,
8,0.3913549977817052,1,Scale,7,7,73,0.8146478410961645,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,8,73,0.6436926146695319,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,9,73,0.7771027926312319,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,10,381,-0.853078928265081,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,7,11,383,0.8646078207495307,0,1,20326.400000000373,20854.3000000004,21726.20000000004,,,,,,,
8,0.3913549977817052,1,Scale,8,0,73,0.8859071470976688,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,1,73,0.7664883095775676,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,2,45,0.7284170874759308,0,1,8831.400000000023,,,,,,,,,
8,0.3913549977817052,1,Scale,8,3,11,0.7374319485750153,0,1,9494.599999999977,,,,,,,,,
8,0.3913549977817052,1,Scale,8,4,73,0.6361882858333181,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,5,217,0.8598334518147492,0,1,13110.100000000326,,,,,,,,,
8,0.3913549977817052,1,Scale,8,6,73,0.7263216517646924,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,7,73,0.8581800557362259,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,8,73,0.6862012224747214,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,9,362,0.6306155921996646,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,10,73,0.7830832481783023,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,8,11,124,0.7269394981994936,0,1,21416.40000000005,,,,,,,,,
8,0.3913549977817052,1,Scale,9,0,134,-0.682976680398958,0,1,4680.400000000169,,,,,,,,,
8,0.3913549977817052,1,Scale,9,1,73,-0.7641872864268805,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,9,2,73,0.6543963493024,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,9,3,19,0.844454921864471,0,1,10038.0,,,,,,,,,
8,0.3913549977817052,1,Scale,9,4,73,0.7363804078666498,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,9,5,60,0.8639403237846724,0,1,12774.200000000274,,,,,,,,,
8,0.3913549977817052,1,Scale,9,6,73,0.6039808630571858,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,9,7,223,0.8598747771490791,0,1,27600.00000000035,,,,,,,,,
8,0.3913549977817052,1,Scale,9,8,73,0.8062576281029569,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,9,9,73,-0.6876733039867406,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,9,10,146,0.7442268700196695,0,1,28918.30000000025,,,,,,,,,
8,0.3913549977817052,1,Scale,9,11,123,0.850645646894605,0,1,22600.100000000093,,,,,,,,,
8,0.3913549977817052,1,Scale,10,0,73,-0.8688433691277861,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,1,73,0.8939117040203801,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,2,361,0.7077040028165561,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,3,73,-0.8827586732107,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,4,73,0.7780543744886417,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,5,209,0.8263366670505881,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,6,260,0.6377881765112454,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,7,73,0.7235561971696791,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,8,73,0.716592726393397,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,9,73,0.6971648857616264,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,10,73,-0.8139990299759614,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,10,11,73,0.7787829357562945,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,0,73,0.7534972666196236,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,1,73,0.7519417862317943,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,2,201,0.854455729590982,0,1,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,3,288,0.7117153196040232,0,1,11766.000000000058,,,,,,,,,
8,0.3913549977817052,1,Scale,11,4,24,0.7977493719447243,0,1,12200.200000000215,,,,,,,,,
8,0.3913549977817052,1,Scale,11,5,73,0.684841400645897,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,6,73,0.6711369062982622,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,7,73,0.6888751222275932,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,8,73,-0.7004135979298992,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,9,73,-0.7576335059951119,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,10,73,0.6842567428715267,0,0,,,,,,,,,,
8,0.3913549977817052,1,Scale,11,11,73,0.6219945681929446,0,0,,,,,,,,,,
8,0.3913549977817052,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,230425.00000000015,473.0,,,,,,,,
9,0.3045700279642784,1,Rotate,0,0,365,0.8,-0.11437929825037396,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,1,365,0.8,0.02979927698616658,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,2,365,0.8,-0.5623262477869073,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,3,0,0.8,-0.07116454121936511,1,12143.10000000021,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,4,365,0.8,-1.1676284114483286,0,16822.90000000011,17354.29999999996,,,,,,,,
9,0.3045700279642784,1,Rotate,0,5,59,-0.8,0.0813242957145861,1,22922.50000000012,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,6,365,0.8,0.3936933945938126,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,7,365,0.8,-1.4637277283993453,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,8,365,0.8,0.8785499125709442,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,9,365,0.8,-1.26014803427509,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,10,365,0.8,-0.8520296451817456,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,0,11,365,0.8,1.3880539155042637,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,0,362,0.8,-0.23403532848628417,1,1598.899999999936,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,1,365,0.8,-0.10305479547205354,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,2,365,0.8,1.12955081341198,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,3,365,0.8,-1.1434815840609787,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,4,195,0.8,-1.0377691444354826,1,17679.000000000087,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,5,365,0.8,0.5526085942526611,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,6,230,0.8,-0.9579982579169988,1,23422.900000000023,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,7,169,0.8,-1.03526543990728,1,23791.90000000017,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,8,365,0.8,-1.132805616492103,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,9,365,0.8,0.5219483458924414,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,10,365,0.8,-1.2652950942598264,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,1,11,365,0.8,-0.4601732421161606,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,0,142,0.8,0.5698451057940934,1,2086.900000000227,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,1,365,0.8,0.32730844115436675,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,2,365,0.8,-1.3794095885917765,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,3,126,0.8,-1.4593231245726128,1,12695.09999999989,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,4,66,0.8,0.7908134993233111,1,18022.899999999936,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,5,290,0.8,-0.03462032025992068,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,6,365,0.8,-1.2830973192052235,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,7,193,0.8,-0.668120376422418,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,8,365,-0.8,0.1973859192545342,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,9,365,0.8,0.33913618888520536,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,10,328,0.8,0.8971638184146737,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,2,11,41,0.8,0.231762718132011,1,27223.60000000024,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,0,365,0.8,-0.5948895182754742,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,1,365,0.8,0.5241980879908335,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,2,365,0.8,0.10681429396496078,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,3,365,0.8,-1.5365447925319293,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,4,329,0.8,-0.6636701232803413,1,18975.100000000093,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,5,365,0.8,-0.8152438781527864,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,6,365,0.8,-0.8924311717688058,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,7,365,0.8,-0.8999741623065952,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,8,365,0.8,-0.4965168550369359,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,9,365,0.8,0.38619310883098823,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,10,365,0.8,-0.7527890092884948,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,3,11,365,0.8,1.5066769263690754,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,0,365,0.8,0.9851397039506278,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,1,295,0.8,-0.8298581239106878,1,7791.0999999999185,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,2,150,0.8,0.6093821066756946,1,9943.000000000204,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,3,365,0.8,1.283874941826749,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,4,38,0.8,-0.515368336376522,1,18431.59999999989,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,5,131,0.8,-0.5163965670575996,1,22095.900000000256,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,6,365,0.8,0.8407107990510716,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,7,215,0.8,0.3741859069355218,1,24711.29999999993,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,8,365,0.8,0.4292501789796703,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,9,365,0.8,0.11278892061279322,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,10,365,-0.8,-0.0816368275675392,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,4,11,365,0.8,-0.7180211906844194,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,0,336,0.8,0.503425682513337,1,2727.400000000198,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,1,154,0.8,0.9155645613922481,1,7415.100000000151,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,2,349,0.8,-1.1118637273867908,1,9511.100000000151,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,3,365,0.8,0.8707032141544349,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,4,365,0.8,0.5052494150396596,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,5,365,0.8,0.06883696161562392,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,6,365,0.8,-0.9512945951426883,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,7,353,0.8,-0.03157262763318913,1,24313.30000000025,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,8,300,0.8,0.17776509700073562,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,9,365,0.8,0.2384539296165855,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,10,365,-0.8,-0.7341929171953054,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,5,11,134,0.8,-0.9966658716417853,1,29214.899999999907,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,0,365,0.8,-0.6897095412529511,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,1,365,-0.8,-0.16777152428270758,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,2,365,0.8,-0.7053980757043488,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,3,365,0.8,-0.43855024601645964,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,4,314,0.8,-0.05047629126087827,1,19894.900000000227,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,5,365,0.8,1.0191225939288713,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,6,365,0.8,-0.20866925136991732,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,7,365,0.8,1.4423382154900097,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,8,28,0.8,1.1346145121921931,1,25847.2999999999,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,9,365,0.8,0.4019942921343238,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,10,365,0.8,-1.5339989246404047,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,6,11,365,-0.8,-1.3136982479513994,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,0,174,0.8,0.2074147274441387,1,3358.900000000169,3895.700000000012,5295.000000000058,,,,,,,
9,0.3045700279642784,1,Rotate,7,1,380,0.8,-0.1881912904385461,1,5942.899999999994,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,2,278,0.8,0.793327764382266,1,10431.399999999936,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,3,71,0.8,1.2248178941366432,1,13742.999999999942,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,4,238,0.8,0.5939251533551739,1,20262.79999999996,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,5,365,0.8,-0.6586661404061268,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,6,365,0.8,0.10937197838928725,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,7,365,0.8,-0.33399773223393536,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,8,365,0.8,0.14385252302740326,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,9,365,0.8,-0.7339415802475846,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,10,365,0.8,1.3769325177086627,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,7,11,305,-0.8,-0.8234766529854343,1,28742.79999999999,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,0,239,0.8,1.0656337004403915,1,5038.80000000025,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,1,191,0.8,-0.06139763371304885,1,6279.300000000134,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,2,365,0.8,-1.1700218809412102,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,3,365,0.8,1.567561753421467,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,4,365,0.8,-0.5166666381680796,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,5,365,0.8,-0.9368262231869992,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,6,365,0.8,0.5262754216087404,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,7,365,-0.8,-1.1947069220114779,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,8,365,0.8,0.7672922963024553,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,9,365,0.8,-1.0072422549540083,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,10,365,0.8,-1.367165376911314,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,8,11,265,0.8,0.054356598840682224,1,28255.09999999986,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,0,365,0.8,1.1602895444866093,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,1,365,0.8,1.214272378000063,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,2,365,0.8,0.03806146505105912,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,3,365,0.8,-0.8466181734073541,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,4,365,0.8,-0.07771742352743671,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,5,365,0.8,-0.15458737690888813,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,6,365,0.8,-1.217848373139204,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,7,365,0.8,-0.9302822426228061,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,8,379,0.8,-1.3390701590608522,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,9,365,0.8,0.5865063399009389,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,10,365,0.8,0.08909453155420755,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,9,11,365,0.8,1.3887475680794812,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,0,317,0.8,1.1099997904699528,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,1,365,0.8,-1.221969877660243,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,2,365,0.8,0.49573400258220834,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,3,365,0.8,-0.8218579887169065,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,4,129,-0.8,1.3601459657885049,1,14590.90000000014,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,5,365,0.8,0.1472534148337774,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,6,189,0.8,-0.6139943228223641,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,7,365,0.8,1.2824166226012483,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,8,365,0.8,-0.6074367675741721,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,9,206,0.8,-0.6247166636672297,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,10,365,0.8,0.23413616278361582,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,10,11,365,0.8,0.22783244214680298,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,0,297,0.8,-0.65007017457918,1,4630.799999999901,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,1,365,0.8,-0.2974131468537997,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,2,365,0.8,1.2777291805004496,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,3,365,0.8,-1.542463047789035,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,4,365,0.8,-0.0468470758022248,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,5,365,0.8,0.12320434915417589,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,6,365,0.8,-0.5182632330592076,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,7,365,0.8,0.5130675034652503,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,8,365,0.8,0.5291815243105962,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,9,365,0.8,0.8771712238337832,0,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,10,83,0.8,-0.2920948605111173,1,,,,,,,,,,
9,0.3045700279642784,1,Rotate,11,11,365,0.8,-0.753511656952924,0,,,,,,,,,,
