trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.3991399480604692,1,Scale,0,0,256,0.6676631210956083,0,0,,,,
1,0.3991399480604692,1,Scale,0,1,256,0.75841850615603,0,0,,,,
1,0.3991399480604692,1,Scale,0,2,47,0.8990932327216787,0,1,7333.09999999986,,,
1,0.3991399480604692,1,Scale,0,3,37,0.6895110745968971,0,1,20341.0,,,
1,0.3991399480604692,1,Scale,1,0,256,-0.6111396233212351,0,0,29573.699999999957,,,
1,0.3991399480604692,1,Scale,1,1,256,-0.6149189861071572,0,0,28941.199999999957,,,
1,0.3991399480604692,1,Scale,1,2,320,0.8366580915752232,0,1,25133.800000000047,,,
1,0.3991399480604692,1,Scale,1,3,341,0.8057470312390053,0,1,24142.899999999907,,,
1,0.3991399480604692,1,Scale,2,0,256,0.7991350212806425,0,0,,,,
1,0.3991399480604692,1,Scale,2,1,256,0.8238565818749699,0,0,,,,
1,0.3991399480604692,1,Scale,2,2,256,0.6047326952967665,0,0,,,,
1,0.3991399480604692,1,Scale,2,3,344,0.7181192364176496,0,1,23325.800000000047,,,
1,0.3991399480604692,1,Scale,3,0,256,0.6982473184785015,0,0,,,,
1,0.3991399480604692,1,Scale,3,1,256,0.676648653479821,0,0,,,,
1,0.3991399480604692,1,Scale,3,2,256,0.7419944918380111,0,0,,,,
1,0.3991399480604692,1,Scale,3,3,225,0.889453400394109,0,1,26053.699999999957,,,
1,0.3991399480604692,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,39732.200000000186,54.0,,
2,0.3698720297883211,1,None,0,0,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,0,1,238,0.8,0,1,3379.699999999953,,,
2,0.3698720297883211,1,None,0,2,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,0,3,245,0.8,0,1,8051.199999999953,,,
2,0.3698720297883211,1,None,0,4,272,0.8,0,1,8595.300000000047,,,
2,0.3698720297883211,1,None,0,5,330,0.8,0,1,13771.5,,,
2,0.3698720297883211,1,None,1,0,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,1,1,34,0.8,0,1,2875.3000000000466,,,
2,0.3698720297883211,1,None,1,2,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,1,3,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,1,4,186,0.8,0,1,9051.100000000091,9651.5,10686.5,
2,0.3698720297883211,1,None,1,5,112,-0.8,0,0,,,,
2,0.3698720297883211,1,None,2,0,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,2,1,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,2,2,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,2,3,316,0.8,0,1,7267.100000000093,,,
2,0.3698720297883211,1,None,2,4,108,0.8,0,1,11292.0,,,
2,0.3698720297883211,1,None,2,5,356,0.8,0,1,11995.100000000091,,,
2,0.3698720297883211,1,None,3,0,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,3,1,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,3,2,133,0.8,0,1,4891.40000000014,,,
2,0.3698720297883211,1,None,3,3,336,0.8,0,1,6657.600000000093,,,
2,0.3698720297883211,1,None,3,4,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,3,5,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,4,0,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,4,1,335,0.8,0,1,4428.199999999953,,,
2,0.3698720297883211,1,None,4,2,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,4,3,112,0.8,0,0,,,,
2,0.3698720297883211,1,None,4,4,112,-0.8,0,0,,,,
2,0.3698720297883211,1,None,4,5,112,0.8,0,0,,,,
