trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3
1,0.314957483526769,1,Scale,0,0,74,0.8605320851657776,0,1,3921.099999999628,,,
1,0.314957483526769,1,Scale,0,1,320,0.7164036171009508,0,0,,,,
1,0.314957483526769,1,Scale,0,2,320,-0.7083560832661169,0,0,,,,
1,0.314957483526769,1,Scale,0,3,320,0.6071613376510474,0,0,,,,
1,0.314957483526769,1,Scale,1,0,371,0.6623724668293903,0,1,4454.199999999255,,,
1,0.314957483526769,1,Scale,1,1,123,0.8364113849814288,0,1,5629.5,,,
1,0.314957483526769,1,Scale,1,2,320,0.865638764481494,0,0,,,,
1,0.314957483526769,1,Scale,1,3,320,0.6830182494066354,0,0,,,,
1,0.314957483526769,1,Scale,2,0,320,0.6353946691788505,0,0,,,,
1,0.314957483526769,1,Scale,2,1,320,0.6137511184433473,0,0,,,,
1,0.314957483526769,1,Scale,2,2,320,0.6645036777579767,0,0,,,,
1,0.314957483526769,1,Scale,2,3,320,0.6751248591256367,0,0,,,,
1,0.314957483526769,1,Scale,3,0,19,-0.7433045303958852,0,1,5104.299999998882,,,
1,0.314957483526769,1,Scale,3,1,320,0.6983715518542111,0,0,,,,
1,0.314957483526769,1,Scale,3,2,257,0.84137004529968,0,1,6921.099999999628,,,
1,0.314957483526769,1,Scale,3,3,320,0.8709285962563349,0,0,,,,
1,0.314957483526769,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,31072.19999999925,292.0,,
2,0.3686396223485559,1,Composite,0,0,71,0.8513311930581366,1.4898044909999815,1,1213.4000000003723,,,
2,0.3686396223485559,1,Composite,0,1,296,0.8275953548205996,-0.2863881131804533,0,,,,
2,0.3686396223485559,1,Composite,0,2,296,0.6678180714938995,0.20021212292963386,0,,,,
2,0.3686396223485559,1,Composite,0,3,296,0.696834854575027,-0.3916097765474422,0,,,,
2,0.3686396223485559,1,Composite,0,4,296,-0.8304276991719592,0.8554089071161006,0,,,,
2,0.3686396223485559,1,Composite,0,5,203,0.6556251531151103,0.8280840866097838,1,6911.300000000745,,,
2,0.3686396223485559,1,Composite,1,0,296,0.7078979315245942,-0.4601714508625123,0,,,,
2,0.3686396223485559,1,Composite,1,1,261,0.8509884088887559,-1.4883525164909812,1,1961.4000000003723,,,
2,0.3686396223485559,1,Composite,1,2,296,0.7328342022058681,-1.4345419902858587,0,,,,
2,0.3686396223485559,1,Composite,1,3,3,0.6544167751878273,0.34583139747760083,1,4532.300000000745,,,
2,0.3686396223485559,1,Composite,1,4,262,0.6632319470826036,1.5078799123167679,1,,,,
2,0.3686396223485559,1,Composite,1,5,16,0.7658092195689254,-0.2746978870522516,1,6470.700000001118,,,
2,0.3686396223485559,1,Composite,2,0,296,0.6888675871507703,-0.30997638952872975,0,,,,
2,0.3686396223485559,1,Composite,2,1,296,0.7390229771185017,0.31426908294207134,0,,,,
2,0.3686396223485559,1,Composite,2,2,296,0.6677310739655217,-0.38983354389151215,0,,,,
2,0.3686396223485559,1,Composite,2,3,37,0.6451896815472061,0.011203322729531173,1,5013.200000001118,,,
2,0.3686396223485559,1,Composite,2,4,296,0.7512062515782567,0.9164263621327926,0,,,,
2,0.3686396223485559,1,Composite,2,5,296,0.609247101210075,0.7751003975292585,0,,,,
2,0.3686396223485559,1,Composite,3,0,296,0.8764014467677865,-0.2862467949927281,0,,,,
2,0.3686396223485559,1,Composite,3,1,296,0.825475206919794,1.1030029176017808,0,,,,
2,0.3686396223485559,1,Composite,3,2,13,0.6582690397808832,1.5364237768517879,1,3836.800000000745,,,
2,0.3686396223485559,1,Composite,3,3,296,-0.895063904356268,1.277062981416694,0,,,,
2,0.3686396223485559,1,Composite,3,4,296,0.8356951682664928,-0.8086365907305784,0,,,,
2,0.3686396223485559,1,Composite,3,5,296,0.7666360889995629,-0.021051110893931302,0,,,,
2,0.3686396223485559,1,Composite,4,0,199,0.7805509179365554,1.5449265593118477,1,3253.4000000003725,,,
2,0.3686396223485559,1,Composite,4,1,296,0.8536574319639547,-1.1690175655610247,0,,,,
2,0.3686396223485559,1,Composite,4,2,296,0.6349997717784863,-0.42664808807477694,0,,,,
2,0.3686396223485559,1,Composite,4,3,367,0.7383081630879149,0.06247583517132571,1,,,,
2,0.3686396223485559,1,Composite,4,4,66,-0.7656185239384128,-0.836135353129612,1,5700.10000000149,,,
2,0.3686396223485559,1,Composite,4,5,296,0.8042044218986122,0.7575717179830814,0,,,,
2,0.3686396223485559,1,Composite,5,0,296,0.7589942492047672,-0.4065333366910828,0,,,,
2,0.3686396223485559,1,Composite,5,1,86,0.8630982607785367,-1.5477300535188145,1,2764.7000000011176,,,
2,0.3686396223485559,1,Composite,5,2,296,0.6288485716962074,1.4185718053017418,0,,,,
2,0.3686396223485559,1,Composite,5,3,296,0.8200297909581085,0.3260017273384568,0,,,,
2,0.3686396223485559,1,Composite,5,4,296,0.7445765810422746,-0.38253309068217334,0,,,,
2,0.3686396223485559,1,Composite,5,5,83,-0.7952630170049964,-1.5360380920550674,1,7669.60000000149,,,
2,0.3686396223485559,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,41943.29999999888,636.0,,
3,0.3007093654544457,1,None,0,0,13,0.8,0,1,2390.5,,,
3,0.3007093654544457,1,None,0,1,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,0,2,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,0,3,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,0,4,337,0.8,0,1,7700.5,,,
3,0.3007093654544457,1,None,0,5,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,0,6,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,0,7,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,1,0,214,-0.8,0,0,,,,
3,0.3007093654544457,1,None,1,1,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,1,2,177,0.8,0,1,5435.799999998882,,,
3,0.3007093654544457,1,None,1,3,222,0.8,0,1,7332.5999999996275,,,
3,0.3007093654544457,1,None,1,4,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,1,5,204,0.8,0,1,9602.599999999627,,,
3,0.3007093654544457,1,None,1,6,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,1,7,179,0.8,0,1,10078.599999999627,,,
3,0.3007093654544457,1,None,2,0,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,2,1,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,2,2,115,0.8,0,1,5731.299999998882,,,
3,0.3007093654544457,1,None,2,3,124,0.8,0,1,7005.099999999628,,,
3,0.3007093654544457,1,None,2,4,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,2,5,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,2,6,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,2,7,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,3,0,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,3,1,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,3,2,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,3,3,144,-0.8,0,1,6635.599999999628,,,
3,0.3007093654544457,1,None,3,4,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,3,5,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,3,6,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,3,7,331,0.8,0,1,10712.299999998882,,,
3,0.3007093654544457,1,None,4,0,141,0.8,0,1,3436.2999999988824,,,
3,0.3007093654544457,1,None,4,1,19,0.8,0,1,4869.299999998882,,,
3,0.3007093654544457,1,None,4,2,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,4,3,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,4,4,214,0.8,0,0,,,,
3,0.3007093654544457,1,None,4,5,350,0.8,0,1,9131.900000000373,,,
